condition,id,delete,description,set_size,enrichment_score,nes,pvalue,p_adjust,qvalue,rank,leading_edge,core_enrichment,gsea_enrichment
"ChAd (V1, D7)",MONOCYTE,MONOCYTE...267,MONOCYTE,10,-0.5656434936561792,-1.5480349798256192,0.06824146981627296,0.25931758530183724,0.22986600359165632,168,"tags=60%, list=4%, signal=58%",XCL1/CCL4/CSF1/CCL3L1/CCL3/CCL20,Immune_GO_T2G_general
"ChAd (V1, D7)",ARPP,ARPP...268,ARPP,40,-0.3629220390231404,-1.4182523093159551,0.06142602279052003,0.25931758530183724,0.22986600359165632,460,"tags=35%, list=10%, signal=32%",TICAM1/IFI35/SCIMP/XCL1/TMEM229B/TNFAIP3/FCGR3A/CCL4/NFKBIA/CSF1/CCL3L1/SFTPD/CCL3/CCL20,Immune_GO_T2G_general
"ChAd (V1, D7)",ANTIVIRAL & IFN,ANTIVIRAL & IFN...269,ANTIVIRAL & IFN,29,-0.3847189038201147,-1.4180121110607609,0.08970099667774087,0.26992896606156275,0.23927221368337973,465,"tags=45%, list=10%, signal=41%",OAS2/LGALS9/AIF1/STAT2/STAT1/XCL1/IRF1/GBP1/MRC1/CCL4/CCL3L1/CCL3/CCL20,Immune_GO_T2G_general
"ChAd (V1, D7)",NEUTROPHIL,NEUTROPHIL...270,NEUTROPHIL,33,0.4805549588905093,1.3918096516225806,0.09944751381215469,0.26992896606156275,0.23927221368337973,752,"tags=48%, list=16%, signal=41%",SCNN1B/PRTN3/DPEP1/CTSG/CXCR1/CXCR2/CXCL6/CD177/ANXA3/CAMP/CXCL8/PPIB/NLRP6/SRP54/F2RL1/PDE4B,Immune_GO_T2G_general
"ChAd (V1, D7)",ANTIMICROBIAL,ANTIMICROBIAL...271,ANTIMICROBIAL,13,0.5785106472448939,1.3898901972840279,0.13853503184713375,0.29790123456790124,0.2640675763482781,455,"tags=54%, list=10%, signal=49%",PRTN3/DEFA4/RNASE3/CXCL6/BPI/CAMP/CXCL8,Immune_GO_T2G_general
"ChAd (V1, D7)",GENERAL,GENERAL...272,GENERAL,148,0.3415153850209054,1.2348868399281039,0.1411111111111111,0.29790123456790124,0.2640675763482781,851,"tags=28%, list=18%, signal=24%",IFI27/TNFRSF17/SCNN1B/PRTN3/PI3/DEFA4/CTSG/CXCR1/CXCR2/VPREB1/IL1R2/CEACAM8/RNASE3/CXCL6/LCN2/CD177/BPI/BTNL8/CAMP/CXCR3/CXCL8/IL1R1/NLRP6/XBP1/OLR1/CD79A/XCR1/PKHD1L1/LIF/C1R/F2RL1/IL10/PDE4B/TRIM23/OSM/CXCR5/CTLA4/S1PR1/BMP6/CD55/FASLG/GPR65,Immune_GO_T2G_general
"ChAd (V1, D7)",DENDRITIC CELL,DENDRITIC CELL...273,DENDRITIC CELL,11,0.5487920367020032,1.2806939146392542,0.21565495207667731,0.3724949172233517,0.3301894003087882,1696,"tags=82%, list=36%, signal=53%",CXCR1/CXCR2/CCR2/RBPJ/CCR7/RELB/PIK3CG/DOCK8/GPR183,Immune_GO_T2G_general
"ChAd (V1, D7)",HUMORAL ADAPTIVE IMMUNE SYSTEM,HUMORAL ADAPTIVE IMMUNE SYSTEM...274,HUMORAL ADAPTIVE IMMUNE SYSTEM,62,0.36932336466088056,1.213476687374809,0.20298879202988793,0.3724949172233517,0.3301894003087882,505,"tags=23%, list=11%, signal=20%",PRTN3/PI3/DEFA4/CD38/CTSG/BMX/RNASE3/CXCL6/BPI/CAMP/ZP3/CD27/CXCL8/TPD52,Immune_GO_T2G_general
"ChAd (V1, D7)",COMPLEMENT,COMPLEMENT...275,COMPLEMENT,8,0.44991212371562117,0.972523169666769,0.5195246179966044,0.6727868852459016,0.5963761863675582,828,"tags=50%, list=17%, signal=41%",FPR2/FPR1/C1R/CD55,Immune_GO_T2G_general
"ChAd (V1, D7)",B CELL,B CELL...276,B CELL,42,0.31591518229856186,0.9597967827557327,0.5006605019815059,0.6727868852459016,0.5963761863675582,1044,"tags=36%, list=22%, signal=28%",CD38/BMX/ZP3/CD27/TPD52/CD79A/CASP3/IL10/CXCR5/CTLA4/LAX1/SYVN1/RBPJ/BANK1/PLCG2,Immune_GO_T2G_general
"ChAd (V1, D7)",IMMUNOGLOBULIN MEDIATED RESPONSE,IMMUNOGLOBULIN MEDIATED RESPONSE...277,IMMUNOGLOBULIN MEDIATED RESPONSE,42,0.31591518229856186,0.9597967827557327,0.5006605019815059,0.6727868852459016,0.5963761863675582,1044,"tags=36%, list=22%, signal=28%",CD38/BMX/ZP3/CD27/TPD52/CD79A/CASP3/IL10/CXCR5/CTLA4/LAX1/SYVN1/RBPJ/BANK1/PLCG2,Immune_GO_T2G_general
"ChAd (V1, D7)",INFLAMMATION,INFLAMMATION...278,INFLAMMATION,9,0.42355563716479394,0.9505006224487987,0.5311475409836065,0.6727868852459016,0.5963761863675582,1035,"tags=44%, list=22%, signal=35%",CXCR2/NLRP6/IL10/RBPJ,Immune_GO_T2G_general
"ChAd (V1, D7)",T CELL,T CELL...279,T CELL,60,0.2665407680957085,0.8691422190683635,0.6486146095717884,0.7702298488664987,0.6827522206018825,820,"tags=22%, list=17%, signal=18%",CAV1/CCNB2/DEFA4/BTNL8/CD24/CASP3/F2RL1/NRARP/IL10/PDE4B/CTLA4/S1PR1/CRK,Immune_GO_T2G_general
"ChAd (V1, D7)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...280,CELLULAR ADAPTIVE IMMUNE SYSTEM,73,0.23655817293356826,0.7932828181814605,0.7946537059538274,0.8881423772425131,0.7872730213784048,820,"tags=19%, list=17%, signal=16%",CAV1/CCNB2/DEFA4/BTNL8/CD24/IFNGR1/CASP3/F2RL1/NRARP/IL10/PDE4B/CTLA4/S1PR1/CRK,Immune_GO_T2G_general
"ChAd (V1, D7)",MAST CELL,MAST CELL...281,MAST CELL,3,-0.3511691594691384,-0.6514833386593666,0.8505494505494505,0.8978021978021978,0.7958357432041642,3084,"tags=67%, list=65%, signal=23%",STAT5B/CBL,Immune_GO_T2G_general
"ChAd (V1, D7)",T HELPER CELLS,T HELPER CELLS...282,T HELPER CELLS,10,-0.20126582278481012,-0.5508178515417572,0.931758530183727,0.931758530183727,0.8259355392210322,3797,"tags=100%, list=80%, signal=20%",RELB/BCL3/GPR183/STAT3/HMGB1/MTOR/KMT2A/SPN/PTGER4,Immune_GO_T2G_general
"ChAd (V2, D3)",GENERAL,GENERAL...283,GENERAL,36,-0.5405736538275018,-2.0681992310737614,2.3597216332484896e-4,0.00448347110317213,0.004222659764760455,270,"tags=58%, list=17%, signal=49%",BMPR1A/SPN/LAX1/ACKR3/TNFAIP8L2/CD300LB/PRF1/CD247/CD79B/FASLG/EOMES/FCGR3A/CFH/LAG3/PTMS/CXCR5/CSF1/CX3CR1/ERAP2/TARM1/LILRA3,Immune_GO_T2G_general
"ChAd (V2, D3)",NK CELL,NK CELL...284,NK CELL,2,-0.896774193548387,-1.4760154371758338,0.03569166556847656,0.3390708229005273,0.3193464814021587,163,"tags=100%, list=11%, signal=90%",LAG3,Immune_GO_T2G_general
"ChAd (V2, D3)",MACROPHAGE,MACROPHAGE...285,MACROPHAGE,4,-0.6597652568092806,-1.3388125865168896,0.1591928251121076,0.4288194444444445,0.40387426900584794,334,"tags=75%, list=22%, signal=59%",TMEM229B/FCGR3A/CSF1,Immune_GO_T2G_general
"ChAd (V2, D3)",ARPP,ARPP...286,ARPP,7,-0.5370739179930408,-1.3245216429977194,0.1889400921658986,0.4288194444444445,0.40387426900584794,163,"tags=71%, list=11%, signal=64%",TMEM229B/FCGR3A/LAG3/KLRC3/CSF1,Immune_GO_T2G_general
"ChAd (V2, D3)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...287,CELLULAR ADAPTIVE IMMUNE SYSTEM,19,-0.3904238567488414,-1.2905471526502224,0.1864406779661017,0.4288194444444445,0.40387426900584794,365,"tags=53%, list=24%, signal=41%",CACNB3/S1PR1/LFNG/SPN/TNFAIP8L2/PRF1/CD247/EOMES/LAG3/CX3CR1,Immune_GO_T2G_general
"ChAd (V2, D3)",T CELL,T CELL...288,T CELL,17,-0.4004991473268635,-1.2805859583896484,0.18095238095238095,0.4288194444444445,0.40387426900584794,365,"tags=65%, list=24%, signal=50%",EIF2B2/PPP3CA/CACNB3/S1PR1/LFNG/SPN/TNFAIP8L2/PRF1/CD247/EOMES/LAG3,Immune_GO_T2G_general
"ChAd (V2, D3)",ANTIMICROBIAL,ANTIMICROBIAL...289,ANTIMICROBIAL,1,0.9632495164410058,1.2657441400734255,0.10612244897959183,0.4288194444444445,0.40387426900584794,58,"tags=100%, list=4%, signal=96%",F2,Immune_GO_T2G_general
"ChAd (V2, D3)",MONOCYTE,MONOCYTE...290,MONOCYTE,1,-0.9245647969052224,-1.227127034259626,0.15625,0.4288194444444445,0.40387426900584794,119,"tags=100%, list=8%, signal=92%",,Immune_GO_T2G_general
"ChAd (V2, D3)",DENDRITIC CELL,DENDRITIC CELL...291,DENDRITIC CELL,1,-0.9019987105093488,-1.197176234957613,0.203125,0.4288194444444445,0.40387426900584794,154,"tags=100%, list=10%, signal=90%",,Immune_GO_T2G_general
"ChAd (V2, D3)",B CELL,B CELL...292,B CELL,8,-0.43551823980043114,-1.117584514685487,0.3414043583535109,0.5896984371560643,0.55539464995308,335,"tags=62%, list=22%, signal=49%",VAV2/LFNG/LAX1/CD79B/CXCR5,Immune_GO_T2G_general
"ChAd (V2, D3)",IMMUNOGLOBULIN MEDIATED RESPONSE,IMMUNOGLOBULIN MEDIATED RESPONSE...293,IMMUNOGLOBULIN MEDIATED RESPONSE,8,-0.43551823980043114,-1.117584514685487,0.3414043583535109,0.5896984371560643,0.55539464995308,335,"tags=62%, list=22%, signal=49%",VAV2/LFNG/LAX1/CD79B/CXCR5,Immune_GO_T2G_general
"ChAd (V2, D3)",NEUTROPHIL,NEUTROPHIL...294,NEUTROPHIL,2,0.6101729525994981,0.9581915117927232,0.5570342205323194,0.813203564727955,0.7658980942036141,58,"tags=50%, list=4%, signal=48%",F2,Immune_GO_T2G_general
"ChAd (V2, D3)",EOSINOPHIL,EOSINOPHIL...295,EOSINOPHIL,1,0.7221147646679562,0.9488844959051116,0.5653061224489796,0.813203564727955,0.7658980942036141,432,"tags=100%, list=28%, signal=72%",EPX,Immune_GO_T2G_general
"ChAd (V2, D3)",INFLAMMATION,INFLAMMATION...296,INFLAMMATION,1,-0.6731141199226306,-0.8933895563229078,0.671875,0.813203564727955,0.7658980942036141,509,"tags=100%, list=33%, signal=67%",,Immune_GO_T2G_general
"ChAd (V2, D3)",ANTIVIRAL & IFN,ANTIVIRAL & IFN...297,ANTIVIRAL & IFN,3,-0.47127178825048416,-0.8783558856611308,0.6305732484076433,0.813203564727955,0.7658980942036141,823,"tags=67%, list=53%, signal=31%",TRIM65/FASLG,Immune_GO_T2G_general
"ChAd (V2, D3)",COMPLEMENT,COMPLEMENT...298,COMPLEMENT,3,0.47687870151528666,0.8460252709934944,0.6848030018761726,0.813203564727955,0.7658980942036141,348,"tags=67%, list=22%, signal=52%",CFD/MASP2,Immune_GO_T2G_general
"ChAd (V2, D3)",HUMORAL ADAPTIVE IMMUNE SYSTEM,HUMORAL ADAPTIVE IMMUNE SYSTEM...299,HUMORAL ADAPTIVE IMMUNE SYSTEM,11,0.28772919433199734,0.7460572035146195,0.7864406779661017,0.878963110667996,0.8278322925958965,157,"tags=18%, list=10%, signal=16%",F2/CHRNB2,Immune_GO_T2G_general
"ChAd (V2, D3)",MAST CELL,MAST CELL...300,MAST CELL,1,-0.5731785944551901,-0.7607503022711349,0.853515625,0.9009331597222222,0.8485243055555556,664,"tags=100%, list=43%, signal=57%",,Immune_GO_T2G_general
"ChAd (V2, D3)",T HELPER CELLS,T HELPER CELLS...301,T HELPER CELLS,2,0.40701511936556545,0.6391604722659213,0.9315589353612167,0.9315589353612167,0.8773685263789851,295,"tags=50%, list=19%, signal=41%",IL6ST,Immune_GO_T2G_general
"ChAd (V2, D7)",HUMORAL ADAPTIVE IMMUNE SYSTEM,HUMORAL ADAPTIVE IMMUNE SYSTEM...302,HUMORAL ADAPTIVE IMMUNE SYSTEM,10,-0.6492571139863725,-1.6585125645407872,0.028437367460734702,0.2136048526863085,0.1983946000182432,63,"tags=50%, list=12%, signal=45%",CD83/XCL1/CXCL8/CXCL1/PI3,Immune_GO_T2G_general
"ChAd (V2, D7)",GENERAL,GENERAL...303,GENERAL,15,-0.5827399522300314,-1.650943505966185,0.025215006048196126,0.2136048526863085,0.1983946000182432,127,"tags=73%, list=23%, signal=58%",FASLG/PRF1/IRF1/CFH/CX3CR1/RGS1/CD83/XCL1/CXCL8/CXCL1/PI3,Immune_GO_T2G_general
"ChAd (V2, D7)",ANTIMICROBIAL,ANTIMICROBIAL...304,ANTIMICROBIAL,4,-0.7285735358388512,-1.4332428812442493,0.09473684210526316,0.2136048526863085,0.1983946000182432,27,"tags=75%, list=5%, signal=72%",XCL1/CXCL8/CXCL1,Immune_GO_T2G_general
"ChAd (V2, D7)",NEUTROPHIL,NEUTROPHIL...305,NEUTROPHIL,4,-0.7285735358388512,-1.4332428812442493,0.09473684210526316,0.2136048526863085,0.1983946000182432,27,"tags=75%, list=5%, signal=72%",XCL1/CXCL8/CXCL1,Immune_GO_T2G_general
"ChAd (V2, D7)",T CELL,T CELL...306,T CELL,5,-0.6852188094834981,-1.4126275004092443,0.10051993067590988,0.2136048526863085,0.1983946000182432,129,"tags=100%, list=24%, signal=77%",LFNG/PRF1/IRF1/CD83,Immune_GO_T2G_general
"ChAd (V2, D7)",ANTIVIRAL & IFN,ANTIVIRAL & IFN...307,ANTIVIRAL & IFN,3,-0.7730627306273062,-1.4007498588068739,0.09838998211091235,0.2136048526863085,0.1983946000182432,127,"tags=100%, list=23%, signal=77%",IRF1/XCL1,Immune_GO_T2G_general
"ChAd (V2, D7)",MONOCYTE,MONOCYTE...308,MONOCYTE,1,-0.9540441176470589,-1.2736988824451803,0.08906882591093117,0.2136048526863085,0.1983946000182432,27,"tags=100%, list=5%, signal=95%",,Immune_GO_T2G_general
"ChAd (V2, D7)",NK CELL,NK CELL...309,NK CELL,1,-0.9540441176470589,-1.2736988824451803,0.08906882591093117,0.2136048526863085,0.1983946000182432,27,"tags=100%, list=5%, signal=95%",,Immune_GO_T2G_general
"ChAd (V2, D7)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...310,CELLULAR ADAPTIVE IMMUNE SYSTEM,8,-0.5363325260379171,-1.2884112190167667,0.19830508474576272,0.3745762711864407,0.34790365744870655,129,"tags=62%, list=24%, signal=48%",LFNG/PRF1/IRF1/CX3CR1/CD83,Immune_GO_T2G_general
"ChAd (V2, D7)",EOSINOPHIL,EOSINOPHIL...311,EOSINOPHIL,2,-0.692618304878703,-1.119491995498735,0.35361216730038025,0.5529354366563669,0.5135623250678331,27,"tags=50%, list=5%, signal=48%",XCL1,Immune_GO_T2G_general
"ChAd (V2, D7)",COMPLEMENT,COMPLEMENT...312,COMPLEMENT,3,-0.6137482350720744,-1.1120801968070062,0.35778175313059035,0.5529354366563669,0.5135623250678331,99,"tags=67%, list=18%, signal=55%",CFH/FPR3,Immune_GO_T2G_general
"ChAd (V2, D7)",ARPP,ARPP...313,ARPP,4,-0.5125474390997724,-1.0082784128906406,0.47543859649122805,0.6533134166214013,0.6067926470167815,76,"tags=50%, list=14%, signal=43%",KLRC3/XCL1,Immune_GO_T2G_general
"ChAd (V2, D7)",B CELL,B CELL...314,B CELL,2,-0.6003683241252302,-0.9703866162285304,0.5380228136882129,0.6533134166214013,0.6067926470167815,220,"tags=100%, list=40%, signal=60%",LFNG,Immune_GO_T2G_general
"ChAd (V2, D7)",IMMUNOGLOBULIN MEDIATED RESPONSE,IMMUNOGLOBULIN MEDIATED RESPONSE...315,IMMUNOGLOBULIN MEDIATED RESPONSE,2,-0.6003683241252302,-0.9703866162285304,0.5380228136882129,0.6533134166214013,0.6067926470167815,220,"tags=100%, list=40%, signal=60%",LFNG,Immune_GO_T2G_general
"ChAd (V2, D7)",T HELPER CELLS,T HELPER CELLS...316,T HELPER CELLS,2,0.5046040515653776,0.8150461515565458,0.7857142857142857,0.8479166666666668,0.7875386996904026,271,"tags=100%, list=50%, signal=50%",IL6ST/KMT2A,Immune_GO_T2G_general
"ChAd (V2, D7)",MAST CELL,MAST CELL...317,MAST CELL,1,0.6011029411764706,0.8093626456986974,0.7980392156862746,0.8479166666666668,0.7875386996904026,218,"tags=100%, list=40%, signal=60%",CBL,Immune_GO_T2G_general
"ChAd (V2, D7)",MACROPHAGE,MACROPHAGE...318,MACROPHAGE,1,0.5477941176470589,0.7375843070893329,0.9156862745098039,0.9156862745098039,0.8504826079038427,247,"tags=100%, list=45%, signal=55%",CRTC3,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",NEUTROPHIL,NEUTROPHIL...319,NEUTROPHIL,31,-0.6271134245991564,-2.2075872948640267,9.367048030212991e-6,1.7797391257404682e-4,1.3804070781366513e-4,601,"tags=48%, list=9%, signal=44%",NLRP6/CCL4/XCL1/TGFB2/CCL20/CSF1/CCL3L1/MPL/CXCR2/CXCL8/PF4V1/CXCR1/CXCL5/CXCL6/CXCL1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",MONOCYTE,MONOCYTE...320,MONOCYTE,9,-0.754447160555551,-1.939522033435844,0.0020903902598810573,0.013239138312580029,0.010268583732749054,902,"tags=78%, list=14%, signal=67%",CCL5/CCL4/XCL1/CCL20/CSF1/CCL3L1/MPL,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",ANTIVIRAL & IFN,ANTIVIRAL & IFN...321,ANTIVIRAL & IFN,44,0.4911541808444191,1.7862478054129582,0.0017451935182653134,0.013239138312580029,0.010268583732749054,555,"tags=27%, list=8%, signal=25%",IFI27/GBP1/IFIT1/MX1/OAS2/IFIT2/RAB43/EIF2AK2/GBP7/IFITM3/STAT2/STAT1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",HUMORAL ADAPTIVE IMMUNE SYSTEM,HUMORAL ADAPTIVE IMMUNE SYSTEM...322,HUMORAL ADAPTIVE IMMUNE SYSTEM,81,-0.3563131120941866,-1.5702829439909471,0.00813575943740751,0.038644857327685675,0.029973850558869777,1059,"tags=30%, list=16%, signal=25%",RPL39/CD79B/CD28/LFNG/BANK1/PAX5/KIT/CASP3/TNFAIP3/CD79A/PIK3R1/XCL1/CCL20/CXCR5/WFDC3/PBX1/MPL/CXCL8/ADGRG3/PF4V1/CXCL5/CXCL6/CXCL1/PI3,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",EOSINOPHIL,EOSINOPHIL...323,EOSINOPHIL,8,-0.6674186142083899,-1.6654988757706424,0.028703739353035645,0.10907420954153545,0.08460049493526296,1275,"tags=75%, list=19%, signal=61%",VAMP2/CCL5/CCL4/XCL1/CCL3L1/MPL,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",ANTIMICROBIAL,ANTIMICROBIAL...324,ANTIMICROBIAL,14,-0.4976027214679714,-1.4323807136026172,0.09090909090909091,0.2878787878787879,0.2232854864433812,470,"tags=50%, list=7%, signal=47%",XCL1/CCL20/CXCL8/PF4V1/CXCL5/CXCL6/CXCL1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",DENDRITIC CELL,DENDRITIC CELL...325,DENDRITIC CELL,12,-0.45545568376774154,-1.2626884599962762,0.1935483870967742,0.40860215053763443,0.31692133559705715,1175,"tags=50%, list=18%, signal=41%",GPR183/CCL5/CCR7/CXCR4/CXCR2/CXCR1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",ARPP,ARPP...326,ARPP,44,-0.3159417504384363,-1.2198558387443477,0.1875,0.40860215053763443,0.31692133559705715,902,"tags=30%, list=14%, signal=26%",CCL5/RPL13A/CCR7/TNFAIP3/CCL4/XCL1/CCL20/CSF1/CXCR4/CCL3L1/MPL/CXCR2/CXCR1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",GENERAL,GENERAL...327,GENERAL,174,0.2520023839776631,1.173135436442787,0.15406562054208273,0.40860215053763443,0.31692133559705715,679,"tags=18%, list=10%, signal=17%",IFI27/DEFB1/CXCL12/GBP1/CFB/CXCL9/IL31RA/IDO1/TNFSF10/FCGR1A/IFI6/IFIT1/MX1/OAS2/IFIT2/EIF2AK2/CLEC6A/CYP11B1/PARP9/GBP7/IFITM3/MX2/TNFRSF4/FCGR2C/AXL/DDX60/IFI35/RNF213/IL1RN/IL27/TRIM22/HAMP,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",T HELPER CELLS,T HELPER CELLS...328,T HELPER CELLS,10,-0.45533454285723285,-1.1953755561849426,0.24056603773584906,0.4460539460539461,0.34596981965403023,1175,"tags=40%, list=18%, signal=33%",GPR183/PTGER4/CEBPB/TNFSF4,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...329,CELLULAR ADAPTIVE IMMUNE SYSTEM,99,-0.2466214353560181,-1.1306977731048349,0.25824175824175827,0.4460539460539461,0.34596981965403023,1799,"tags=41%, list=27%, signal=31%",FOSL2/MAPT/SLC12A2/CTPS1/ITK/JMJD6/RPS6/CD247/CD1C/TOX/PPP2CA/RPL22/CD81/PPP3CA/IL7R/PRKCQ/PDE4D/FKBP1B/CRTAM/GPR183/EOMES/PTGER4/IFNGR1/CD28/LFNG/NRARP/CCR7/KIT/CASP3/S1PR1/PIK3R1/CEBPB/CCL20/IL2/BTNL9/SNCA/TNFSF4/BTNL8/PBX1/CLU/CD99,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",COMPLEMENT,COMPLEMENT...330,COMPLEMENT,7,0.49700414594749964,1.1016633406531322,0.37389770723104054,0.5893300248138957,0.4570980801880632,1390,"tags=71%, list=21%, signal=56%",CFB/FPR3/MASP2/CFD/GPLD1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",NK CELL,NK CELL...331,NK CELL,12,-0.38528952214463347,-1.0681623936382758,0.4032258064516129,0.5893300248138957,0.4570980801880632,470,"tags=25%, list=7%, signal=23%",XCL1/IL2/PBX1,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",T CELL,T CELL...332,T CELL,81,-0.22714913189158048,-1.0010532743387033,0.4582210242587601,0.6218713900654602,0.48233792027237915,1799,"tags=42%, list=27%, signal=31%",FOSL2/SLC12A2/CTPS1/ITK/JMJD6/RPS6/CD247/CD1C/TOX/PPP2CA/RPL22/CD81/PPP3CA/IL7R/PRKCQ/PDE4D/FKBP1B/CRTAM/GPR183/EOMES/CD28/LFNG/NRARP/CCR7/KIT/CASP3/S1PR1/PIK3R1/CCL20/IL2/BTNL9/TNFSF4/BTNL8/CD99,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",B CELL,B CELL...333,B CELL,56,-0.21345100247602156,-0.8677084350763753,0.7161125319693095,0.8043964990840627,0.6239086419488574,1519,"tags=30%, list=23%, signal=24%",LRRC8A/CD81/IL7R/CD22/GPR183/CD79B/LFNG/BANK1/PAX5/KIT/CASP3/TNFAIP3/CD79A/PIK3R1/CXCR5/MPL/ADGRG3,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",IMMUNOGLOBULIN MEDIATED RESPONSE,IMMUNOGLOBULIN MEDIATED RESPONSE...334,IMMUNOGLOBULIN MEDIATED RESPONSE,56,-0.21345100247602156,-0.8677084350763753,0.7161125319693095,0.8043964990840627,0.6239086419488574,1519,"tags=30%, list=23%, signal=24%",LRRC8A/CD81/IL7R/CD22/GPR183/CD79B/LFNG/BANK1/PAX5/KIT/CASP3/TNFAIP3/CD79A/PIK3R1/CXCR5/MPL/ADGRG3,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",INFLAMMATION,INFLAMMATION...335,INFLAMMATION,10,0.3194821331578189,0.7984262765682951,0.7197231833910035,0.8043964990840627,0.6239086419488574,1738,"tags=50%, list=26%, signal=37%",IL31RA/IL1RN/CD68/NOTCH2/LIPA,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",MACROPHAGE,MACROPHAGE...336,MACROPHAGE,13,0.28038008974945283,0.7564129354436467,0.7671957671957672,0.8098177542621987,0.6281134936105697,1738,"tags=46%, list=26%, signal=34%",IFI35/HAMP/MCOLN2/CCR2/SYK/LIPA,Immune_GO_T2G_general
"ChAd-BNT (V2, D3)",MAST CELL,MAST CELL...337,MAST CELL,7,0.2979735505815748,0.6604905408468138,0.892416225749559,0.892416225749559,0.6921787900550596,2832,"tags=71%, list=43%, signal=41%",MILR1/SYK/BTK/CBL/SNAP23,Immune_GO_T2G_general
"I (D10, moderate)",T CELL,T CELL...338,T CELL,79,-0.35087814964502373,-1.8095877344246833,0.0011008375112121997,0.014267991133054537,0.010276115497490803,1545,"tags=57%, list=31%, signal=40%",AKT1/CORO1A/RPS6/RPL22/ITK/BCL2/GPR89B/ITPKB/EFNB1/ITGB7/CD28/CD247/PIK3R1/TOX/GPR183/PRF1/CD81/DPP4/SKAP1/RASGRP1/LFNG/NLRC3/SPNS2/CRTAM/KLRK1/PLCG1/SPN/GATA3/TESPA1/S1PR1/THEMIS/CD1C/IL7R/ZAP70/CD8B/CD40LG/CCR7/EOMES/TCF7/CD3G/CD6/GPR15/GZMM/ZNF683/FCER1A,Immune_GO_T2G_general
"I (D10, moderate)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...339,CELLULAR ADAPTIVE IMMUNE SYSTEM,92,-0.3240363504951822,-1.6929100585319774,0.001501893803479425,0.014267991133054537,0.010276115497490803,1051,"tags=52%, list=21%, signal=42%",AKT1/CORO1A/RPS6/MEN1/RPL22/ITK/BCL2/GPR89B/ITPKB/EFNB1/ITGB7/CD28/CD247/PIK3R1/TOX/GPR183/PRF1/CD81/DPP4/SKAP1/RASGRP1/LFNG/NLRC3/SPNS2/CRTAM/CX3CR1/KLRK1/PLCG1/SPN/GATA3/TESPA1/S1PR1/THEMIS/CD1C/IL7R/ZAP70/CD8B/CD40LG/CCR7/EOMES/TCF7/CD3G/CD6/GPR15/GZMM/ZNF683/ZFPM1/FCER1A,Immune_GO_T2G_general
"I (D10, moderate)",ANTIMICROBIAL,ANTIMICROBIAL...340,ANTIMICROBIAL,17,0.4855399439611765,1.6254138126425137,0.036135928958897216,0.14074074074074075,0.101364522417154,1144,"tags=59%, list=23%, signal=46%",S100A7/RNASE3/DEFA4/CXCL3/S100A12/CXCL2/BPI/CAMP/F2/ADM,Immune_GO_T2G_general
"I (D10, moderate)",ANTIVIRAL & IFN,ANTIVIRAL & IFN...341,ANTIVIRAL & IFN,33,0.39382448573313145,1.6047083800284032,0.04377796765700597,0.14074074074074075,0.101364522417154,1520,"tags=61%, list=30%, signal=43%",IFI27/IFIT1/OAS2/MX1/GBP6/EIF2AK2/IFITM1/GBP1/RNF135/FCAR/STAT2/SP100/CD58/IRF8/GBP2/IFNGR1/CASP1/VIM/HDAC4/IFNGR2,Immune_GO_T2G_general
"I (D10, moderate)",EOSINOPHIL,EOSINOPHIL...342,EOSINOPHIL,4,-0.7588498801859835,-1.594813843766479,0.03591803976869946,0.14074074074074075,0.101364522417154,764,"tags=75%, list=15%, signal=64%",CCL4/CCL5/FCER1A,Immune_GO_T2G_general
