condition,id,delete,description,set_size,enrichment_score,nes,pvalue,p_adjust,qvalue,rank,leading_edge,core_enrichment,gsea_enrichment
"BNT-I (D26, severe)",NK CELL,NK CELL...194,NK CELL,39,-0.33815284838796533,-1.0884366932915581,0.3242258652094718,0.6844768265533293,0.6446596150363766,2351,"tags=18%, list=11%, signal=16%",FCGR3A/IFNE/XCL1/KLRF2/LAG3/EMP2/TYRO3,Immune_GO_T2G_general
"BNT-I (D26, severe)",MAST CELL,MAST CELL...195,MAST CELL,23,0.3403036183373416,1.0316636506119234,0.4247191011235955,0.71698113207547165,0.6752730883813306,6479,"tags=57%, list=30%, signal=40%",S100A12/CHGA/SLC18A2/SLC15A4/KITLG/SNAP23/ADORA2B/STAT5B/SYK/CBL/MILR1/PIK3CG/NDST2,Immune_GO_T2G_general
"BNT-I (D26, severe)",ARPP,ARPP...196,ARPP,122,0.2429635117760549,1.0296503829897443,0.38726790450928383,0.71698113207547165,0.6752730883813306,1901,"tags=14%, list=9%, signal=13%",LBP/CX3CL1/CCL7/NFKBIA/S100A12/CCL1/TNFAIP3/IL33/JMJD6/ITGB6/FLT1/CTSG/EDNRB/FOSL1/CLEC6A/BCL10/MAPKAPK2,Immune_GO_T2G_general
"BNT-I (D26, severe)",COMPLEMENT,COMPLEMENT...197,COMPLEMENT,24,0.3298170287027984,1.006887474214034,0.4528301886792453,0.71698113207547165,0.6752730883813306,3862,"tags=38%, list=18%, signal=31%",C7/CR1/CD46/CD55/CFB/CLU/C1R/FPR1/MASP1,Immune_GO_T2G_general
"BNT-I (D26, severe)",MACROPHAGE,MACROPHAGE...198,MACROPHAGE,35,-0.3008342293802513,-0.9536707830969869,0.5329768270944741,0.7261904761904763,0.6839467088774568,2920,"tags=26%, list=14%, signal=22%",MCOLN2/CCL2/ADGRF5/FCGR3A/CCL5/CXCL17/ROR2/CCR2/EDN2,Immune_GO_T2G_general
"BNT-I (D26, severe)",INFLAMMATION,INFLAMMATION...199,INFLAMMATION,21,0.3164143034439192,0.9314764993160592,0.5350877192982456,0.7261904761904763,0.6839467088774568,6413,"tags=52%, list=30%, signal=37%",ELANE/IL31RA/IL1RN/RBPJ/IL10/HMGB2/NLRP6/SIRT2/IL20RB/CXCR2/HMGB1,Immune_GO_T2G_general
"BNT-I (D26, severe)",T CELL,T CELL...200,T CELL,221,-0.2190669625183805,-0.9344230628502651,0.649331352154532,0.8224863793957404,0.7746409113422487,5002,"tags=25%, list=23%, signal=20%",KLRK1/PPP2R1A/SMAD3/KIT/LIPA/WDFY4/DTX1/GZMM/SRC/RPL22/GATA3/BCL2/SKAP1/PRDX2/RAG1/TCF7/THEMIS/ZAP70/MYO1G/NLRC3/CD1C/GPR89B/CACNB3/LFNG/TNFAIP8L2/CRTAM/CD8B/ITGB7/TOX/CD81/CCL2/CD160/CD6/EFNB1/IL7R/BTNL9/FCER1A/CD40LG/IFNE/CD3G/SPN/BCAR1/PRF1/IL7/CD70/CR2/CCR7/PSMB11/CHRNA7/S1PR1/LAG3/BTNL3/EMP2/ZNF683/GLI3/EOMES,Immune_GO_T2G_general
"BNT-I (D26, severe)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...201,CELLULAR ADAPTIVE IMMUNE SYSTEM,271,-0.2093421086682001,-0.911145247079984,0.7140804597701149,0.8265486725663717,0.7784668938298237,5002,"tags=24%, list=23%, signal=19%",KLRK1/PPP2R1A/SMAD3/KIT/NAGLU/LIPA/WDFY4/DTX1/GZMM/KMT2A/SRC/RPL22/GATA3/BCL2/SKAP1/PRDX2/RAG1/MAPT/TCF7/THEMIS/ZAP70/MYO1G/MEN1/NLRC3/CD1C/GPR89B/CACNB3/LFNG/TNFAIP8L2/CRTAM/CD8B/ITGB7/TOX/CD81/CCL2/CD160/CD6/EFNB1/IL7R/BTNL9/FCER1A/CD40LG/IFNE/CD3G/SPN/BCAR1/PRF1/IL7/CD70/RORC/CR2/CCR7/PSMB11/CHRNA7/S1PR1/CCR2/ZFPM1/EPHB3/LAG3/BTNL3/CX3CR1/EMP2/ZNF683/GLI3/EOMES,Immune_GO_T2G_general
"BNT-I (D26, severe)",B CELL,B CELL...202,B CELL,142,-0.21017741432651196,-0.8577332454686544,0.8160741885625966,0.8265486725663717,0.7784668938298237,4069,"tags=23%, list=19%, signal=18%",CDH17/RAG1/CD40/VCAM1/ZAP70/MYO1G/LRRC8A/TCF3/VAV2/IL2RB/CD27/LFNG/LAX1/CD81/CD19/BANK1/HLA-G/IL7R/CD40LG/IFNE/CD79B/BCAR1/CXCR5/IL7/CD70/WNT3A/CR2/CD22/MS4A1/CHRNA7/PAX5/CD79A,Immune_GO_T2G_general
"BNT-I (D26, severe)",IMMUNOGLOBULIN MEDIATED RESPONSE,IMMUNOGLOBULIN MEDIATED RESPONSE...203,IMMUNOGLOBULIN MEDIATED RESPONSE,142,-0.21017741432651196,-0.8577332454686544,0.8160741885625966,0.8265486725663717,0.7784668938298237,4069,"tags=23%, list=19%, signal=18%",CDH17/RAG1/CD40/VCAM1/ZAP70/MYO1G/LRRC8A/TCF3/VAV2/IL2RB/CD27/LFNG/LAX1/CD81/CD19/BANK1/HLA-G/IL7R/CD40LG/IFNE/CD79B/BCAR1/CXCR5/IL7/CD70/WNT3A/CR2/CD22/MS4A1/CHRNA7/PAX5/CD79A,Immune_GO_T2G_general
"BNT-I (D26, severe)",T HELPER CELLS,T HELPER CELLS...204,T HELPER CELLS,30,-0.25105563908145895,-0.7689170519200809,0.8265486725663717,0.8265486725663717,0.7784668938298237,1600,"tags=33%, list=7%, signal=31%",IL18BP/GPR183/RORA/KMT2A/GATA3/MEN1/SPN/RORC/CCR2/ZFPM1,Immune_GO_T2G_general
BNT-I (D3),GENERAL,GENERAL...205,GENERAL,476,0.279457666535593,1.3994865718859701,3.830321384180515e-4,0.007277610629942978,0.006047875869758708,5091,"tags=32%, list=24%, signal=25%",IFI27/WFDC13/ELANE/S100A7/MX1/AXL/TICAM1/IFIT1/TICAM2/ITGB6/F2/CSF1/CD7/OAS2/EIF2AK2/DEFB1/CRIP1/LIF/LAG3/SSC5D/IFITM3/BPI/SP2/IFI6/HMHB1/DDX60/LILRB4/LILRB1/IFIT2/TNFSF15/TARM1/MDK/TBKBP1/CTSG/PML/AZU1/CXCL12/CXCL14/CFD/GBP1/IL13/CSK/CD300LG/SRC/DAB2IP/RNASE3/GATA3/IFI35/BST2/CCL4L1/IL10/LGALS9/DBH/ROMO1/ZNF683/PTMS/TNFRSF4/LILRA3/CD70/HAMP/PTN/GZMM/PSMB10/HLA-G/MYH9/MYO1G/CCL5/XCR1/PARP9/LILRB2/CTSW/CLU/HLA-C/IRF9/IFI30/TFEB/RFX1/CYP11B1/RNF213/PRG2/CEACAM8/CFB/PELI3/MS4A2/CCL2/MX2/GBP6/ITGA3/MAP4K2/PLD3/PIK3R6/TCF7/CD300C/LTBR/APOBEC3F/HLA-DPA1/LAIR1/APOBEC3A/WAS/TRIM22/HK1/TOR2A/FUT7/CFH/FCGR2B/LACC1/NRROS/CAMP/NOTCH1/ADD2/BAG6/BTK/TTLL1/CXCL9/VSTM1/LILRA2/BMP6/DEFA4/TYK2/CXCL3/CD79B/CLEC4G/ITGA1/TAP2/DCAF15/SIRT2/ITGB7/CD300LB/RNF19B/TRIM26/CIITA/IFNL2/ITGAM/CTSH/IL1RN/ZAP70/C1QBP/GSDMD/GTPBP1/POU2F2/CLEC10A/CCL20/PKHD1L1/FAM3A/ALOX5/CD79A/BPIFC/CD86/LILRA4/IDO1/ADAM8/IL31RA,Immune_GO_T2G_general
BNT-I (D3),MACROPHAGE,MACROPHAGE...206,MACROPHAGE,35,0.48700413995175396,1.6608261644142766,0.012055429898581901,0.11452658403652806,0.09517444656775186,2758,"tags=34%, list=13%, signal=30%",TICAM1/CSF1/MMP2/AZU1/EDN2/IL13/IFI35/SAA1/HAMP/CCL5/ROR2/CCL2,Immune_GO_T2G_general
BNT-I (D3),INFLAMMATION,INFLAMMATION...207,INFLAMMATION,21,0.5198172852830867,1.5652088899077936,0.03147125732005934,0.1993179630270425,0.16563819642136499,5301,"tags=43%, list=25%, signal=32%",ELANE/CD68/IL10/NOTCH1/SIRT2/IL1RN/PNMA1/IL31RA/NLRP6,Immune_GO_T2G_general
BNT-I (D3),EOSINOPHIL,EOSINOPHIL...208,EOSINOPHIL,21,-0.5236840048473854,-1.514513894297034,0.04518912906950922,0.2146483630801688,0.1783781410638522,1160,"tags=29%, list=5%, signal=27%",CCL3/CCL18/CCL24/CCL4/CCL8/CCL3L1,Immune_GO_T2G_general
BNT-I (D3),MONOCYTE,MONOCYTE...209,MONOCYTE,30,-0.43916904477122437,-1.3845259528051304,0.07692307692307693,0.24358974358974358,0.20242914979757087,1802,"tags=30%, list=8%, signal=28%",CCR2/FLT1/CCL3/S100A12/CCL18/CCL24/CCL4/CCL8/CCL3L1,Immune_GO_T2G_general
BNT-I (D3),ANTIVIRAL & IFN,ANTIVIRAL & IFN...210,ANTIVIRAL & IFN,92,0.3167977688258886,1.3033887678407194,0.06839622641509434,0.24358974358974358,0.20242914979757087,3337,"tags=24%, list=15%, signal=20%",IFI27/MX1/IFIT1/IFNL3/OAS2/EIF2AK2/IFITM3/IFNL4/IFIT2/TBKBP1/GBP1/CCL4L1/LGALS9/CCL5/ADAMTS13/CCL2/GBP6/DAPK1/HLA-DPA1/MYO1C/WAS/IFNL1,Immune_GO_T2G_general
BNT-I (D3),MAST CELL,MAST CELL...211,MAST CELL,23,-0.4338040809221784,-1.2758495569165351,0.16085271317829458,0.43660022148394245,0.3628256688232209,5990,"tags=48%, list=28%, signal=35%",STAT5B/SNAP23/FCER1A/CBL/ADORA2B/MILR1/SLC15A4/SLC18A2/CLNK/KIT/S100A12,Immune_GO_T2G_general
BNT-I (D3),ARPP,ARPP...212,ARPP,122,0.26373729754919006,1.137201063419705,0.1935483870967742,0.4596774193548387,0.38200339558573854,3133,"tags=22%, list=15%, signal=19%",FOSL1/TICAM1/TICAM2/ITGB6/CSF1/LAG3/MMP2/SPI1/CTSG/AZU1/EDN2/IL13/SRC/IFI35/CCL4L1/SAA1/BATF2/HAMP/CCL5/NFKBIA/ROR2/MT1G/RELA/CCL2/EP300/LTBR/NAGLU,Immune_GO_T2G_general
BNT-I (D3),ANTIMICROBIAL,ANTIMICROBIAL...213,ANTIMICROBIAL,43,0.31384671592429236,1.1232248994493077,0.24545454545454545,0.4663636363636363,0.38755980861244027,1864,"tags=23%, list=9%, signal=21%",S100A7/F2/DEFB1/BPI/AZU1/CXCL12/CXCL14/RNASE3/ROMO1/HAMP,Immune_GO_T2G_general
BNT-I (D3),HUMORAL ADAPTIVE IMMUNE SYSTEM,HUMORAL ADAPTIVE IMMUNE SYSTEM...214,HUMORAL ADAPTIVE IMMUNE SYSTEM,218,0.2324149217975418,1.0841400501189271,0.23872679045092837,0.4663636363636363,0.38755980861244027,5047,"tags=29%, list=23%, signal=23%",EPHB2/WFDC13/S100A7/TICAM1/F2/DEFB1/WNT3A/BPI/SPI1/CTSG/AZU1/CXCL12/CXCL14/ZBTB7A/SRC/RNASE3/GATA3/BST2/IL10/PTPN6/ROMO1/IL2RB/CD70/TCF3/HAMP/LYL1/PSMB10/HLA-G/MYO1G/CH25H/NFKBIA/TFEB/LIMK1/CD27/VAV2/CCL2/EP300/PRKCD/SYVN1/TOR2A/GAPT/FCGR2B/RAG2/CAMP/NOTCH1/ERCC1/BTK/CXCL9/LGALS1/DEFA4/CXCL3/CD79B/CLEC4G/PTX3/MPL/ZAP70/IRF2BP2/POU2F2/CCL20/ZP3/FAM3A/ALOX5/CD79A/CD86,Immune_GO_T2G_general
BNT-I (D3),NEUTROPHIL,NEUTROPHIL...215,NEUTROPHIL,81,-0.26098521840203764,-1.0089147361708575,0.4201388888888889,0.7256944444444444,0.6030701754385966,3804,"tags=28%, list=18%, signal=23%",STXBP3/CCL7/IL15/CXADR/CXCR1/MCOLN2/JAGN1/PECAM1/PDE4B/CXCL2/CCR2/CCL3/S100A12/CXCL8/CXCL6/F2RL1/EMP2/CCL18/CCL24/CXCL1/CCL4/CCL8/CCL3L1,Immune_GO_T2G_general
BNT-I (D3),B CELL,B CELL...216,B CELL,142,0.22198457438099892,0.9872401617582843,0.4987593052109181,0.7289559076159572,0.6057805326448398,5253,"tags=28%, list=24%, signal=21%",EPHB2/TICAM1/WNT3A/SPI1/ZBTB7A/SRC/GATA3/BST2/IL10/PTPN6/IL2RB/CD70/TCF3/LYL1/HLA-G/MYO1G/CH25H/NFKBIA/LIMK1/CD27/VAV2/EP300/PRKCD/SYVN1/GAPT/FCGR2B/RAG2/ERCC1/BTK/CD79B/CLEC4G/PTX3/MPL/ZAP70/IRF2BP2/ZP3/CD79A/CD86/CD19/FGR,Immune_GO_T2G_general
BNT-I (D3),IMMUNOGLOBULIN MEDIATED RESPONSE,IMMUNOGLOBULIN MEDIATED RESPONSE...217,IMMUNOGLOBULIN MEDIATED RESPONSE,142,0.22198457438099892,0.9872401617582843,0.4987593052109181,0.7289559076159572,0.6057805326448398,5253,"tags=28%, list=24%, signal=21%",EPHB2/TICAM1/WNT3A/SPI1/ZBTB7A/SRC/GATA3/BST2/IL10/PTPN6/IL2RB/CD70/TCF3/LYL1/HLA-G/MYO1G/CH25H/NFKBIA/LIMK1/CD27/VAV2/EP300/PRKCD/SYVN1/GAPT/FCGR2B/RAG2/ERCC1/BTK/CD79B/CLEC4G/PTX3/MPL/ZAP70/IRF2BP2/ZP3/CD79A/CD86/CD19/FGR,Immune_GO_T2G_general
BNT-I (D3),NK CELL,NK CELL...218,NK CELL,39,-0.28100569067281767,-0.9406918057946827,0.5443037974683544,0.7386980108499096,0.6138764633101742,846,"tags=13%, list=4%, signal=12%",KLRC2/EMP2/IL2/KLRF2/CLEC2A,Immune_GO_T2G_general
BNT-I (D3),COMPLEMENT,COMPLEMENT...219,COMPLEMENT,24,-0.26313883013073136,-0.7831684522114828,0.7977315689981096,0.9535315985130112,0.792408530620231,2664,"tags=21%, list=12%, signal=18%",CR2/CFHR3/FPR1/FPR2/CD46,Immune_GO_T2G_general
BNT-I (D3),DENDRITIC CELL,DENDRITIC CELL...220,DENDRITIC CELL,28,-0.2507292238031125,-0.7760717930678483,0.8029739776951673,0.9535315985130112,0.792408530620231,4026,"tags=29%, list=19%, signal=23%",RBPJ/CCR7/CXCR1/CDC42/CCR2/F2R/CXCR4/GPR183,Immune_GO_T2G_general
BNT-I (D3),T HELPER CELLS,T HELPER CELLS...221,T HELPER CELLS,30,-0.2254174853436433,-0.7106519969706064,0.8836772983114447,0.9876393334069088,0.8207529086484007,6084,"tags=33%, list=28%, signal=24%",JAK1/ATP7A/RC3H1/SPN/TLR4/RORA/PTGER4/CCR2/CEBPB/GPR183,Immune_GO_T2G_general
BNT-I (D3),CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...222,CELLULAR ADAPTIVE IMMUNE SYSTEM,271,0.16045179231447246,0.7641668665145783,0.9918256130790191,1,0.8310249307479225,4748,"tags=22%, list=22%, signal=17%",CD99/CD7/LAG3/LILRB1/GRN/ZFPM1/MDK/AZU1/CXCL12/IL13/CSK/SRC/MAPK3/GATA3/IL10/CCNB2/PTPN6/ZNF683/TNFRSF4/CD70/HAMP/GZMM/PSMB10/MAP2K2/MYH9/MYO1G/CLU/MEN1/CD276/CCL2/AKT1/TCF7/GLI3/SRF/EFNB1/NAGLU/CACNB3/WAS/ITGAL/FUT7/PLCG1/RAG2/NOTCH1/BTNL9/EPHB1/KDELR1/BTK/LGALS1/BTNL3/DEFA4/MYB/CLEC4G/TAP2/IL18BP/ITGB7/ITGAM/CTSH/EGR1/ZAP70,Immune_GO_T2G_general
BNT-I (D3),T CELL,T CELL...223,T CELL,221,-0.14213520638393734,-0.6319198123295444,1,1,0.8310249307479225,6398,"tags=31%, list=30%, signal=22%",RAG1/PTPRC/BCL2/UBE2N/PKNOX1/IL33/STAT5B/PDE4D/JAK3/HSPD1/RC3H1/CRKL/SPN/LFNG/LIPA/PIK3R1/PPP2CA/PSMB11/CD40LG/FCER1A/CTNNB1/CD1C/WNT4/PIK3CA/MAP3K8/CD28/CD80/CD3G/TXK/DENND1B/SCGB1A1/PPP3CA/CDK6/PRKDC/CTLA4/LIG4/CCR7/IL7R/CHRNA7/PTPRJ/IL15/CXADR/CRK/FKBP1A/IL7/DCAF12/RAB27A/VTCN1/CR2/THEMIS/BCL10/MFAP3/PDE4B/SLC12A2/KIT/CASP3/MAPK1/ZFP36L2/NKAP/CD46/BCAR1/CCL3/F2RL1/GPR15/EMP2/XG/IL2/GPR183,Immune_GO_T2G_general
"BNT-I (D51, severe)",EOSINOPHIL,EOSINOPHIL...224,EOSINOPHIL,21,-0.5695637478595115,-1.4737584051842931,0.050505050505050504,0.16560374149659865,0.13762083780880774,2567,"tags=52%, list=12%, signal=46%",MPL/FCER1A/CCL4/CCL3/CCL3L1/SCG2/CCL4L1/CCL18/CCL24/CCL8/CCL2,Immune_GO_T2G_general
"BNT-I (D51, severe)",MACROPHAGE,MACROPHAGE...225,MACROPHAGE,35,-0.4903696835707596,-1.4186345039072132,0.04873949579831933,0.16560374149659865,0.13762083780880774,2594,"tags=29%, list=12%, signal=25%",SLC11A1/FCGR3A/EDN2/TLR4/CCL3/CCR2/CXCL17/ROR2/CCL2/EDNRB,Immune_GO_T2G_general
"BNT-I (D51, severe)",NEUTROPHIL,NEUTROPHIL...226,NEUTROPHIL,81,-0.4234379809062298,-1.4172099005101613,0.022869151180402437,0.16560374149659865,0.13762083780880774,5870,"tags=53%, list=27%, signal=39%",BSG/MCOLN2/SRP54/STXBP3/XCL1/MERTK/CTSG/DNASE1/PECAM1/VAV1/F2RL1/S100A12/CXCL8/FCER1G/LILRA2/CD177/C5AR1/PRTN3/MPL/FCAR/ANXA3/CXCR1/NLRP6/EDN3/PRKCD/IL6R/CCL4/EDN2/ITGA1/CCL3/CXCR2/EMP2/CCL20/CCR2/CCL3L1/CXCL1/TGFB2/CCL4L1/ELANE/CCL18/CCL24/CCL8/CCL2,Immune_GO_T2G_general
"BNT-I (D51, severe)",ANTIVIRAL & IFN,ANTIVIRAL & IFN...227,ANTIVIRAL & IFN,92,-0.3973969507404657,-1.3485826480356633,0.045180722891566265,0.16560374149659865,0.13762083780880774,4349,"tags=29%, list=20%, signal=24%",WAS/CASP1/IFNE/IFNAR2/IFNAR1/FCAR/TBKBP1/SIRPA/IFIT2/NLRP6/CCL4/WNT5A/IL12B/TLR4/HCK/CCL3/CCL20/CCL3L1/NOS2/CCL4L1/CCL18/CCL24/IFNL2/FASLG/CCL8/CCL2/GBP7,Immune_GO_T2G_general
"BNT-I (D51, severe)",GENERAL,GENERAL...228,GENERAL,476,-0.3100241642731594,-1.2730809687665436,0.017964967550751797,0.16560374149659865,0.13762083780880774,5152,"tags=29%, list=24%, signal=23%",CTSG/PARP1/CR2/PECAM1/ACKR3/CD14/CEBPB/THBS1/LACC1/LAX1/SCAP/XCR1/IDO1/CFD/PSMB9/VAV1/CD1D/TNFRSF17/TIRAP/FGR/TFE3/IL4R/CCR7/F2RL1/S100A12/MASP1/WAS/CD1B/CXCL8/IFNE/LILRA6/KLRC2/FCER1G/FUT7/TFEB/ST6GAL1/LTBR/LILRA2/CD177/CD34/SELL/PRF1/TNFRSF1B/C5AR1/SLFN11/PRTN3/BTN3A2/LAG3/ALOX5/FCAR/CXCR1/GNLY/IL7R/CEACAM20/CR1/GCNT1/BCL6/DEFA4/CXCR5/S1PR1/TBKBP1/IFIT2/IL7/HLA-G/CD3G/NLRP6/MX2/ADM/RNASE3/SPN/MS4A2/IL6R/ITGA3/ZNF683/TNFSF10/SLC11A1/CCL4/IRF2/LILRB2/BST1/NLRX1/SP2/S1PR4/FCGR3A/CD40LG/CASP4/BTNL8/LILRA3/IL1RN/IL1R1/TLR4/ITGA1/SSC5D/HCK/CD300LB/IGSF6/HRH2/S100A7/FCGR2A/CCL3/RAG1/CXCR2/CXCL12/JAM2/LILRA5/CCL20/CCR2/CCL3L1/HP/CCR1/CD70/CXCL1/TNFAIP8L2/IDO2/RORC/CCL4L1/EOMES/ELANE/CFH/C17orf99/CCL18/CCL24/IFNL2/FASLG/CD300LD/TNFSF15/CX3CR1/MST1R/TTC4/OSM/CCL8/CCL2/WFDC3/BMI1/GBP7/TARM1/ADORA1/LEP,Immune_GO_T2G_general
"BNT-I (D51, severe)",CELLULAR ADAPTIVE IMMUNE SYSTEM,CELLULAR ADAPTIVE IMMUNE SYSTEM...229,CELLULAR ADAPTIVE IMMUNE SYSTEM,271,-0.3162894762431307,-1.2362405416274684,0.05229591836734694,0.16560374149659865,0.13762083780880774,5178,"tags=28%, list=24%, signal=21%",STAT5B/CR2/LFNG/EPHB1/CEBPB/PSEN1/CACNB3/SNCA/MAPT/IDO1/VAV1/CD1D/STAT3/IL4R/CCR7/F2RL1/WAS/IFNE/FOSL2/FCER1G/FUT7/PRF1/C5AR1/FCER1A/BTN3A2/WDFY4/BTN2A1/NFKBID/CDH26/LAG3/MAPK3/PTPN6/IL7R/CR1/CRK/RAB27A/STAT6/BCL6/DEFA4/S1PR1/IL7/CD3G/CHST3/GPR15/SPN/IL6R/APBB1IP/ZFPM1/NRARP/ZNF683/SLC11A1/CD40LG/IL12B/BTNL8/TLR4/ZFP36L1/CCL3/DCAF12/RAG1/CXCL12/EMP2/CCL20/CCR2/CD70/TNFAIP8L2/GLI3/RORC/EOMES/CX3CR1/EGR1/CCL2/XG/LEP/EPHB3/BTNL3,Immune_GO_T2G_general
"BNT-I (D51, severe)",MONOCYTE,MONOCYTE...230,MONOCYTE,30,-0.4670193519996941,-1.3125753665242392,0.10385259631490787,0.21924436999813884,0.18219753739457523,5152,"tags=63%, list=24%, signal=48%",CTSG/PECAM1/HYAL2/SPACA3/S100A12/MPL/SIRPA/IL6R/CCL4/FLT1/CCL3/CCL20/CCR2/CCL3L1/CCL4L1/CCL18/CCL24/CCL8/CCL2,Immune_GO_T2G_general
"BNT-I (D51, severe)",ARPP,ARPP...231,ARPP,122,-0.35236039286026155,-1.2561415514611016,0.09193776520509193,0.21924436999813884,0.18219753739457523,5152,"tags=36%, list=24%, signal=28%",CTSG/PECAM1/HYAL2/CD14/MAP2K6/PSEN1/LACC1/KLRC3/SCIMP/TIRAP/CCR7/SPACA3/S100A12/CASP1/KLRC2/LTBR/MPL/LAG3/ALOX5/CXCR1/SIRPA/IL6R/SLC11A1/CCL4/FCGR3A/EDN2/TLR4/HCK/FLT1/CCL3/CXCR2/CCL20/CCR2/CCL3L1/NLRP12/CCR1/CCL4L1/CCL18/CCL24/CXCL17/ROR2/CCL8/CCL2/EDNRB,Immune_GO_T2G_general
"BNT-I (D51, severe)",T CELL,T CELL...232,T CELL,221,-0.3089064832144311,-1.1851767397975506,0.10276679841897234,0.21924436999813884,0.18219753739457523,5178,"tags=27%, list=24%, signal=21%",STAT5B/CR2/LFNG/EPHB1/PSEN1/CACNB3/IDO1/VAV1/CD1D/CCR7/F2RL1/WAS/IFNE/FOSL2/FCER1G/FUT7/PRF1/FCER1A/BTN3A2/WDFY4/BTN2A1/NFKBID/CDH26/LAG3/PTPN6/IL7R/CR1/CRK/RAB27A/BCL6/DEFA4/S1PR1/IL7/CD3G/CHST3/GPR15/SPN/APBB1IP/NRARP/ZNF683/SLC11A1/CD40LG/IL12B/BTNL8/ZFP36L1/CCL3/DCAF12/RAG1/CXCL12/EMP2/CCL20/CD70/TNFAIP8L2/GLI3/EOMES/EGR1/CCL2/XG/LEP/BTNL3,Immune_GO_T2G_general
"BNT-I (D51, severe)",T HELPER CELLS,T HELPER CELLS...233,T HELPER CELLS,30,-0.4411910918827643,-1.2399840748689746,0.16415410385259632,0.311892797319933,0.25919069029357317,5864,"tags=47%, list=27%, signal=34%",MEN1/NOTCH1/CEBPB/STAT3/IL4R/STAT6/BCL6/SPN/IL6R/ZFPM1/IL12B/TLR4/CCR2/RORC,Immune_GO_T2G_general
"BNT-I (D51, severe)",DENDRITIC CELL,DENDRITIC CELL...234,DENDRITIC CELL,28,-0.42978233855946096,-1.1856508047946184,0.22469982847341338,0.3881178855449868,0.32253563895705273,5872,"tags=43%, list=27%, signal=31%",DOCK8/SPI1/PSEN1/CCR7/LTBR/LAG3/ALOX5/CXCR1/CXCR2/CCR2/NLRP12/CCR1,Immune_GO_T2G_general
"BNT-I (D51, severe)",NK CELL,NK CELL...235,NK CELL,39,-0.3446117359632658,-1.0214730539388979,0.42320261437908496,0.6700708061002179,0.5568455452356382,5464,"tags=38%, list=25%, signal=29%",XCL1/MERTK/STAT5B/IFNE/KLRC2/UNC13D/LAG3/PTPN6/RAB27A/KLRF2/FCGR3A/IL12B/CLEC2A/EMP2/TYRO3,Immune_GO_T2G_general
"BNT-I (D51, severe)",HUMORAL ADAPTIVE IMMUNE SYSTEM,HUMORAL ADAPTIVE IMMUNE SYSTEM...236,HUMORAL ADAPTIVE IMMUNE SYSTEM,218,-0.25876698228512485,-0.991241548758312,0.4920424403183024,0.6877104377104377,0.57150451887294,4565,"tags=25%, list=21%, signal=20%",GAPT/LYL1/FGR/TFE3/IL4R/S100A12/CXCL8/IFNE/FOSL2/FCER1G/TFEB/ST6GAL1/PRTN3/MPL/FCER1A/ALOX5/PTPN6/GNLY/IL7R/STAT6/BCL6/DEFA4/CXCR5/IL7/HLA-G/PRKCD/ADM/RNASE3/ADGRG3/SLC11A1/BST1/CD40LG/MNDA/TLR4/CSF2RB/HCK/CDKN2B/S100A7/CHRNB2/RAG1/EPB42/CXCL12/CCL20/CCR2/BMX/SFTPA1/CD70/CXCL1/C17orf99/CCL18/CDH17/CCL8/CCL2/WFDC3/BMI1,Immune_GO_T2G_general
"BNT-I (D51, severe)",INFLAMMATION,INFLAMMATION...237,INFLAMMATION,21,-0.37545006335892506,-0.9714850860533941,0.5067340067340067,0.6877104377104377,0.57150451887294,3047,"tags=29%, list=14%, signal=25%",FOSL2/NLRP6/IL5RA/IL1RN/CXCR2/ELANE,Immune_GO_T2G_general
"BNT-I (D51, severe)",ANTIMICROBIAL,ANTIMICROBIAL...238,ANTIMICROBIAL,43,-0.30685847155914486,-0.9284913302423312,0.5901639344262295,0.7475409836065573,0.6212251941328731,4378,"tags=33%, list=20%, signal=26%",S100A12/CXCL8/PRTN3/GNLY/DEFA4/ADM/RNASE3/SLC11A1/S100A7/CXCL12/CCL20/CXCL1/CCL18/CCL8,Immune_GO_T2G_general
"BNT-I (D51, severe)",B CELL,B CELL...239,B CELL,142,-0.22024808141864405,-0.7993572580928998,0.8945908460471568,0.9442903374942211,0.7847288123220674,6829,"tags=38%, list=32%, signal=26%",ZBTB7A/CD79B/SOS2/PMS2/KIT/LIG4/PTPRJ/SYVN1/MS4A1/BTK/CD86/CD79A/TXLNA/PRKDC/SOS1/SPI1/IL2RG/LRRC8A/MEF2C/NFAM1/STAT5B/CR2/LFNG/LAX1/VAV1/GAPT/LYL1/FGR/IL4R/IFNE/FOSL2/FCER1G/MPL/PTPN6/IL7R/STAT6/BCL6/CXCR5/IL7/HLA-G/PRKCD/ADGRG3/CD40LG/MNDA/TLR4/CSF2RB/HCK/CHRNB2/RAG1/BMX/SFTPA1/CD70/C17orf99/CDH17,Immune_GO_T2G_general
