condition,id,delete,description,set_size,enrichment_score,nes,pvalue,p_adjust,qvalue,rank,leading_edge,core_enrichment,gsea_enrichment
"ZF2001 (V3, D07)","Immune response, Th1","Immune response, Th1...87","Immune response, Th1",2,-0.9350382128159906,-1.5498812001012043,0.016413590569894144,0.1155524714404241,0.08977760938980321,224,"tags=100%, list=7%, signal=93%",BCL3,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, CD4+ T cell","Differentiation, CD4+ T cell...88","Differentiation, CD4+ T cell",1,-0.9923596826329709,-1.3289918265529626,0.016507495920060587,0.1155524714404241,0.08977760938980321,28,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Chemotaxis, Macrophage","Chemotaxis, Macrophage...89","Chemotaxis, Macrophage",2,-0.9285714285714286,-1.5391621223262195,0.017668116162056227,0.11872974060901784,0.0922461643829462,246,"tags=100%, list=7%, signal=93%",CCL3,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Antiviral and Interferon,Antiviral and Interferon...90,Antiviral and Interferon,12,-0.5674812573582719,-1.9186516075688078,0.018772092944676366,0.12129660056560114,0.09424046660485301,409,"tags=50%, list=12%, signal=44%",VIM/RAB43/CDC42/CCL4/CCL3/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Monocyte,Monocyte...91,Monocyte,6,-0.7527213646176035,-1.9782872477596045,0.02024721039614423,0.12598264246489743,0.09788125103789025,15,"tags=67%, list=0%, signal=66%",LGALS3/CCL4/CCL3/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, Lymphocyte","Differentiation, Lymphocyte","Differentiation, Lymphocyte",3,-0.88268156424581,-1.7108963079409332,0.02101017759146872,0.1260610655488123,0.0979421812534632,403,"tags=100%, list=12%, signal=88%",STAT5B/RELB,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Antimicrobial immune response,Antimicrobial immune response...93,Antimicrobial immune response,12,-0.5558486432519626,-1.8793217910050033,0.02176637953764813,0.12609488835603055,0.09796845962498615,77,"tags=58%, list=2%, signal=57%",ADM/CXCL1/BCL3/CXCL3/CXCL8/CXCL2/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Migration, Leukocyte","Migration, Leukocyte...94","Migration, Leukocyte",1,-0.989127240669997,-1.3246628629485555,0.026322547747379136,0.14740626738532314,0.11452617265526363,39,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Eosinophil,Eosinophil...95,Eosinophil,5,-0.6763580123813434,-1.6269809629162446,0.029166075705102212,0.1482628192860275,0.11519166410693867,246,"tags=60%, list=7%, signal=56%",LGALS3/CCL4/CCL3,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Proliferation, T cell","Proliferation, T cell","Proliferation, T cell",2,-0.9112286890064668,-1.510415504656942,0.030888087351255727,0.1482628192860275,0.11519166410693867,305,"tags=100%, list=9%, signal=91%",CD151,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Antimicrobial humoral response,Antimicrobial humoral response...97,Antimicrobial humoral response,1,-0.9864825154275639,-1.3211209836358588,0.030786882760930518,0.1482628192860275,0.11519166410693867,48,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, B cell, Marginal zone","Differentiation, B cell, Marginal zone...98","Differentiation, B cell, Marginal zone",1,-0.9864825154275639,-1.3211209836358588,0.030786882760930518,0.1482628192860275,0.11519166410693867,48,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Ig, Humoral immune response","Ig, Humoral immune response...99","Ig, Humoral immune response",1,-0.9864825154275639,-1.3211209836358588,0.030786882760930518,0.1482628192860275,0.11519166410693867,48,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Neutrophil,Neutrophil...100,Neutrophil,18,-0.5654975022043238,-2.077579883673733,0.03561286058230716,0.15744633099546324,0.12232672332980851,57,"tags=56%, list=2%, signal=55%",LGALS3/C5AR1/CXCL1/PDE4B/CXCL3/CCL4/CXCL8/CCL3/CXCL2/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, T cell, Thymus","Differentiation, T cell, Thymus","Differentiation, T cell, Thymus",5,-0.6564405297549728,-1.5790694065080841,0.03560758947485178,0.15744633099546324,0.12232672332980851,653,"tags=100%, list=19%, signal=81%",ZFP36L1/JMJD6/STAT5B/CTNNB1,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Degranulation, Eosinophil","Degranulation, Eosinophil...102","Degranulation, Eosinophil",2,-0.9091431952040216,-1.5069586752000979,0.03425000673016322,0.15744633099546324,0.12232672332980851,8,"tags=100%, list=0%, signal=100%",CCL3,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Adaptive Immune response,Adaptive Immune response...103,Adaptive Immune response,5,-0.6466607825831127,-1.555544199177829,0.04135807426674992,0.17434525926060826,0.13545621646814177,1207,"tags=100%, list=35%, signal=65%",CSK/TFE3/GPR183/RNF19B,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Cellular adaptive immune system,Cellular adaptive immune system...104,Cellular adaptive immune system,50,-0.33501599554573686,-1.2779136603328063,0.04151077601443054,0.17434525926060826,0.13545621646814177,694,"tags=58%, list=20%, signal=47%",TNFSF8/MAPK3/DDOST/ZFP36L1/SRF/RHOA/MAP2K2/THEMIS2/JMJD6/FKBP1A/MAP2K1/GRN/STAT5B/PTGER4/CD28/CTNNB1/RELB/C5AR1/PPP2CA/CD151/GPR183/CEBPB/ADA/BCL6/BCL3/PDE4B/CD83/CCL3/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Cellular response to Interferon II,Cellular response to Interferon II...105,Cellular response to Interferon II,9,-0.6837886370482928,-2.0865577627715206,0.051284685459490574,0.17737520884068153,0.137810312633111,409,"tags=78%, list=12%, signal=69%",ACTG1/VIM/RAB43/CDC42/CCL4/CCL3/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","PRR, TLR4, Pathway","PRR, TLR4, Pathway...106","PRR, TLR4, Pathway",3,-0.8242542163122817,-1.5976469347678732,0.04705384868267433,0.17737520884068153,0.137810312633111,245,"tags=100%, list=7%, signal=93%",CD14/NFKBIA,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, B cell, Immature","Differentiation, B cell, Immature","Differentiation, B cell, Immature",2,-0.8824221046443269,-1.4626668854774647,0.05701345998450478,0.17737520884068153,0.137810312633111,403,"tags=100%, list=12%, signal=88%",IRF2BP2,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, Myeloid Dendritic cell","Differentiation, Myeloid Dendritic cell","Differentiation, Myeloid Dendritic cell",2,-0.8824221046443269,-1.4626668854774647,0.05701345998450478,0.17737520884068153,0.137810312633111,403,"tags=100%, list=12%, signal=88%",RELB,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Activation, B cell","Activation, B cell...109","Activation, B cell",1,-0.9791360564208051,-1.3112824299894792,0.04573157867408264,0.17737520884068153,0.137810312633111,73,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","PRR, TLR MyD88 indep","PRR, TLR MyD88 indep...110","PRR, TLR MyD88 indep",1,-0.9791360564208051,-1.3112824299894792,0.04573157867408264,0.17737520884068153,0.137810312633111,73,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","PRR, TLR TRIF dep, Pathway","PRR, TLR TRIF dep, Pathway...111","PRR, TLR TRIF dep, Pathway",1,-0.9791360564208051,-1.3112824299894792,0.04573157867408264,0.17737520884068153,0.137810312633111,73,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",Inflammation,Inflammation,Inflammation,1,-0.9764913311783721,-1.3077405506767827,0.05230727348282423,0.17737520884068153,0.137810312633111,82,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Inflammatory response, Antigenic stimulus","Inflammatory response, Antigenic stimulus","Inflammatory response, Antigenic stimulus",1,-0.9764913311783721,-1.3077405506767827,0.05230727348282423,0.17737520884068153,0.137810312633111,82,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, Plasma cell","Differentiation, Plasma cell","Differentiation, Plasma cell",1,-0.97472818101675,-1.3053792978016516,0.05589402016463463,0.17737520884068153,0.137810312633111,88,"tags=100%, list=3%, signal=97%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Isotype switching, IgE","Isotype switching, IgE","Isotype switching, IgE",1,-0.97472818101675,-1.3053792978016516,0.05589402016463463,0.17737520884068153,0.137810312633111,88,"tags=100%, list=3%, signal=97%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Activation, Th1 cell","Activation, Th1 cell","Activation, Th1 cell",1,-0.9673817220099912,-1.2955407441552718,0.0536779324055666,0.17737520884068153,0.137810312633111,113,"tags=100%, list=3%, signal=97%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Formation, Granuloma","Formation, Granuloma","Formation, Granuloma",1,-0.9673817220099912,-1.2955407441552718,0.0536779324055666,0.17737520884068153,0.137810312633111,113,"tags=100%, list=3%, signal=97%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Migration, Lymphonode, Lymphocyte","Migration, Lymphonode, Lymphocyte","Migration, Lymphonode, Lymphocyte",1,-0.9653247134880988,-1.2927859491342857,0.055666003976143144,0.17737520884068153,0.137810312633111,120,"tags=100%, list=4%, signal=97%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Activation, Immune response, B cell","Activation, Immune response, B cell","Activation, Immune response, B cell",1,-0.9609168380840435,-1.2868828169464577,0.061630218687872766,0.18164696034320393,0.1411292173092562,135,"tags=100%, list=4%, signal=96%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Differentiation, Th cell, Follicular","Differentiation, Th cell, Follicular","Differentiation, Th cell, Follicular",1,-0.9609168380840435,-1.2868828169464577,0.061630218687872766,0.18164696034320393,0.1411292173092562,135,"tags=100%, list=4%, signal=96%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Homeostasis, Dendritic cell","Homeostasis, Dendritic cell","Homeostasis, Dendritic cell",1,-0.9609168380840435,-1.2868828169464577,0.061630218687872766,0.18164696034320393,0.1411292173092562,135,"tags=100%, list=4%, signal=96%",,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Chemotaxis, Eosinophil","Chemotaxis, Eosinophil...122","Chemotaxis, Eosinophil",4,-0.7045139782320614,-1.502238761490479,0.067623589645188,0.19587522517916522,0.1521837589111309,246,"tags=75%, list=7%, signal=70%",LGALS3/CCL4/CCL3,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","PRR, NOD2","PRR, NOD2...123","PRR, NOD2",2,-0.853945355684315,-1.415464988006126,0.07303370786516854,0.20796038849742907,0.16157323417093486,24,"tags=100%, list=1%, signal=99%",NFKBIA,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)",T cell,T cell...124,T cell,36,-0.379283575892026,-1.2290651978974814,0.07600969000547864,0.21282713201534018,0.16535441334525178,694,"tags=56%, list=20%, signal=45%",TNFSF8/DDOST/ZFP36L1/SRF/RHOA/THEMIS2/JMJD6/FKBP1A/STAT5B/CD28/CTNNB1/PPP2CA/CD151/GPR183/ADA/BCL6/PDE4B/CD83/CCL3/CCL20,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Homeostasis, B-1 B cell","Homeostasis, B-1 B cell...125","Homeostasis, B-1 B cell",2,-0.8383606374744184,-1.3896323948229563,0.08426966292134831,0.232086940504697,0.18031817432695757,19,"tags=100%, list=1%, signal=100%",TNFAIP3,Immune_GO_T2G_specfic
"ZF2001 (V3, D07)","Signaling, BCR, B cell","Signaling, BCR, B cell...126","Signaling, BCR, B cell",3,-0.741252572772714,-1.4367653538704506,0.08709677419354839,0.2360041623309053,0.18336162988115454,884,"tags=100%, list=26%, signal=74%",GRB2/NFKBIA,Immune_GO_T2G_specfic
"I (D26, moderate)",Innate immune response,Innate immune response...127,Innate immune response,36,-0.6124200546278931,-2.4620297256947983,5.348042933391307e-7,8.503388264092177e-5,7.543555295520369e-5,636,"tags=67%, list=21%, signal=53%",SLC15A4/CR1/LGALS3/TBKBP1/HLA-C/RNF135/ANKHD1/FCER1G/F12/PTX3/PARP9/LILRA5/GBP6/S100A12/FCGR1A/PPARG/CAMP/CRISP3/TARM1/BPI/DEFA4/LCN2/CD177/IFI27,Immune_GO_T2G_specfic
"I (D26, moderate)","Immune system, Process","Immune system, Process...128","Immune system, Process",45,-0.5077790442574184,-2.1427829706531125,3.534060160320843e-5,0.0028095778274550703,0.002492442428857858,657,"tags=58%, list=22%, signal=46%",VSTM1/SLC15A4/CR1/LGALS3/TBKBP1/IFI30/HLA-C/PTMS/RNF135/MAP3K8/FCER1G/LILRA6/BCL6/PARP9/LILRA5/OLR1/GBP6/S100A12/FCGR1A/CAMP/TARM1/BPI/HP/LCN2/CD177/IFI27,Immune_GO_T2G_specfic
"I (D26, moderate)",Antibacterial humoral response,Antibacterial humoral response...129,Antibacterial humoral response,6,-0.8415555345917951,-1.9787978384871636,1.5599364355474072e-4,0.008267663108401258,0.007334437977661494,302,"tags=83%, list=10%, signal=75%",ADM/RNASE4/CAMP/BPI/DEFA4,Immune_GO_T2G_specfic
"I (D26, moderate)",General,General...130,General,79,-0.4151099894815907,-1.976014094567968,2.182249872491685e-4,0.008674443243154448,0.007695302181944364,657,"tags=49%, list=22%, signal=40%",VSTM1/SLC15A4/CR1/LGALS3/TBKBP1/IFI30/HLA-C/PTMS/FCAR/BCL3/RNF135/MAP3K8/FCER1G/IL1RL1/LILRA6/BCL6/IL15/PARP9/ADM/RNASE4/LILRA5/IL18RAP/OLR1/IL10/GBP6/S100A12/FLT3/FCGR1A/CAMP/TARM1/BPI/IL1R2/HP/CEACAM8/THBS1/DEFA4/LCN2/CD177/IFI27,Immune_GO_T2G_specfic
"I (D26, moderate)",Neutrophil,Neutrophil...131,Neutrophil,13,-0.686977843727296,-2.1118617919234115,3.892284805111586e-4,0.012377465680254844,0.010980340292314792,619,"tags=77%, list=21%, signal=61%",LGALS3/FCAR/FCER1G/IL15/MERTK/IL18RAP/S100A12/CAMP/ANXA3/CD177,Immune_GO_T2G_specfic
"I (D26, moderate)",Antimicrobial immune response,Antimicrobial immune response...132,Antimicrobial immune response,10,-0.6727978648631288,-1.892284407943527,0.00335235150855338,0.05718511464640753,0.050730257283142066,713,"tags=80%, list=24%, signal=61%",LYZ/LGALS3/BCL3/ADM/S100A12/CAMP/BPI/DEFA4,Immune_GO_T2G_specfic
"I (D26, moderate)",Antimicrobial peptide-mediated immune response,Antimicrobial peptide-mediated immune response...133,Antimicrobial peptide-mediated immune response,8,-0.7167436557070279,-1.876677407750327,0.003775773106735912,0.05718511464640753,0.050730257283142066,302,"tags=75%, list=10%, signal=68%",LGALS3/ADM/S100A12/CAMP/BPI/DEFA4,Immune_GO_T2G_specfic
"I (D26, moderate)",Mast cell,Mast cell,Mast cell,5,-0.7880215343203231,-1.7460693222610022,0.00395620290006593,0.05718511464640753,0.050730257283142066,636,"tags=100%, list=21%, signal=79%",SLC18A2/MILR1/KITLG/S100A12,Immune_GO_T2G_specfic
"I (D26, moderate)","Activation, B cell","Activation, B cell...135","Activation, B cell",3,0.8964357767316745,1.698960592362598,0.0029702019700630347,0.05718511464640753,0.050730257283142066,311,"tags=100%, list=10%, signal=90%",CD79A/CXCR5/LAX1,Immune_GO_T2G_specfic
"I (D26, moderate)",Antifungal humoral response,Antifungal humoral response...136,Antifungal humoral response,2,-0.957983193277311,-1.561244837778064,0.0032590011113532605,0.05718511464640753,0.050730257283142066,128,"tags=100%, list=4%, signal=96%",DEFA4,Immune_GO_T2G_specfic
"I (D26, moderate)","Innate immune response, mucosa","Innate immune response, mucosa...137","Innate immune response, mucosa",2,-0.957983193277311,-1.561244837778064,0.0032590011113532605,0.05718511464640753,0.050730257283142066,128,"tags=100%, list=4%, signal=96%",DEFA4,Immune_GO_T2G_specfic
"I (D26, moderate)",Antiviral and Interferon,Antiviral and Interferon...138,Antiviral and Interferon,12,-0.624695211599598,-1.865626492591614,0.005102768357842012,0.06761168074140665,0.05997990876761663,627,"tags=67%, list=21%, signal=53%",AIF1/VIM/TBKBP1/CASP1/FCAR/RNF135/GBP6/IFI27,Immune_GO_T2G_specfic
"I (D26, moderate)",Humoral adaptive immune system,Humoral adaptive immune system...139,Humoral adaptive immune system,41,-0.4032652413951892,-1.6526180335395626,0.006702552075746671,0.08197736769567081,0.07272404681376955,426,"tags=37%, list=14%, signal=32%",FCER1G/BCL6/PTX3/ADM/TNFAIP3/RNASE4/IL10/NFKBIA/EPB42/S100A12/FLT3/CAMP/BPI/DEFA4/CH25H,Immune_GO_T2G_specfic
"I (D26, moderate)","Activation, Neutrophil","Activation, Neutrophil...140","Activation, Neutrophil",4,-0.822401614530777,-1.665491026424381,0.0074710865110272934,0.08485019680380998,0.07527260093816973,533,"tags=100%, list=18%, signal=82%",IL15/IL18RAP/CAMP,Immune_GO_T2G_specfic
"I (D26, moderate)","Chemotaxis, B cell","Chemotaxis, B cell...141","Chemotaxis, B cell",1,-0.9929435483870968,-1.3237455114138346,0.013365993723094806,0.13282456262325462,0.11783178676938842,23,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"I (D26, moderate)",Response to Interferon I,Response to Interferon I...142,Response to Interferon I,1,-0.9929435483870968,-1.3237455114138346,0.013365993723094806,0.13282456262325462,0.11783178676938842,23,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"I (D26, moderate)","Chemotaxis, Dendritic cell","Chemotaxis, Dendritic cell...143","Chemotaxis, Dendritic cell",1,0.9868951612903226,1.320785908374029,0.02598600449719798,0.20058936980425793,0.17794753759530327,40,"tags=100%, list=1%, signal=99%",CCR7,Immune_GO_T2G_specfic
"I (D26, moderate)","Chemotaxis, Dendritic cell, Myeloid","Chemotaxis, Dendritic cell, Myeloid","Chemotaxis, Dendritic cell, Myeloid",1,0.9868951612903226,1.320785908374029,0.02598600449719798,0.20058936980425793,0.17794753759530327,40,"tags=100%, list=1%, signal=99%",CCR7,Immune_GO_T2G_specfic
"I (D26, moderate)",Establishment of T cell polarity,Establishment of T cell polarity,Establishment of T cell polarity,1,0.9868951612903226,1.320785908374029,0.02598600449719798,0.20058936980425793,0.17794753759530327,40,"tags=100%, list=1%, signal=99%",CCR7,Immune_GO_T2G_specfic
"I (D26, moderate)","Regulation+, glyProtein, Immunological synapse","Regulation+, glyProtein, Immunological synapse","Regulation+, glyProtein, Immunological synapse",1,0.9868951612903226,1.320785908374029,0.02598600449719798,0.20058936980425793,0.17794753759530327,40,"tags=100%, list=1%, signal=99%",CCR7,Immune_GO_T2G_specfic
"I (D26, moderate)","Extravasation, Neutrophil","Extravasation, Neutrophil...147","Extravasation, Neutrophil",1,-0.9858870967741935,-1.314338182906325,0.027754503998073422,0.20058936980425793,0.17794753759530327,44,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"I (D26, moderate)","Migration, Neutrophil","Migration, Neutrophil...148","Migration, Neutrophil",1,-0.9858870967741935,-1.314338182906325,0.027754503998073422,0.20058936980425793,0.17794753759530327,44,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"I (D26, moderate)","Differentiation, NK cell","Differentiation, NK cell","Differentiation, NK cell",2,-0.8823529411764706,-1.4379886663745327,0.03305911934249847,0.2266344478600715,0.2010527375918542,353,"tags=100%, list=12%, signal=88%",MERTK,Immune_GO_T2G_specfic
"I (D26, moderate)","Immune response, Th2","Immune response, Th2","Immune response, Th2",2,-0.8803361344537816,-1.4347018351371053,0.034208973261897584,0.2266344478600715,0.2010527375918542,359,"tags=100%, list=12%, signal=88%",IL10,Immune_GO_T2G_specfic
"I (D26, moderate)","Migration, T cell","Migration, T cell...151","Migration, T cell",3,0.7790854068594486,1.47655352306982,0.03920747761681475,0.24935955764294182,0.22121271581697588,660,"tags=100%, list=22%, signal=78%",GPR15/S1PR1/ITGB7,Immune_GO_T2G_specfic
"I (D51, moderate)",Adaptive Immune response,Adaptive Immune response...152,Adaptive Immune response,9,0.6249031805033928,1.8837738321742292,0.008086488131149734,0.13225327852690708,0.12093335410222233,169,"tags=67%, list=13%, signal=59%",CX3CR1/CD79B/EOMES/CD3G/LAX1/RAG1,Immune_GO_T2G_specfic
"I (D51, moderate)","Differentiation, B cell","Differentiation, B cell...153","Differentiation, B cell",4,0.8114587485502883,1.7930283129011726,0.006057970620069883,0.13225327852690708,0.12093335410222233,169,"tags=75%, list=13%, signal=66%",CR2/CD79B/RAG1,Immune_GO_T2G_specfic
"I (D51, moderate)","Proliferation, B cell","Proliferation, B cell...154","Proliferation, B cell",2,0.9362017804154302,1.5849560597996322,0.008798471269217276,0.13225327852690708,0.12093335410222233,88,"tags=100%, list=7%, signal=94%",CR2/IL7,Immune_GO_T2G_specfic
"I (D51, moderate)","Chemotaxis, Leukocyte","Chemotaxis, Leukocyte...155","Chemotaxis, Leukocyte",2,0.9317507418397626,1.5774206110208702,0.00926563484797343,0.13225327852690708,0.12093335410222233,94,"tags=100%, list=7%, signal=93%",CX3CR1/S1PR1,Immune_GO_T2G_specfic
"I (D51, moderate)","Migration, T cell","Migration, T cell...156","Migration, T cell",2,0.9317507418397626,1.5774206110208702,0.00926563484797343,0.13225327852690708,0.12093335410222233,94,"tags=100%, list=7%, signal=93%",GPR15/S1PR1,Immune_GO_T2G_specfic
"I (D51, moderate)","Signaling, Interferon I, Pathway","Signaling, Interferon I, Pathway...157","Signaling, Interferon I, Pathway",1,-0.9977761304670126,-1.3290222092424946,0.0037556127584994444,0.13225327852690708,0.12093335410222233,5,"tags=100%, list=0%, signal=100%",,Immune_GO_T2G_specfic
"I (D51, moderate)","Chemotaxis, B cell","Chemotaxis, B cell...158","Chemotaxis, B cell",1,-0.9933283914010378,-1.3230978903305666,0.010687133618335926,0.13225327852690708,0.12093335410222233,11,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"I (D51, moderate)",Response to Interferon I,Response to Interferon I...159,Response to Interferon I,1,-0.9933283914010378,-1.3230978903305666,0.010687133618335926,0.13225327852690708,0.12093335410222233,11,"tags=100%, list=1%, signal=99%",,Immune_GO_T2G_specfic
"I (D51, moderate)","Selection-, T cell, Thymic","Selection-, T cell, Thymic...160","Selection-, T cell, Thymic",2,0.9206231454005934,1.5585819890739647,0.012224347788456729,0.134467825673024,0.12295835202424313,109,"tags=100%, list=8%, signal=92%",CCR7/SPN,Immune_GO_T2G_specfic
"I (D51, moderate)",Immune response,Immune response...161,Immune response,15,0.5618494026030686,2.0038303398401096,0.022308369309545693,0.20077532378591123,0.18359040771492152,169,"tags=67%, list=13%, signal=59%",CX3CR1/CR2/FASLG/CD79B/CCR7/CXCR3/IL7/SPN/LAX1/RAG1,Immune_GO_T2G_specfic
"I (D51, moderate)",Cellular adaptive immune system,Cellular adaptive immune system...162,Cellular adaptive immune system,26,0.44274439903505614,1.9464893779338026,0.022232544014652748,0.20077532378591123,0.18359040771492152,109,"tags=38%, list=8%, signal=36%",GPR15/CX3CR1/CR2/RORC/CCR7/EOMES/CD3G/IL7/S1PR1/SPN,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)",General,General...163,General,8,0.7507310184451204,2.258358950184189,4.761615210922444e-4,0.02047494540696651,0.015537902267220606,22,"tags=62%, list=3%, signal=61%",RORC/FASLG/CX3CR1/EOMES/CXCR3,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Immune system, Process","Immune system, Process...164","Immune system, Process",3,0.86216014362647,1.7373070929937269,0.007061386596525549,0.14568491228796218,0.11055648178523445,16,"tags=67%, list=2%, signal=66%",CX3CR1/EOMES,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)",Immune response,Immune response...165,Immune response,5,0.6840245895734547,1.7301922727734176,0.03271238092770813,0.14568491228796218,0.11055648178523445,22,"tags=60%, list=3%, signal=59%",FASLG/CX3CR1/CXCR3,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Development, Lymph node","Development, Lymph node...166","Development, Lymph node",1,0.9906868451688009,1.3190021126621523,0.02710047590997706,0.14568491228796218,0.11055648178523445,9,"tags=100%, list=1%, signal=99%",RORC,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Differentiation, Th17 cell","Differentiation, Th17 cell...167","Differentiation, Th17 cell",1,0.9906868451688009,1.3190021126621523,0.02710047590997706,0.14568491228796218,0.11055648178523445,9,"tags=100%, list=1%, signal=99%",RORC,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)",Antiviral and Interferon,Antiviral and Interferon...168,Antiviral and Interferon,1,0.989522700814901,1.3174521689339946,0.030587049366998804,0.14568491228796218,0.11055648178523445,10,"tags=100%, list=1%, signal=99%",FASLG,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)",Cellular response to Interferon II,Cellular response to Interferon II...169,Cellular response to Interferon II,1,0.989522700814901,1.3174521689339946,0.030587049366998804,0.14568491228796218,0.11055648178523445,10,"tags=100%, list=1%, signal=99%",FASLG,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Activation, Immune response, Microglial cell","Activation, Immune response, Microglial cell...170","Activation, Immune response, Microglial cell",1,0.9848661233993015,1.311252394021364,0.03726823337599033,0.14568491228796218,0.11055648178523445,14,"tags=100%, list=2%, signal=98%",CX3CR1,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)",Antifungal innate immune response,Antifungal innate immune response...171,Antifungal innate immune response,1,0.9848661233993015,1.311252394021364,0.03726823337599033,0.14568491228796218,0.11055648178523445,14,"tags=100%, list=2%, signal=98%",CX3CR1,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Chemotaxis, Leukocyte","Chemotaxis, Leukocyte...172","Chemotaxis, Leukocyte",1,0.9848661233993015,1.311252394021364,0.03726823337599033,0.14568491228796218,0.11055648178523445,14,"tags=100%, list=2%, signal=98%",CX3CR1,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Tethering or roling, Leukocyte","Tethering or roling, Leukocyte","Tethering or roling, Leukocyte",1,0.9848661233993015,1.311252394021364,0.03726823337599033,0.14568491228796218,0.11055648178523445,14,"tags=100%, list=2%, signal=98%",CX3CR1,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)","Differentiation, Immune response, CD8+, abT cell","Differentiation, Immune response, CD8+, abT cell","Differentiation, Immune response, CD8+, abT cell",1,0.9825378346915018,1.3081525065650488,0.041727577327267125,0.14952381875604054,0.11346972781976147,16,"tags=100%, list=2%, signal=98%",EOMES,Immune_GO_T2G_specfic
"BNT-I-BNT (D51, severe)",Cellular adaptive immune system,Cellular adaptive immune system...175,Cellular adaptive immune system,11,0.4731718769781933,1.641056668920168,0.05756626746492046,0.19041150007627536,0.1444983231912983,16,"tags=27%, list=2%, signal=27%",RORC/CX3CR1/EOMES,Immune_GO_T2G_specfic
"ChAd-BNT (V2, D7)",Antimicrobial peptide-mediated immune response,Antimicrobial peptide-mediated immune response...176,Antimicrobial peptide-mediated immune response,10,-0.9349750064366156,-2.2232707125439966,5.3220671408346226e-5,0.008036321382660281,0.007226806959659647,162,"tags=90%, list=5%, signal=86%",CCL20/CXCL2/ADM/CXCL3/CXCL5/PF4V1/CXCL8/CXCL6/CXCL1,Immune_GO_T2G_specfic
