cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
I (D10, moderate)	ZF2001 (V3, D14)	6	194	7	200	13	NFKBIA,CXCL2,IL1RN,PTX3,CXCL8,ADM	3	46.15	5.88413679738194e-10	5.88413679738194e-10	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, moderate)	ZF2001 (V3, D28)	4	196	5	200	9	NFKBIA,CXCL2,PTX3,CXCL8	2	44.44	4.38656226073357e-8	4.38656226073357e-8	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	I (D26, moderate)	92	135	45	227	137	FCER1A,IL18RAP,MS4A2,IL1R2,IL1R1,IFNGR1,S100A12,VNN1,ANKHD1,HMGB2,MAP2K6,FLT1,CD40LG,JMJD6,CCND3,TESPA1,PPARG,TCF7,TRAT1,ANXA3,RORC,FLT3,BCL6,GPR15,ACE,SLC11A1,ITGB7,IL7R,CCNB2,LTB,NFKBIA,C1R,VIM,S1PR1,CD6,CR1,BMX,THBS1,ITGAM,ALOX5,GATA3,CCR7,CD27,FCAR,CD177,LCN2,CD3G,SLC18A2,TRIM64B,ITGA3,LILRA6,CD28,BST1,BPI,PLCG1,DBH,CRISP3,RASGRP1,IL10,CH25H,CEACAM8,F12,CAMP,FCER1G,IFITM2,GPR89B,TARM1,TBKBP1,CD24,CD96,OLR1,HRH2,JAG1,THEMIS,DEFA4,CXCL2,HP,LILRA5,SFTPD,CRTAM,ETS1,IRAK1BP1,ZFPM1,SELP,GZMM,ZAP70,IL2RB,CDKN2B,TREML1,ZBTB46,AZU1,MERTK	40.53	67.15	7.68468207536663e-16	7.68468207536663e-16	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	I (D26, severe)	140	87	74	227	214	FCER1A,IL18RAP,MS4A2,HLA-DPA1,IL1R2,CLEC10A,IL1R1,IFNGR1,ADD2,S100A12,VNN1,FBXO38,ANKHD1,ITGB8,HMGB2,LRP1,MAP2K6,FLT1,RBPJ,CD40LG,JMJD6,TESPA1,PPARG,PRKCE,MEN1,TCF7,SKIL,SOS2,ADAM17,TRAT1,ANXA3,RORC,TMEM33,SRC,FLT3,BCL6,GPR15,ACE,ADARB1,TRIM22,CD40,ITGB7,IL27RA,IL7R,RNF135,CCNB2,CD55,LTB,NFKBIA,VIM,TMEM229B,CIITA,S1PR1,SPN,CD6,CDH26,IFI27,SP100,SLC15A4,CR1,BMX,CFD,RC3H1,CCL20,CD81,MAP3K8,GATA3,CCR7,CD27,PPP2CA,FCAR,CD177,LCN2,CD3G,TRIM68,JAK3,SLC18A2,DTX1,CRIP1,TRIM64B,LFNG,APOBEC3A,LILRA6,CD300LB,ZFP36L2,BST1,CXCR4,BPI,PRDX2,PLCG1,DBH,CRISP3,CD1C,IL10,CH25H,CEACAM8,F12,TTLL1,CAMP,ACTR3,FCER1G,RAB43,TARM1,CD24,CD96,ZP3,OLR1,CX3CR1,CLNK,FPR3,JAG1,BCL10,DEFA4,CXCL2,EIF2AK2,LILRB1,CD79B,BCL3,HP,STXBP1,ADAMTS13,SFTPD,CRTAM,ETS1,TNFAIP3,ZFPM1,SELP,GZMM,IFNL1,NLRP9,ZAP70,EFNB1,IL2RB,ITK,CD300C,TREML1,PARP9,ZBTB46,IL12B,CXCR3	61.67	65.42	1.55392168048481e-13	1.55392168048481e-13	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	I (D51, moderate)	3	224	2	227	5	ANKHD1,BPI,OLR1	1.32	60	3.8305370412931e-4	3.8305370412931e-4	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	I (D51, severe)	108	119	63	227	171	FCER1A,IL18RAP,MS4A2,IL1R2,CLEC10A,IL1R1,ADD2,S100A12,VNN1,ANKHD1,ITGB8,HMGB2,MAP2K6,STXBP4,FLT1,CD40LG,JMJD6,CCND3,TESPA1,PPARG,PRKCE,PRKDC,SKIL,SOS2,ADAM17,TRAT1,ANXA3,RORC,FLT3,BCL6,GPR15,TRIM22,IL7R,CCNB2,CD55,NFKBIA,C1R,S1PR1,SPN,ZC3HAV1,SLC15A4,CR1,BMX,CFD,CCL20,THBS1,MAPKAPK2,MAP3K8,ALOX5,CCR7,PPP2CA,FCAR,CD177,LCN2,CD3G,IGF1R,DTX1,TRIM64B,APOBEC3A,ADGRG3,IL23R,CXCR4,BPI,TUBB4B,HLA-C,CRISP3,CEBPB,CD1C,IL10,CH25H,CEACAM8,F12,CAMP,HDAC4,ACTR3,CD86,IFITM2,RAP1GAP,TARM1,TBKBP1,HLA-E,CD24,ZP3,OLR1,CLNK,FPR3,JAG1,BCL10,DEFA4,CXCL2,EIF2AK2,BCL3,FPR1,IFNGR2,ETS1,TNFAIP3,SELP,IFITM1,ITGA6,ITK,GTPBP1,FUT7,CHGA,TREML1,PRKCD,PARP9,ZBTB46,AZU1	47.58	63.16	1.0695074908690801e-17	1.0695074908690801e-17	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	I-I (D1)	0	227	7	227	7	NA	0	0	1.43635115471962e-13	1.43635115471962e-13	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	ZF2001 (V3, D07)	17	210	66	227	83	ITGB8,BCL6,CDC42,NFKBIA,CCL20,MAP3K8,PPP2CA,CD177,CXCR4,CEBPB,TARM1,GPR183,CX3CR1,CXCL2,BCL3,TNFAIP3,CCR2	7.49	20.48	4.77247681451543e-50	4.77247681451543e-50	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	ZF2001 (V3, D14)	2	225	11	227	13	NFKBIA,CXCL2	0.88	15.38	2.83645072803466e-17	2.83645072803466e-17	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	ZF2001 (V3, D28)	4	223	5	227	9	NFKBIA,CCL20,CXCL2,TNFAIP3	1.76	44.44	2.34938212972869e-8	2.34938212972869e-8	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	I (D26, severe)	90	47	124	137	214	OLR1,BPI,RNASE3,CD24,CEACAM8,LCN2,DEFA4,TARM1,CRISP3,IL1R2,IL18RAP,CTSG,CAMP,RNASE2,CCNB2,S100A12,ANKHD1,ITGB7,VIM,HP,PPARG,ANXA3,CD177,IFNGR1,KLRC3,MAP2K6,IL1R1,SLC18A2,S1PR1,HMGB2,JAG1,CD40LG,VNN1,CXCL2,FCER1A,NLRC3,FLT3,TCF7,FCER1G,TESPA1,PLCG1,CCR7,IL2RB,IL10,ZAP70,LTB,CD6,CRTAM,GATA3,SELP,GPR15,CD3G,ZFPM1,FCAR,DBH,MS4A2,CH25H,EOMES,CD247,CTSK,RORC,LILRA6,IL7R,F12,TGFBR3,BCL6,GZMM,ETS1,CD96,FLT1,PRF1,TRIM64B,TRAT1,TREML1,CR1,FUT4,CTSW,KIR3DL1,BST1,SFTPD,NFKBIA,JMJD6,CD27,ACE,FASLG,BMX,TXK,CXCL3,ZBTB46,CD7	65.69	42.06	9.15341324509197e-16	9.15341324509197e-16	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, moderate)	I (D51, moderate)	4	133	1	137	5	OLR1,BPI,ANKHD1,SNCA	2.92	80	0.036231884057971	0.036231884057971	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, moderate)	I (D51, severe)	60	77	111	137	171	OLR1,BPI,CD24,CEACAM8,LCN2,DEFA4,TARM1,CRISP3,IL1R2,IL18RAP,CAMP,CCNB2,S100A12,ANKHD1,AZU1,PPARG,ANXA3,CD177,CCND3,MAP2K6,IL1R1,ELANE,S1PR1,HMGB2,JAG1,CD40LG,VNN1,CXCL2,FCER1A,FLT3,TESPA1,CCR7,IL10,SELP,TBKBP1,GPR15,CD3G,C1R,FCAR,MS4A2,CH25H,THBS1,RORC,IL7R,F12,BCL6,ETS1,FLT1,IFITM2,TRIM64B,TRAT1,TREML1,CR1,ALOX5,FUT4,NFKBIA,JMJD6,BMX,TXK,ZBTB46	43.8	35.09	1.62626491397217e-26	1.62626491397217e-26	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, moderate)	I-I (D1)	0	137	7	137	7	NA	0	0	4.5520039213557595e-12	4.5520039213557595e-12	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, moderate)	ZF2001 (V3, D07)	8	129	75	137	83	TARM1,CD177,CXCL2,BCL6,FUT4,NFKBIA,FASLG,CXCL3	5.84	9.64	1.03626611635104e-48	1.03626611635104e-48	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, moderate)	ZF2001 (V3, D14)	2	135	11	137	13	CXCL2,NFKBIA	1.46	15.38	6.10551782685833e-15	6.10551782685833e-15	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, moderate)	ZF2001 (V3, D28)	2	135	7	137	9	CXCL2,NFKBIA	1.46	22.22	1.63872141168807e-10	1.63872141168807e-10	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	I (D51, moderate)	3	211	2	214	5	ANKHD1,OLR1,BPI	1.4	60	4.3066322136089e-4	4.3066322136089e-4	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	I (D51, severe)	89	125	82	214	171	CLEC10A,ADD2,MS4A2,CCNB2,ANKHD1,S100A12,CRISP3,LCN2,OLR1,IL18RAP,ITGB8,CD24,FCER1A,VNN1,CEACAM8,SKIL,IL1R2,BPI,ANXA3,NFKBIA,IL1R1,SOS2,SPN,CD1C,BCL6,JMJD6,CD40LG,RORC,PPARG,S1PR1,IL7R,FUT4,CD177,TRIM64B,SLC15A4,PPP2CA,FLT1,CXCL2,DEFA4,HMGB2,TARM1,MAP2K6,CD3G,MAP3K8,CLNK,CCR7,ACTR3,CD55,BMX,TRIM22,CAMP,ADAM17,F12,JAG1,CH25H,CR1,KIR2DL3,TESPA1,SELP,ZP3,CXCR4,PSMB10,IL10,ZBTB46,BCL10,PTX3,DTX1,TRAT1,ETS1,PRKCE,TNFAIP3,FCAR,CFP,FCGR1A,FLT3,ITK,CCL20,PARP9,TREML1,EIF2AK2,CACNB4,GPR15,CFD,FAS,APOBEC3A,TXK,IL1RN,BCL3,FPR3	41.59	52.05	8.22644842646847e-25	8.22644842646847e-25	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	I-I (D1)	1	213	6	214	7	IGLL5	0.47	14.29	4.76162623397935e-11	4.76162623397935e-11	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	ZF2001 (V3, D07)	21	193	62	214	83	ITGB8,NFKBIA,BCL6,FUT4,CD177,PPP2CA,CXCL2,TARM1,MAP3K8,CX3CR1,CXCR4,CXCL3,FASLG,PTX3,SPNS2,TNFAIP3,CCL20,EPHB3,CACNB4,IL1RN,BCL3	9.81	25.3	5.976540062577699e-44	5.976540062577699e-44	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	ZF2001 (V3, D14)	4	210	9	214	13	NFKBIA,CXCL2,PTX3,IL1RN	1.87	30.77	2.24049371158319e-13	2.24049371158319e-13	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	ZF2001 (V3, D28)	5	209	4	214	9	NFKBIA,CXCL2,PTX3,TNFAIP3,CCL20	2.34	55.56	1.37649091171876e-6	1.37649091171876e-6	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	I (D51, severe)	3	2	168	5	171	ANKHD1,BPI,OLR1	60	1.75	6.7213335125688e-4	6.7213335125688e-4	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, moderate)	I-I (D1)	0	5	7	5	7	NA	0	0	0.00126262626262626	0.00126262626262626	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, moderate)	ZF2001 (V3, D07)	0	5	83	5	83	NA	0	0	2.55259937320412e-8	2.55259937320412e-8	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, moderate)	ZF2001 (V3, D14)	0	5	13	5	13	NA	0	0	1.1671335200747e-4	1.1671335200747e-4	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, moderate)	ZF2001 (V3, D28)	0	5	9	5	9	NA	0	0	4.995004995005e-4	4.995004995005e-4	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	I-I (D1)	0	171	7	171	7	NA	0	0	1.0031427828598299e-12	1.0031427828598299e-12	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	ZF2001 (V3, D07)	23	148	60	171	83	CCL20,PTX3,FUT4,NFKBIA,PPP2CA,RNF19B,TNFAIP3,BCL3,CXCL2,RELB,TICAM1,ITGB8,BCL6,TARM1,ADM,MAP3K8,FOSL1,CD177,IL1RN,CXCR4,CACNB4,CEBPB,CXCL8	13.45	27.71	1.05680225561205e-36	1.05680225561205e-36	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	ZF2001 (V3, D14)	7	164	6	171	13	PTX3,NFKBIA,CXCL2,ADM,IL1RN,WNT4,CXCL8	4.09	53.85	4.3772565248424e-8	4.3772565248424e-8	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	ZF2001 (V3, D28)	6	165	3	171	9	CCL20,PTX3,NFKBIA,TNFAIP3,CXCL2,CXCL8	3.51	66.67	9.73434508716873e-5	9.73434508716873e-5	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	ZF2001 (V3, D07)	0	7	83	7	83	NA	0	0	1.33844161890852e-10	1.33844161890852e-10	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
I-I (D1)	ZF2001 (V3, D14)	0	7	13	7	13	NA	0	0	1.28998968008256e-5	1.28998968008256e-5	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
I-I (D1)	ZF2001 (V3, D28)	0	7	9	7	9	NA	0	0	8.74125874125873e-5	8.74125874125873e-5	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	ZF2001 (V3, D14)	10	73	3	83	13	CXCL2,NFKBIA,IL1RN,ADM,PTX3,CXCL8,CSF1,FYB2,IDO2,EMP2	12.05	76.92	0.00279460621457885	0.00279460621457885	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D07)	ZF2001 (V3, D28)	8	75	1	83	9	CXCL2,NFKBIA,CCL20,TNFAIP3,PTX3,CXCL8,CSF1,CCL3	9.64	88.89	0.107142857142857	0.107142857142857	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	ZF2001 (V3, D28)	5	8	4	13	9	CXCL2,NFKBIA,PTX3,CXCL8,CSF1	38.46	55.56	0.0823529411764705	0.0823529411764705	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
BBIBP (V3, D28)	BBIBP (V3, D14)	0	4	1	4	1	NA	0	0	0.2	0.2	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	BBIBP (V3, D14)	0	4	2	4	2	NA	0	0	0.0666666666666666	0.0666666666666666	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	BBIBP (V3, D14)	1	3	47	4	48	IDO2	25	2.08	1.9207683073229e-4	1.9207683073229e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	BBIBP (V3, D14)	2	2	60	4	62	IDO2,CCL3	50	3.23	0.00297619047619048	0.00297619047619048	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	BBIBP (V3, D14)	0	4	67	4	67	NA	0	0	1.02919306118038e-6	1.02919306118038e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	BBIBP (V3, D14)	0	4	277	4	277	NA	0	0	3.9327640500060405e-9	3.9327640500060405e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	BBIBP (V3, D14)	0	4	269	4	269	NA	0	0	4.4171956479315e-9	4.4171956479315e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	BBIBP (V3, D14)	0	4	160	4	160	NA	0	0	3.44222218022711e-8	3.44222218022711e-8	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	BBIBP (V3, D14)	0	4	35	4	35	NA	0	0	1.2157906894749e-5	1.2157906894749e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	BBIBP (V3, D14)	1	3	49	4	50	NLRP9	25	2	1.7075044821992e-4	1.7075044821992e-4	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	BBIBP (V3, D14)	0	4	6	4	6	NA	0	0	0.00476190476190476	0.00476190476190476	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	BBIBP (V3, D14)	0	4	35	4	35	NA	0	0	1.2157906894749e-5	1.2157906894749e-5	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	BBIBP (V3, D14)	0	4	7	4	7	NA	0	0	0.00303030303030303	0.00303030303030303	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	BBIBP (V3, D14)	2	2	89	4	91	IDO2,CCL3	50	2.2	0.00140252454417953	0.00140252454417953	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	BBIBP (V3, D14)	1	3	72	4	73	IDO2	25	1.37	5.68990042674254e-5	5.68990042674254e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	BBIBP (V3, D14)	0	4	40	4	40	NA	0	0	7.36642823993929e-6	7.36642823993929e-6	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	BBIBP (V3, D14)	1	3	17	4	18	CCL3	25	5.56	0.00300751879699248	0.00300751879699248	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	BBIBP (V3, D14)	1	3	58	4	59	IDO2	25	1.69	1.0576414595452e-4	1.0576414595452e-4	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	BBIBP (V3, D14)	0	4	5	4	5	NA	0	0	0.00793650793650794	0.00793650793650794	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	BBIBP (V3, D14)	0	4	1	4	1	NA	0	0	0.2	0.2	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	BBIBP (V3, D14)	1	3	80	4	81	IDO2	25	1.23	4.19797657529072e-5	4.19797657529072e-5	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	BBIBP (V3, D14)	1	3	55	4	56	CCL3	25	1.79	1.2304284967239e-4	1.2304284967239e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	BBIBP (V3, D14)	2	2	104	4	106	IDO2,CCL3	50	1.89	0.00103842159916926	0.00103842159916926	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	BBIBP (V3, D14)	0	4	200	4	200	NA	0	0	1.42737343404823e-8	1.42737343404823e-8	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	BBIBP (V3, D14)	1	3	226	4	227	NLRP9	25	0.44	1.99854106502254e-6	1.99854106502254e-6	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	BBIBP (V3, D14)	0	4	137	4	137	NA	0	0	6.3382622829977e-8	6.3382622829977e-8	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	BBIBP (V3, D14)	1	3	213	4	214	NLRP9	25	0.47	2.38154776789435e-6	2.38154776789435e-6	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	BBIBP (V3, D14)	0	4	5	4	5	NA	0	0	0.00793650793650794	0.00793650793650794	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	BBIBP (V3, D14)	1	3	170	4	171	WNT4	25	0.58	4.63540242246131e-6	4.63540242246131e-6	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	BBIBP (V3, D14)	0	4	7	4	7	NA	0	0	0.00303030303030303	0.00303030303030303	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	BBIBP (V3, D14)	2	2	81	4	83	IDO2,CCL3	50	2.41	0.00168067226890757	0.00168067226890757	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	BBIBP (V3, D14)	2	2	11	4	13	WNT4,IDO2	50	15.38	0.0571428571428572	0.0571428571428572	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	BBIBP (V3, D14)	1	3	8	4	9	CCL3	25	11.11	0.0181818181818182	0.0181818181818182	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BNT (V1, D6)	BBIBP (V3, D28)	0	1	2	1	2	NA	0	0	0.333333333333333	0.333333333333333	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	BBIBP (V3, D28)	0	1	48	1	48	NA	0	0	0.0204081632653061	0.0204081632653061	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	BBIBP (V3, D28)	0	1	62	1	62	NA	0	0	0.0158730158730159	0.0158730158730159	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	BBIBP (V3, D28)	0	1	67	1	67	NA	0	0	0.0147058823529412	0.0147058823529412	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	BBIBP (V3, D28)	0	1	277	1	277	NA	0	0	0.0035971223021583	0.0035971223021583	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	BBIBP (V3, D28)	1	0	268	1	269	CXCL8	100	0.37	1	1	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	BBIBP (V3, D28)	0	1	160	1	160	NA	0	0	0.00621118012422359	0.00621118012422359	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	BBIBP (V3, D28)	0	1	35	1	35	NA	0	0	0.0277777777777778	0.0277777777777778	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	BBIBP (V3, D28)	0	1	50	1	50	NA	0	0	0.0196078431372549	0.0196078431372549	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	BBIBP (V3, D28)	0	1	6	1	6	NA	0	0	0.142857142857143	0.142857142857143	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	BBIBP (V3, D28)	0	1	35	1	35	NA	0	0	0.0277777777777778	0.0277777777777778	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	BBIBP (V3, D28)	0	1	7	1	7	NA	0	0	0.125	0.125	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	BBIBP (V3, D28)	0	1	91	1	91	NA	0	0	0.0108695652173913	0.0108695652173913	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	BBIBP (V3, D28)	1	0	72	1	73	CXCL8	100	1.37	1	1	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	BBIBP (V3, D28)	0	1	40	1	40	NA	0	0	0.024390243902439	0.024390243902439	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	BBIBP (V3, D28)	0	1	18	1	18	NA	0	0	0.0526315789473684	0.0526315789473684	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	BBIBP (V3, D28)	0	1	59	1	59	NA	0	0	0.0166666666666666	0.0166666666666666	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	BBIBP (V3, D28)	0	1	5	1	5	NA	0	0	0.166666666666667	0.166666666666667	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	BBIBP (V3, D28)	0	1	1	1	1	NA	0	0	1	1	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	BBIBP (V3, D28)	0	1	81	1	81	NA	0	0	0.0121951219512195	0.0121951219512195	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	BBIBP (V3, D28)	1	0	55	1	56	CXCL8	100	1.79	1	1	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	BBIBP (V3, D28)	0	1	106	1	106	NA	0	0	0.00934579439252336	0.00934579439252336	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	BBIBP (V3, D28)	1	0	199	1	200	CXCL8	100	0.5	1	1	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	BBIBP (V3, D28)	0	1	227	1	227	NA	0	0	0.00438596491228072	0.00438596491228072	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	BBIBP (V3, D28)	0	1	137	1	137	NA	0	0	0.00724637681159419	0.00724637681159419	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	BBIBP (V3, D28)	0	1	214	1	214	NA	0	0	0.00465116279069765	0.00465116279069765	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	BBIBP (V3, D28)	0	1	5	1	5	NA	0	0	0.166666666666667	0.166666666666667	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	BBIBP (V3, D28)	1	0	170	1	171	CXCL8	100	0.58	1	1	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	BBIBP (V3, D28)	0	1	7	1	7	NA	0	0	0.125	0.125	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
