"source","target","value","type"
"BNT-I (D10, severe)","CTLA4",-1,"Directed"
"BNT-I (D10, severe)","PRTN3",1,"Directed"
"BNT-I (D10, severe)","SMPDL3B",1,"Directed"
"BNT-I (D10, severe)","HRH2",1,"Directed"
"BNT-I (D10, severe)","TREML1",1,"Directed"
"BNT-I (D10, severe)","YES1",-1,"Directed"
"BNT-I (D10, severe)","MX2",1,"Directed"
"BNT-I (D10, severe)","ZFPM1",-1,"Directed"
"BNT-I (D10, severe)","FASLG",-1,"Directed"
"BNT-I (D10, severe)","CXCL3",1,"Directed"
"BNT-I (D10, severe)","EXT1",1,"Directed"
"BNT-I (D10, severe)","IFITM3",1,"Directed"
"BNT-I (D10, severe)","TNF",-1,"Directed"
"BNT-I (D10, severe)","TRIM21",1,"Directed"
"BNT-I (D10, severe)","IL32",-1,"Directed"
"BNT-I (D10, severe)","CD55",1,"Directed"
"BNT-I (D10, severe)","TOX",-1,"Directed"
"BNT-I (D10, severe)","HLA-H",1,"Directed"
"BNT-I (D10, severe)","TFEB",1,"Directed"
"BNT-I (D10, severe)","KLRC2",-1,"Directed"
"BNT-I (D10, severe)","PKHD1L1",1,"Directed"
"BNT-I (D10, severe)","DCST1",1,"Directed"
"BNT-I (D10, severe)","CX3CR1",-1,"Directed"
"BNT-I (D10, severe)","CXCL2",1,"Directed"
"BNT-I (D10, severe)","DBH",-1,"Directed"
"BNT-I (D10, severe)","RNF213",1,"Directed"
"BNT-I (D10, severe)","HLX",1,"Directed"
"BNT-I (D10, severe)","APOL1",1,"Directed"
"BNT-I (D10, severe)","TLR4",1,"Directed"
"BNT-I (D10, severe)","CDK6",-1,"Directed"
"BNT-I (D10, severe)","THBS1",1,"Directed"
"BNT-I (D10, severe)","IL27",1,"Directed"
"BNT-I (D10, severe)","NCF2",1,"Directed"
"BNT-I (D10, severe)","PDCD1LG2",1,"Directed"
"BNT-I (D10, severe)","IRF7",1,"Directed"
"BNT-I (D10, severe)","PAK3",-1,"Directed"
"BNT-I (D10, severe)","RIPK2",1,"Directed"
"BNT-I (D10, severe)","CXCR5",-1,"Directed"
"BNT-I (D10, severe)","FCGR3A",-1,"Directed"
"BNT-I (D10, severe)","TNFSF11",-1,"Directed"
"BNT-I (D10, severe)","LAMP3",1,"Directed"
"BNT-I (D10, severe)","FUT4",1,"Directed"
"BNT-I (D10, severe)","JCHAIN",1,"Directed"
"BNT-I (D10, severe)","IL1RN",1,"Directed"
"BNT-I (D10, severe)","MAPT",-1,"Directed"
"BNT-I (D10, severe)","CSF1",1,"Directed"
"BNT-I (D10, severe)","CXCL11",1,"Directed"
"BNT-I (D10, severe)","WFDC12",1,"Directed"
"BNT-I (D10, severe)","GSN",1,"Directed"
"BNT-I (D10, severe)","STAT1",1,"Directed"
"BNT-I (D10, severe)","CSF1R",-1,"Directed"
"BNT-I (D10, severe)","TXK",-1,"Directed"
"BNT-I (D10, severe)","CTSW",-1,"Directed"
"BNT-I (D10, severe)","RNASE6",1,"Directed"
"BNT-I (D10, severe)","BATF",1,"Directed"
"BNT-I (D10, severe)","FADD",1,"Directed"
"BNT-I (D10, severe)","CTSL",1,"Directed"
"BNT-I (D10, severe)","CLNK",-1,"Directed"
"BNT-I (D10, severe)","IFNL1",1,"Directed"
"BNT-I (D10, severe)","UBD",-1,"Directed"
"BNT-I (D10, severe)","PDCD1",-1,"Directed"
"BNT-I (D10, severe)","PRKCD",1,"Directed"
"BNT-I (D10, severe)","DHX58",1,"Directed"
"BNT-I (D10, severe)","TRAF4",-1,"Directed"
"BNT-I (D10, severe)","CNR2",-1,"Directed"
"BNT-I (D10, severe)","LRRC8A",-1,"Directed"
"BNT-I (D10, severe)","NEURL3",1,"Directed"
"BNT-I (D10, severe)","GAPT",1,"Directed"
"BNT-I (D10, severe)","PTX3",1,"Directed"
"BNT-I (D10, severe)","TREM2",1,"Directed"
"BNT-I (D10, severe)","IL2RA",-1,"Directed"
"BNT-I (D10, severe)","PRG3",1,"Directed"
"BNT-I (D10, severe)","FCAR",1,"Directed"
"BNT-I (D10, severe)","TRIM55",1,"Directed"
"BNT-I (D10, severe)","CD274",1,"Directed"
"BNT-I (D10, severe)","CASP4",1,"Directed"
"BNT-I (D10, severe)","IL34",-1,"Directed"
"BNT-I (D10, severe)","CD38",1,"Directed"
"BNT-I (D10, severe)","PF4",1,"Directed"
"BNT-I (D10, severe)","CYP7B1",-1,"Directed"
"BNT-I (D10, severe)","HLA-DQB2",-1,"Directed"
"BNT-I (D10, severe)","BCL3",1,"Directed"
"BNT-I (D10, severe)","MRGPRX2",-1,"Directed"
"BNT-I (D10, severe)","IL7",-1,"Directed"
"BNT-I (D10, severe)","SCG2",1,"Directed"
"BNT-I (D10, severe)","CXCL10",1,"Directed"
"BNT-I (D10, severe)","LRP5",-1,"Directed"
"BNT-I (D10, severe)","TNFSF10",1,"Directed"
"BNT-I (D10, severe)","CFH",-1,"Directed"
"BNT-I (D10, severe)","ITGA1",1,"Directed"
"BNT-I (D10, severe)","MCOLN2",-1,"Directed"
"BNT-I (D10, severe)","FUT7",1,"Directed"
"BNT-I (D10, severe)","KLRF2",-1,"Directed"
"BNT-I (D10, severe)","C1QA",1,"Directed"
"BNT-I (D10, severe)","KLRK1",-1,"Directed"
"BNT-I (D10, severe)","LAX1",-1,"Directed"
"BNT-I (D10, severe)","LILRB3",1,"Directed"
"BNT-I (D10, severe)","MMP2",1,"Directed"
"BNT-I (D10, severe)","GBP5",1,"Directed"
"BNT-I (D10, severe)","PRR7",1,"Directed"
"BNT-I (D10, severe)","FCGR2B",1,"Directed"
"BNT-I (D10, severe)","CR2",-1,"Directed"
"BNT-I (D10, severe)","ADM",1,"Directed"
"BNT-I (D10, severe)","ADORA1",-1,"Directed"
"BNT-I (D10, severe)","CCL20",1,"Directed"
"BNT-I (D10, severe)","PRG2",1,"Directed"
"BNT-I (D10, severe)","GNLY",-1,"Directed"
"BNT-I (D10, severe)","KLRC3",-1,"Directed"
"BNT-I (D10, severe)","CCL5",-1,"Directed"
"BNT-I (D10, severe)","HSD3B7",1,"Directed"
"BNT-I (D10, severe)","ATP1B1",-1,"Directed"
"BNT-I (D10, severe)","KLRC4-KLRK1",-1,"Directed"
"BNT-I (D10, severe)","DLL1",-1,"Directed"
"BNT-I (D10, severe)","C8G",-1,"Directed"
"BNT-I (D10, severe)","LILRA5",1,"Directed"
"BNT-I (D10, severe)","NLRP6",1,"Directed"
"BNT-I (D10, severe)","CXCL8",-1,"Directed"
"BNT-I (D10, severe)","EDNRB",1,"Directed"
"BNT-I (D10, severe)","HIF1A",1,"Directed"
"BNT-I (D10, severe)","EDN3",-1,"Directed"
"BNT-I (D10, severe)","C4BPA",1,"Directed"
"BNT-I (D10, severe)","MSRB1",1,"Directed"
"BNT-I (D10, severe)","MAFB",1,"Directed"
"BNT-I (D10, severe)","TNFRSF21",-1,"Directed"
"BNT-I (D10, severe)","CHGA",1,"Directed"
"BNT-I (D10, severe)","HOXB4",-1,"Directed"
"BNT-I (D10, severe)","F2RL1",1,"Directed"
"BNT-I (D10, severe)","RAB3B",-1,"Directed"
"BNT-I (D10, severe)","NLRC4",1,"Directed"
"BNT-I (D26, mild)","RAB32",1,"Directed"
"BNT-I (D26, mild)","ADD2",-1,"Directed"
"BNT-I (D26, mild)","ANKHD1",1,"Directed"
"BNT-I (D26, mild)","LY9",-1,"Directed"
"BNT-I (D26, mild)","CD40LG",-1,"Directed"
"BNT-I (D26, mild)","LTF",1,"Directed"
"BNT-I (D26, mild)","GAPDH",1,"Directed"
"BNT-I (D26, mild)","VIM",1,"Directed"
"BNT-I (D26, mild)","AKAP1",-1,"Directed"
"BNT-I (D26, mild)","GCNT4",-1,"Directed"
"BNT-I (D26, mild)","S100A8",1,"Directed"
"BNT-I (D26, mild)","TOR2A",1,"Directed"
"BNT-I (D26, mild)","FCRL1",-1,"Directed"
"BNT-I (D26, mild)","CR2",-1,"Directed"
"BNT-I (D26, mild)","CD22",-1,"Directed"
"BNT-I (D26, mild)","FBXO9",1,"Directed"
"BNT-I (D26, mild)","NCSTN",1,"Directed"
"BNT-I (D26, mild)","SRPK1",1,"Directed"
"BNT-I (D26, mild)","IKZF3",-1,"Directed"
"BNT-I (D26, mild)","S1PR1",-1,"Directed"
"BNT-I (D26, mild)","ARG1",1,"Directed"
"BNT-I (D26, mild)","HLA-DOA",-1,"Directed"
"BNT-I (D26, mild)","TRIM68",-1,"Directed"
"BNT-I (D26, mild)","IL7R",-1,"Directed"
"BNT-I (D26, mild)","ARHGEF5",-1,"Directed"
"BNT-I (D26, mild)","ANXA3",1,"Directed"
"BNT-I (D26, mild)","DNAJA3",-1,"Directed"
"BNT-I (D26, mild)","N4BP3",-1,"Directed"
"BNT-I (D26, mild)","LCN2",1,"Directed"
"BNT-I (D26, mild)","C1R",1,"Directed"
"BNT-I (D26, mild)","GPER1",1,"Directed"
"BNT-I (D26, mild)","S100A9",1,"Directed"
"BNT-I (D26, mild)","ITGB7",-1,"Directed"
"BNT-I (D26, mild)","NFKBIA",1,"Directed"
"BNT-I (D26, mild)","MSH2",-1,"Directed"
"BNT-I (D26, mild)","TLR2",1,"Directed"
"BNT-I (D26, mild)","CD40",-1,"Directed"
"BNT-I (D26, mild)","HP",1,"Directed"
"BNT-I (D26, mild)","IL18RAP",1,"Directed"
"BNT-I (D26, mild)","AKIRIN2",1,"Directed"
"BNT-I (D26, mild)","ANXA1",1,"Directed"
"BNT-I (D26, mild)","STXBP4",-1,"Directed"
"BNT-I (D26, mild)","MAD2L2",1,"Directed"
"BNT-I (D26, mild)","ITGAM",1,"Directed"
"BNT-I (D26, mild)","CCR7",-1,"Directed"
"BNT-I (D26, mild)","OLR1",1,"Directed"
"BNT-I (D26, mild)","LY96",1,"Directed"
"BNT-I (D26, mild)","RORC",-1,"Directed"
"BNT-I (D26, mild)","MID2",-1,"Directed"
"BNT-I (D26, mild)","CDC42",1,"Directed"
"BNT-I (D26, mild)","OTUD7B",-1,"Directed"
"BNT-I (D26, mild)","IL1R2",1,"Directed"
"BNT-I (D26, mild)","CAMLG",1,"Directed"
"BNT-I (D26, mild)","KLRC4",-1,"Directed"
"BNT-I (D26, mild)","ADAM9",1,"Directed"
"BNT-I (D26, mild)","IL21R",-1,"Directed"
"BNT-I (D26, mild)","ITGA3",-1,"Directed"
"BNT-I (D26, mild)","BANK1",-1,"Directed"
"BNT-I (D26, mild)","CD79A",-1,"Directed"
"BNT-I (D26, mild)","SCART1",-1,"Directed"
"BNT-I (D26, mild)","PPARG",1,"Directed"
"BNT-I (D26, mild)","IL1R1",1,"Directed"
"BNT-I (D26, mild)","CEACAM8",1,"Directed"
"BNT-I (D26, mild)","APOBEC3D",-1,"Directed"
"BNT-I (D26, mild)","RIOK3",1,"Directed"
"BNT-I (D26, mild)","SOS2",1,"Directed"
"BNT-I (D26, mild)","CTNNB1",1,"Directed"
"BNT-I (D26, mild)","CXCR5",-1,"Directed"
"BNT-I (D26, mild)","CD24",1,"Directed"
"BNT-I (D26, mild)","CYP26B1",-1,"Directed"
"BNT-I (D26, mild)","POLR3H",-1,"Directed"
"BNT-I (D26, mild)","CCR6",-1,"Directed"
"BNT-I (D26, mild)","IL18",1,"Directed"
"BNT-I (D26, mild)","MEN1",-1,"Directed"
"BNT-I (D26, mild)","FCER1G",1,"Directed"
"BNT-I (D26, mild)","MAP2K6",1,"Directed"
"BNT-I (D26, mild)","DTX1",-1,"Directed"
"BNT-I (D26, mild)","FER",-1,"Directed"
"BNT-I (D26, mild)","ETS1",-1,"Directed"
"BNT-I (D26, mild)","PAX5",-1,"Directed"
"BNT-I (D26, mild)","KLRC3",-1,"Directed"
"BNT-I (D26, mild)","SLPI",1,"Directed"
"BNT-I (D26, mild)","TLR10",1,"Directed"
"BNT-I (D26, mild)","RFTN1",-1,"Directed"
"BNT-I (D26, mild)","TRIM32",-1,"Directed"
"BNT-I (D26, mild)","DOCK10",-1,"Directed"
"BNT-I (D26, mild)","FNIP1",1,"Directed"
"BNT-I (D26, mild)","CD1C",-1,"Directed"
"BNT-I (D26, mild)","S100A12",1,"Directed"
"BNT-I (D26, mild)","JAG1",1,"Directed"
"BNT-I (D26, mild)","RNF135",1,"Directed"
"BNT-I (D26, mild)","DEFA4",1,"Directed"
"BNT-I (D26, mild)","MS4A1",-1,"Directed"
"BNT-I (D26, mild)","CAMK4",-1,"Directed"
"BNT-I (D26, mild)","ATM",-1,"Directed"
"BNT-I (D26, mild)","GPR174",-1,"Directed"
"BNT-I (D26, mild)","GPR183",-1,"Directed"
"BNT-I (D26, mild)","BCL6",1,"Directed"
"BNT-I (D26, mild)","BPI",1,"Directed"
"BNT-I (D26, mild)","FKBP1A",1,"Directed"
"BNT-I (D26, mild)","IRAK3",1,"Directed"
"BNT-I (D26, mild)","PTK2",-1,"Directed"
"BNT-I (D26, mild)","CD3G",-1,"Directed"
"BNT-I (D26, mild)","TUBB4B",1,"Directed"
"BNT-I (D26, mild)","ST6GAL1",-1,"Directed"
"BNT-I (D26, mild)","CRISP3",1,"Directed"
"BNT-I (D26, mild)","KLRG1",-1,"Directed"
"BNT-I (D26, mild)","TESPA1",-1,"Directed"
"BNT-I (D26, mild)","CCNB2",1,"Directed"
"BNT-I (D26, mild)","NFIL3",1,"Directed"
"BNT-I (D26, mild)","TNFRSF13C",-1,"Directed"
"BNT-I (D26, mild)","TCF7",-1,"Directed"
"BNT-I (D26, mild)","NCR1",-1,"Directed"
"BNT-I (D26, mild)","PPP2CA",1,"Directed"
"BNT-I (D26, mild)","PELI1",1,"Directed"
"BNT-I (D26, mild)","BLNK",-1,"Directed"
"BNT-I (D26, mild)","CARD11",-1,"Directed"
"BNT-I (D26, mild)","ALPK1",1,"Directed"
"BNT-I (D26, mild)","LILRA6",1,"Directed"
"BNT-I (D26, mild)","CTSF",-1,"Directed"
"BNT-I (D26, mild)","NFKBIZ",1,"Directed"
"BNT-I (D26, mild)","BLK",-1,"Directed"
"BNT-I (D26, mild)","CD79B",-1,"Directed"
"BNT-I (D26, mild)","RNASE4",1,"Directed"
"BNT-I (D26, mild)","TBKBP1",1,"Directed"
"BNT-I (D26, mild)","JMJD6",1,"Directed"
"BNT-I (D26, mild)","CAMP",1,"Directed"
"BNT-I (D26, mild)","TLR5",1,"Directed"
"BNT-I (D26, mild)","CD5",-1,"Directed"
"BNT-I (D26, mild)","DDX1",-1,"Directed"
"BNT-I (D26, mild)","TBX21",-1,"Directed"
"BNT-I (D26, mild)","LCP1",1,"Directed"
"BNT-I (D26, mild)","CD19",-1,"Directed"
"BNT-I (D26, mild)","IFNGR1",1,"Directed"
"BNT-I (D26, mild)","NCR3",-1,"Directed"
"BNT-I (D26, mild)","AIF1",1,"Directed"
"BNT-I (D26, mild)","ADM",1,"Directed"
"BNT-I (D26, mild)","STXBP2",1,"Directed"
"BNT-I (D26, mild)","BTN3A3",-1,"Directed"
"BNT-I (D26, mild)","TARM1",1,"Directed"
"BNT-I (D26, mild)","SLC18A2",1,"Directed"
"BNT-I (D26, mild)","SRF",1,"Directed"
"BNT-I (D26, mild)","CLEC5A",1,"Directed"
"BNT-I (D26, mild)","MAPK3",1,"Directed"
"BNT-I (D26, mild)","CCR9",-1,"Directed"
"BNT-I (D26, mild)","JAK2",1,"Directed"
"BNT-I (D26, mild)","CR1",1,"Directed"
"BNT-I (D26, mild)","EOMES",-1,"Directed"
"BNT-I (D26, mild)","DNASE1L3",-1,"Directed"
"BNT-I (D26, mild)","VSIG4",1,"Directed"
"BNT-I (D26, mild)","SEMA4A",1,"Directed"
"BNT-I (D26, mild)","VNN1",1,"Directed"
"BNT-I (D26, mild)","RHOA",1,"Directed"
"BNT-I (D26, mild)","MILR1",1,"Directed"
"BNT-I (D26, mild)","SLAMF6",-1,"Directed"
"BNT-I (D26, mild)","ADARB1",-1,"Directed"
"BNT-I (D26, mild)","GPR89B",-1,"Directed"
"BNT-I (D26, mild)","CD6",-1,"Directed"
"BNT-I (D26, mild)","LAX1",-1,"Directed"
"BNT-I (D26, mild)","HMGB3",1,"Directed"
"BNT-I (D26, mild)","LCK",-1,"Directed"
"BNT-I (D26, mild)","PLD4",-1,"Directed"
"BNT-I (D26, mild)","RPL22",-1,"Directed"
"BNT-I (D26, mild)","SELL",1,"Directed"
"BNT-I (D26, mild)","ITGA9",1,"Directed"
"BNT-I (D26, mild)","RAF1",1,"Directed"
"BNT-I (D26, mild)","SPN",-1,"Directed"
"BNT-I (D26, mild)","SLC15A4",1,"Directed"
"BNT-I (D26, mild)","ACTG1",1,"Directed"
"BNT-I (D26, mild)","ALOX5",1,"Directed"
"BNT-I (D26, mild)","FUT4",1,"Directed"
"BNT-I (D26, mild)","BTN3A1",-1,"Directed"
"BNT-I (D26, mild)","CASP6",-1,"Directed"
"BNT-I (D26, mild)","NLRC3",-1,"Directed"
"BNT-I (D26, mild)","STAT5B",1,"Directed"
"BNT-I (D26, mild)","CD58",1,"Directed"
"BNT-I (D26, mild)","BCL3",1,"Directed"
"BNT-I (D26, mild)","GPR18",-1,"Directed"
"BNT-I (D26, mild)","MERTK",1,"Directed"
"BNT-I (D26, mild)","PURA",-1,"Directed"
"BNT-I (D26, mild)","PLCG1",-1,"Directed"
"BNT-I (D26, mild)","KLF6",1,"Directed"
"BNT-I (D26, mild)","CTSD",1,"Directed"
"BNT-I (D26, mild)","JAK3",1,"Directed"
"BNT-I (D26, mild)","SLC12A2",-1,"Directed"
"BNT-I (D26, mild)","CHUK",1,"Directed"
"BNT-I (D26, mild)","MYD88",1,"Directed"
"BNT-I (D26, mild)","CD247",-1,"Directed"
"BNT-I (D26, mild)","LILRA5",1,"Directed"
"BNT-I (D26, mild)","IRAK1BP1",-1,"Directed"
"BNT-I (D26, mild)","FLNB",-1,"Directed"
"BNT-I (D26, mild)","TRIM64B",-1,"Directed"
"BNT-I (D26, mild)","CCL2",-1,"Directed"
"BNT-I (D26, mild)","DLL1",-1,"Directed"
"BNT-I (D26, mild)","ADGRG3",1,"Directed"
"BNT-I (D26, mild)","MFSD6",-1,"Directed"
"BNT-I (D26, mild)","SIT1",-1,"Directed"
"BNT-I (D26, mild)","VAMP3",1,"Directed"
"BNT-I (D26, mild)","LAT",-1,"Directed"
"BNT-I (D26, mild)","CD177",1,"Directed"
"BNT-I (D26, mild)","HHEX",1,"Directed"
"BNT-I (D26, mild)","TRIM25",1,"Directed"
"BNT-I (D26, mild)","NFATC2",-1,"Directed"
"BNT-I (D26, mild)","ZAP70",-1,"Directed"
"BNT-I (D26, mild)","CD96",-1,"Directed"
"BNT-I (D26, mild)","CR1L",1,"Directed"
"BNT-I (D26, mild)","GPAM",-1,"Directed"
"BNT-I (D26, mild)","HLA-DPA1",-1,"Directed"
"BNT-I (D26, mild)","PLEKHA1",-1,"Directed"
"BNT-I (D26, mild)","ACE",-1,"Directed"
"BNT-I (D26, mild)","A2M",-1,"Directed"
"BNT-I (D26, mild)","DNASE1",-1,"Directed"
"BNT-I (D26, mild)","TMEM229B",-1,"Directed"
"BNT-I (D26, mild)","IL4R",1,"Directed"
"BNT-I (D26, mild)","BST1",1,"Directed"
"BNT-I (D26, mild)","BCL10",1,"Directed"
"BNT-I (D26, mild)","HLA-C",1,"Directed"
"BNT-I (D26, mild)","ACTR3",1,"Directed"
"BNT-I (D26, mild)","CCND3",1,"Directed"
"BNT-I (D26, mild)","CD2",-1,"Directed"
"BNT-I (D26, mild)","PRF1",-1,"Directed"
"BNT-I (D26, mild)","MARCO",1,"Directed"
"BNT-I (D26, mild)","LILRA3",1,"Directed"
"BNT-I (D26, mild)","SH2D2A",-1,"Directed"
"BNT-I (D26, mild)","CNR2",-1,"Directed"
"BNT-I (D26, mild)","SNAP23",1,"Directed"
"BNT-I (D26, mild)","ICOSLG",-1,"Directed"
"BNT-I (D26, mild)","MAPKAPK2",1,"Directed"
"BNT-I (D26, mild)","RAP1GAP",1,"Directed"
"BNT-I (D26, mild)","IGF1R",1,"Directed"
"BNT-I (D26, mild)","LGALS3",1,"Directed"
"BNT-I (D26, mild)","CTSK",1,"Directed"
"BNT-I (D26, mild)","SCRIB",-1,"Directed"
"BNT-I (D26, mild)","IFI30",1,"Directed"
"BNT-I (D26, mild)","RAG1",-1,"Directed"
"BNT-I (D26, mild)","CD3E",-1,"Directed"
"BNT-I (D26, mild)","PPP2R3C",1,"Directed"
"BNT-I (D26, mild)","KMT2A",-1,"Directed"
"BNT-I (D26, mild)","GATA3",-1,"Directed"
"BNT-I (D26, mild)","IL10",1,"Directed"
"BNT-I (D26, mild)","TRIM4",-1,"Directed"
"BNT-I (D26, mild)","ITGB2",1,"Directed"
"BNT-I (D26, mild)","LEF1",-1,"Directed"
"BNT-I (D26, mild)","HMGB2",1,"Directed"
"BNT-I (D26, mild)","PI3",1,"Directed"
"BNT-I (D26, mild)","TNIP1",1,"Directed"
"BNT-I (D26, mild)","SLC11A1",1,"Directed"
"BNT-I (D26, mild)","KRT1",-1,"Directed"
"BNT-I (D26, mild)","BCL11B",-1,"Directed"
"BNT-I (D26, mild)","SLAMF1",-1,"Directed"
"BNT-I (D26, mild)","RASGRP1",-1,"Directed"
"BNT-I (D26, mild)","CD55",1,"Directed"
"BNT-I (D26, mild)","APOBEC3A",1,"Directed"
"BNT-I (D26, mild)","DNAJB9",1,"Directed"
"BNT-I (D26, mild)","CLEC4D",1,"Directed"
"BNT-I (D26, mild)","BCL2",-1,"Directed"
"BNT-I (D26, mild)","DYSF",1,"Directed"
"BNT-I (D26, mild)","BTLA",-1,"Directed"
"BNT-I (D26, mild)","ITK",-1,"Directed"
"BNT-I (D26, mild)","CLNK",-1,"Directed"
"BNT-I (D26, mild)","LYN",1,"Directed"
"BNT-I (D26, mild)","FUT7",1,"Directed"
"BNT-I (D26, mild)","GNLY",-1,"Directed"
"BNT-I (D26, mild)","THEMIS",-1,"Directed"
"BNT-I (D26, mild)","CLEC4A",1,"Directed"
"BNT-I (D26, mild)","PRKCD",1,"Directed"
"BNT-I (D26, mild)","CBLB",-1,"Directed"
"BNT-I (D26, mild)","TLR3",-1,"Directed"
"BNT-I (D26, mild)","HLA-DPB1",-1,"Directed"
"BNT-I (D26, mild)","MFHAS1",-1,"Directed"
"BNT-I (D26, mild)","APOBEC3F",-1,"Directed"
"BNT-I (D26, mild)","IFNGR2",1,"Directed"
"BNT-I (D26, mild)","FASLG",-1,"Directed"
"BNT-I (D26, severe)","ANKHD1",1,"Directed"
"BNT-I (D26, severe)","HLA-DPA1",-1,"Directed"
"BNT-I (D26, severe)","MAD1L1",-1,"Directed"
"BNT-I (D26, severe)","RAB32",1,"Directed"
"BNT-I (D26, severe)","PELI1",1,"Directed"
"BNT-I (D26, severe)","POLR3H",-1,"Directed"
"BNT-I (D26, severe)","ECSIT",-1,"Directed"
"BNT-I (D26, severe)","PPP2CA",1,"Directed"
"BNT-I (D26, severe)","ADD2",-1,"Directed"
"BNT-I (D26, severe)","CCNB2",1,"Directed"
"BNT-I (D26, severe)","LTF",1,"Directed"
"BNT-I (D26, severe)","PPBP",1,"Directed"
"BNT-I (D26, severe)","RORC",-1,"Directed"
"BNT-I (D26, severe)","F12",1,"Directed"
"BNT-I (D26, severe)","TRIM64B",-1,"Directed"
"BNT-I (D26, severe)","NFKBIA",1,"Directed"
"BNT-I (D26, severe)","HLA-B",1,"Directed"
"BNT-I (D26, severe)","S100A8",1,"Directed"
"BNT-I (D26, severe)","S1PR1",-1,"Directed"
"BNT-I (D26, severe)","CR2",-1,"Directed"
"BNT-I (D26, severe)","XKR8",1,"Directed"
"BNT-I (D26, severe)","JAG1",1,"Directed"
"BNT-I (D26, severe)","HLA-DOA",-1,"Directed"
"BNT-I (D26, severe)","SLC18A2",1,"Directed"
"BNT-I (D26, severe)","N4BP3",-1,"Directed"
"BNT-I (D26, severe)","CCR7",-1,"Directed"
"BNT-I (D26, severe)","TRIM32",-1,"Directed"
"BNT-I (D26, severe)","HLA-DRB5",-1,"Directed"
"BNT-I (D26, severe)","CH25H",1,"Directed"
"BNT-I (D26, severe)","AKIRIN2",1,"Directed"
"BNT-I (D26, severe)","CD40",-1,"Directed"
"BNT-I (D26, severe)","LY9",-1,"Directed"
"BNT-I (D26, severe)","TREML1",1,"Directed"
"BNT-I (D26, severe)","NFIL3",1,"Directed"
"BNT-I (D26, severe)","JUN",1,"Directed"
"BNT-I (D26, severe)","PLD4",-1,"Directed"
"BNT-I (D26, severe)","JMJD6",1,"Directed"
"BNT-I (D26, severe)","CLEC10A",-1,"Directed"
"BNT-I (D26, severe)","MAPKAPK2",1,"Directed"
"BNT-I (D26, severe)","SELP",1,"Directed"
"BNT-I (D26, severe)","RIPK2",1,"Directed"
"BNT-I (D26, severe)","MAP3K8",1,"Directed"
"BNT-I (D26, severe)","S100A12",1,"Directed"
"BNT-I (D26, severe)","TUBB4B",1,"Directed"
"BNT-I (D26, severe)","S100A9",1,"Directed"
"BNT-I (D26, severe)","BPI",1,"Directed"
"BNT-I (D26, severe)","FCRL1",-1,"Directed"
"BNT-I (D26, severe)","LY96",1,"Directed"
"BNT-I (D26, severe)","TP53",-1,"Directed"
"BNT-I (D26, severe)","SPN",-1,"Directed"
"BNT-I (D26, severe)","LCN2",1,"Directed"
"BNT-I (D26, severe)","TLR2",1,"Directed"
"BNT-I (D26, severe)","CXCL5",1,"Directed"
"BNT-I (D26, severe)","CXCL2",1,"Directed"
"BNT-I (D26, severe)","HLA-C",1,"Directed"
"BNT-I (D26, severe)","LFNG",-1,"Directed"
"BNT-I (D26, severe)","CRISP3",1,"Directed"
"BNT-I (D26, severe)","PLEC",-1,"Directed"
"BNT-I (D26, severe)","KAT7",1,"Directed"
"BNT-I (D26, severe)","IRAK1BP1",-1,"Directed"
"BNT-I (D26, severe)","CD79B",-1,"Directed"
"BNT-I (D3)","CD177",1,"Directed"
"BNT-I (D3)","S100A12",1,"Directed"
"BNT-I (D3)","FCAR",1,"Directed"
"BNT-I (D3)","S100A8",1,"Directed"
"BNT-I (D3)","NFIL3",1,"Directed"
"BNT-I (D3)","FCGR1A",1,"Directed"
"BNT-I (D3)","RGS1",1,"Directed"
"BNT-I (D3)","CLEC4D",1,"Directed"
"BNT-I (D3)","ANXA3",1,"Directed"
"BNT-I (D3)","BMX",1,"Directed"
"BNT-I (D3)","HP",1,"Directed"
"BNT-I (D3)","ADGRG3",1,"Directed"
"BNT-I (D3)","DYSF",1,"Directed"
"BNT-I (D3)","CD55",1,"Directed"
"BNT-I (D3)","S100A9",1,"Directed"
"BNT-I (D3)","CD44",1,"Directed"
"BNT-I (D3)","SRPK1",1,"Directed"
"BNT-I (D3)","IL1R2",1,"Directed"
"BNT-I (D3)","JMJD6",1,"Directed"
"BNT-I (D3)","NLRP9",1,"Directed"
"BNT-I (D3)","EDNRB",1,"Directed"
"BNT-I (D3)","CR1",1,"Directed"
"BNT-I (D3)","IRF1",1,"Directed"
"BNT-I (D3)","PRR7",1,"Directed"
"BNT-I (D3)","RAB43",1,"Directed"
"BNT-I (D3)","FOSL1",1,"Directed"
"BNT-I (D3)","RAP1GAP",1,"Directed"
"BNT-I (D3)","ARG1",1,"Directed"
"BNT-I (D3)","JAK3",1,"Directed"
"BNT-I (D3)","RABGEF1",1,"Directed"
"BNT-I (D3)","ACKR3",-1,"Directed"
"BNT-I (D3)","PELI1",1,"Directed"
"BNT-I (D3)","SLC18A2",1,"Directed"
"BNT-I (D3)","IFNL2",1,"Directed"
"BNT-I (D3)","ICAM1",1,"Directed"
"BNT-I (D3)","CLEC10A",-1,"Directed"
"BNT-I (D3)","C1R",1,"Directed"
"BNT-I (D3)","NFKBIZ",1,"Directed"
"BNT-I (D3)","VNN1",1,"Directed"
"BNT-I (D3)","FPR1",1,"Directed"
