Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
CN54GP140 (D7),"I (D51, severe)",0,0,2,279,2,279,,0,0,2.5419420437213956e-5,4.594834355583319,0.018022369089984693
CN54GP140 (D7),"I (D51, moderate)",0,0,2,117,2,117,,0,0,1.4242985329725123e-4,3.8463989730346744,0.08482121714421025
CN54GP140 (D7),"BBIBP (V3, D07)",0,0,2,59,2,59,,0,0,5.46448087431694e-4,3.2624510897304293,0.26010928961748636
CN54GP140 (D7),"BBIBP (V3, D14)",0,0,2,139,2,139,,0,0,1.0131712259371843e-4,3.994317152669636,0.062310030395136835
CN54GP140 (D7),"ChAd (V2, D1)",0,0,2,17,2,17,,0,0,0.005847953216374267,2.232996110392154,1
CN54GP140 (D7),"ZF2001 (V3, D07)",0,0,2,204,2,204,,0,0,4.73596968979398e-5,4.324591085760927,0.03163627752782379
CN54GP140 (D7),"ZF2001 (V3, D28)",0,0,2,68,2,68,,0,0,4.1407867494824054e-4,3.3829171350875304,0.2074534161490685
CN54GP140 (D7),BNT-I (D1),0,0,2,180,2,180,,0,0,6.071276789508824e-5,4.216719967190278,0.039584724667597534
CN54GP140 (D7),"ChAd (V2, D7)",0,0,2,179,2,179,,0,0,6.138735420503367e-5,4.21192108430851,0.039901780233271886
CN54GP140 (D7),I (D1),0,0,2,197,2,197,,0,0,5.0758844728694096e-5,4.294488271007255,0.03370387289985288
CN54GP140 (D7),I-I (D0),0,0,2,172,2,172,,0,0,6.644076805527884e-5,4.177565355747413,0.04305361769982068
CN54GP140 (D7),"BBIBP (V3, D28)",0,0,2,66,2,66,,0,0,4.389815627743627e-4,3.3575537197430823,0.2177348551360839
CN54GP140 (D7),"BNT-I-BNT (D51, severe)",0,0,2,204,2,204,,0,0,4.73596968979398e-5,4.324591085760927,0.03163627752782379
CN54GP140 (D7),"BNT-MO (V3, D1)",0,0,2,95,2,95,,0,0,2.1477663230240555e-4,3.668012971641832,0.11898625429553267
CN54GP140 (D7),I-I (D2),0,0,2,103,2,103,,0,0,1.8315018315018274e-4,3.737192642704738,0.1028287890894124
CN54GP140 (D7),"ChAd (V1, D3)",0,0,2,28,2,28,,0,0,0.002298850574712647,2.6384892569546365,0.8919540229885071
CN54GP140 (D7),"ChAd-BNT (V2, D3)",0,0,2,60,2,60,,0,0,5.288207297726072e-4,3.27669152884504,0.25277630883130625
CN54GP140 (D7),"ChAd-BNT (V2, D7)",0,0,2,68,2,68,,0,0,4.1407867494824054e-4,3.3829171350875304,0.2074534161490685
CN54GP140 (D7),I-I (D1),0,0,2,221,2,221,,0,0,4.039914353815692e-5,4.393627841834819,0.027633014180099336
CN54GP140 (D7),I-I (D3),0,0,2,155,2,155,,0,0,8.165931732810738e-5,4.087994255099713,0.05144536991670765
CN54GP140 (D7),BNT-I (D2),0,0,2,149,2,149,,0,0,8.830022075055167e-5,4.054038210684871,0.055099337748344246
CN54GP140 (D7),"BNT-I (D51, severe)",0,0,2,152,2,152,,0,0,8.488243782361423e-5,4.071182155990081,0.05339105339105335
CN54GP140 (D7),"ChAd (V2, D3)",0,0,2,83,2,83,,0,0,2.801120448179268e-4,3.5526682161121936,0.14788929270338255
CN54GP140 (D7),"ZF2001 (V3, D14)",0,0,2,80,2,80,,0,0,3.0111412225233353e-4,3.5212688755983854,0.15748268593797043
CN54GP140 (D7),BNT-I (D3),0,0,2,145,2,145,,0,0,9.318796011555333e-5,4.030640194868631,0.057962911191874175
CN54GP140 (D7),I-I (D5),0,0,2,152,2,152,,0,0,8.488243782361423e-5,4.071182155990081,0.05339105339105335
CN54GP140 (D7),"ChAd-BNT (V3, D1)",0,0,2,36,2,36,,0,0,0.0014224751066856329,2.846955325019824,0.6027972027972028
CN54GP140 (D7),"ChAd (V1, D7)",0,0,2,25,2,25,,0,0,0.0028490028490028496,2.545307116465824,1
CN54GP140 (D7),"ChAd (V1, D6)",0,0,2,9,2,9,,0,0,0.018181818181818195,1.7403626894942434,1
CN54GP140 (D7),"BNT (V1, D6)",0,0,2,6,2,6,,0,0,0.03571428571428573,1.447158031342219,1
CN54GP140 (D7),"BNT (V2, D1)",0,0,2,4,2,4,,0,0,0.06666666666666668,1.1760912590556811,1
CN54GP140 (H6),RVSV ZEBOV (D7),0,0,4,4,4,4,,0,0,0.02857142857142858,1.5440680443502754,1
CN54GP140 (H6),LVS F TULARENSIS (H18),0.094,3,28,1,31,4,"FCGR3A, CCR2, CD1C",9.68,75,0.12499999999999994,0.9030899869919438,1
CN54GP140 (H6),LVS F TULARENSIS (H192),0.094,3,28,1,31,4,"FCGR3A, CCR2, CD1C",9.68,75,0.12499999999999994,0.9030899869919438,1
CN54GP140 (H6),LVS F TULARENSIS (H336),0.094,3,28,1,31,4,"CCR2, CD1C, FCGR3A",9.68,75,0.12499999999999994,0.9030899869919438,1
CN54GP140 (H6),LVS F TULARENSIS (H48),0.094,3,28,1,31,4,"CCR2, CD1C, FCGR3A",9.68,75,0.12499999999999994,0.9030899869919438,1
CN54GP140 (H6),CN54GP140 (D1),0,0,7,4,7,4,,0,0,0.003030303030303031,2.5185139398778875,1
CN54GP140 (H6),CN54GP140 (D3),0,0,4,4,4,4,,0,0,0.02857142857142858,1.5440680443502754,1
CN54GP140 (H6),CN54GP140 (D7),0,0,2,4,2,4,,0,0,0.06666666666666668,1.1760912590556811,1
CN54GP140 (H6),HIV-1 GAG-POL NEF (D1),0.009,2,2,229,4,231,"CCR2, CD1C",50,0.87,2.2199200828770184e-4,3.6536626598692936,0.12276158058309912
CN54GP140 (H6),HIV-1 GAG-POL NEF (D3),0.026,1,3,34,4,35,FCGR3A,25,2.86,4.741583688952108e-4,3.3240765797394864,0.23348330570684261
CN54GP140 (H6),HPV-VLP (M2),0,0,4,82,4,82,,0,0,4.709084530421856e-7,6.327063513684211,4.572521079039622e-4
CN54GP140 (H6),INFLUENZA (D1),0,0,4,1,4,1,,0,0,0.2,0.6989700043360187,1
CN54GP140 (H6),PANDEMRIX (D1),0,0,4,8,4,8,,0,0,0.0020202020202020206,2.6946051989335684,0.8242424242424244
CN54GP140 (H6),FLUARIX FLUVIRIN (D3),0.013,1,3,75,4,76,CCR2,25,1.32,5.0582329063341826e-5,4.296001177441797,0.033687831156185656
CN54GP140 (H6),INFLUENZA (D3),0,0,4,5,4,5,,0,0,0.007936507936507936,2.100370545117563,1
CN54GP140 (H6),FLUARIX FLUVIRIN (D7),0,0,4,53,4,53,,0,0,2.531581478949901e-6,5.596608090284298,0.002199944305207464
CN54GP140 (H6),INFLUENZA (D7),0,0,4,6,4,6,,0,0,0.004761904761904762,2.322219294733919,1
CN54GP140 (H6),PANDEMRIX (D7),0,0,4,21,4,21,,0,0,7.905138339920938e-5,4.102090525511837,0.050197628458497956
CN54GP140 (H6),FLUMIST (D3),0,0,4,100,4,100,,0,0,2.174799037694918e-7,6.662580867836907,2.2182950184488164e-4
CN54GP140 (H6),FLUMIST (D7),0.013,2,2,151,4,153,"CCR2, CD1C",50,1.31,5.027230833682438e-4,3.2986711729591303,0.24382069543359824
CN54GP140 (H6),MENACTRA (D3),0,0,4,11,4,11,,0,0,7.326007326007331e-4,3.1351326513767743,0.3384615384615386
CN54GP140 (H6),MENACTRA (D7),0,0,4,1,4,1,,0,0,0.2,0.6989700043360187,1
CN54GP140 (H6),WETVAX (D2-4),0.043,1,3,19,4,20,FCGR3A,25,5,0.0022586109542631276,2.6461585698621124,0.8808582721626198
CN54GP140 (H6),WETVAX (D5-7),0.019,2,2,103,4,105,"FCGR3A, CD1C",50,1.9,0.0010580144595309477,2.9755083969023546,0.4634103332745551
CN54GP140 (H6),WETVAX (D50-60),0.048,2,2,38,4,40,"CCR2, CD1C",50,5,0.006968641114982579,2.156851901070011,1
CN54GP140 (H6),MVA85A (D2),0,0,4,33,4,33,,0,0,1.514119161177985e-5,4.8198399445152065,0.011386176092058447
CN54GP140 (H6),ZOSTAVAX (D1),0,0,4,1,4,1,,0,0,0.2,0.6989700043360187,1
CN54GP140 (H6),ZOSTAVAX (D3),0,0,4,3,4,3,,0,0,0.02857142857142856,1.544068044350276,1
CN54GP140 (H6),YF VAX (ANY),0,0,4,3,4,3,,0,0,0.02857142857142856,1.544068044350276,1
CN54GP140 (H6),YF17D (D3),0,0,4,15,4,15,,0,0,2.5799793601651114e-4,3.588383768378729,0.138802889576883
CN54GP140 (H6),YF VAX (D4-7),0.014,1,3,66,4,67,FCGR3A,25,1.49,7.307270734380688e-5,4.136244801746144,0.046912678114724014
CN54GP140 (H6),STAMARIL (D10),0,0,4,57,4,57,,0,0,1.9162411014553898e-6,5.717549848887885,0.0016901246514836508
CN54GP140 (H6),STAMARIL (D14),0,0,4,10,4,10,,0,0,9.990009990009981e-4,3.0004340774793192,0.44255744255744217
CN54GP140 (H6),STAMARIL (D28),0,0,4,8,4,8,,0,0,0.0020202020202020206,2.6946051989335684,0.8242424242424244
CN54GP140 (H6),STAMARIL (D3),0,0,4,62,4,62,,0,0,1.3875013875013915e-6,5.8577665739105855,0.0012543012543012558
CN54GP140 (H6),STAMARIL (D60),0,0,4,8,4,8,,0,0,0.0020202020202020206,2.6946051989335684,0.8242424242424244
CN54GP140 (H6),STAMARIL (D7),0,0,4,83,4,83,,0,0,4.492574896839253e-7,6.347504673926754,4.3757679495214324e-4
CN54GP140 (H6),"BNT-I (D10, mild)",0.004,2,2,465,4,467,"FCGR3A, CD1C",50,0.43,5.4671696462741203e-5,4.2622374497415825,0.035973976272483714
CN54GP140 (H6),"BNT-I (D10, severe)",0.006,2,2,348,4,350,"FCGR3A, CD1C",50,0.57,9.712509712509749e-5,4.012668533896329,0.060120435120435196
CN54GP140 (H6),"BNT-I (D26, mild)",0.005,2,2,404,4,406,"FCGR3A, CD1C",50,0.49,7.226477814713119e-5,4.141073326267475,0.04661078190489962
CN54GP140 (H6),"BNT-I (D26, severe)",0.01,2,2,189,4,191,"FCGR3A, CCR2",50,1.05,3.2383419689119156e-4,3.489677291663699,0.16806994818652843
CN54GP140 (H6),"BNT-I-BNT (D51, mild)",0,0,4,245,4,245,,0,0,6.3962901107994795e-9,8.194071846573392,7.554018620854185e-6
CN54GP140 (H6),"I (D10, moderate)",0.007,2,2,276,4,278,"CCR2, CD1C",50,0.72,1.5360983102918633e-4,3.813580988568191,0.0898617511520737
CN54GP140 (H6),"I (D10, severe)",0.006,2,2,329,4,331,"CCR2, CD1C",50,0.6,1.0854227721697574e-4,3.964401071162732,0.06642787365678915
CN54GP140 (H6),"I (D26, moderate)",0.005,1,3,208,4,209,CCR2,25,0.48,2.554898378916976e-6,5.592626369248758,0.0022099870977631843
CN54GP140 (H6),"I (D26, severe)",0.009,3,1,335,4,338,"LYL1, CCR2, CD1C",75,0.89,0.01179941002949859,1.9281397068751174,1
CN54GP140 (H6),"I (D51, severe)",0.007,2,2,277,4,279,"CCR2, CD1C",50,0.72,1.525165226232841e-4,3.8166831051996746,0.08969087863560216
CN54GP140 (H6),"I (D51, moderate)",0,0,4,117,4,117,,0,0,1.1771062255971148e-7,6.9291843433511255,1.2383157493281647e-4
CN54GP140 (H6),"BBIBP (V3, D07)",0,0,4,59,4,59,,0,0,1.678795967532086e-6,5.77500208263464,0.0014958072070710886
CN54GP140 (H6),"BBIBP (V3, D14)",0,0,4,139,4,139,,0,0,5.987419832190575e-8,7.2227602884701305,6.460425998933631e-5
CN54GP140 (H6),"ChAd (V2, D1)",0,0,4,17,4,17,,0,0,1.6708437761069335e-4,3.7770641547424297,0.09657477025898076
CN54GP140 (H6),"ZF2001 (V3, D07)",0,0,4,204,4,204,,0,0,1.3199469592513927e-8,7.8794435201329796,1.5166190561798502e-5
CN54GP140 (H6),"ZF2001 (V3, D28)",0,0,4,68,4,68,,0,0,9.720156688925805e-7,6.012326734190251,9.010585250634221e-4
CN54GP140 (H6),BNT-I (D1),0.005,1,3,179,4,180,CD1C,25,0.56,3.981165107874656e-6,5.399989810873081,0.0033441786906147114
CN54GP140 (H6),"ChAd (V2, D7)",0.005,1,3,178,4,179,FCGR3A,25,0.56,4.047517859672565e-6,5.392811226245958,0.0033796774128265917
CN54GP140 (H6),I (D1),0.005,1,3,196,4,197,CD1C,25,0.51,3.0455306837216364e-6,5.516337020623613,0.0025917466118471127
CN54GP140 (H6),I-I (D0),0.011,2,2,170,4,172,"FCGR3A, CD1C",50,1.16,3.986446083316713e-4,3.399414105363771,0.20051823799083066
CN54GP140 (H6),"BBIBP (V3, D28)",0,0,4,66,4,66,,0,0,1.090637423041895e-6,5.96231960444697,0.0010001145169294178
CN54GP140 (H6),"BNT-I-BNT (D51, severe)",0.005,1,3,203,4,204,FCGR3A,25,0.49,2.745489675242889e-6,5.561380185170219,0.0023528846516831558
CN54GP140 (H6),"BNT-MO (V3, D1)",0,0,4,95,4,95,,0,0,2.656482774303097e-7,6.5756929958842525,2.6671087054003093e-4
CN54GP140 (H6),I-I (D2),0,0,4,103,4,103,,0,0,1.9377554203863485e-7,6.712701039607093,1.9997635938387117e-4
CN54GP140 (H6),"ChAd (V1, D3)",0,0,4,28,4,28,,0,0,2.780867630700782e-5,4.55581968306119,0.019549499443826498
CN54GP140 (H6),"ChAd-BNT (V2, D3)",0,0,4,60,4,60,,0,0,1.5738712195613304e-6,5.803030806234884,0.0014133363551660748
CN54GP140 (H6),"ChAd-BNT (V2, D7)",0,0,4,68,4,68,,0,0,9.720156688925805e-7,6.012326734190251,9.010585250634221e-4
CN54GP140 (H6),I-I (D1),0.009,2,2,219,4,221,"FCGR3A, CD1C",50,0.9,2.4239486122894216e-4,3.615476591451174,0.1328323839534603
CN54GP140 (H6),I-I (D3),0,0,4,155,4,155,,0,0,3.9006122439984215e-8,7.4088672203269645,4.314077141862254e-5
CN54GP140 (H6),BNT-I (D2),0.007,1,3,148,4,149,CD1C,25,0.67,6.971070059254085e-6,5.156700552582018,0.005590798187521776
CN54GP140 (H6),"BNT-I (D51, severe)",0.013,2,2,150,4,152,"FCGR3A, CCR2",50,1.32,5.092946269416853e-4,3.2930309056064373,0.2454800101858923
CN54GP140 (H6),"ChAd (V2, D3)",0.012,1,3,82,4,83,LYL1,25,1.2,3.908540160250151e-5,4.407985421308136,0.02689075630252099
CN54GP140 (H6),"ZF2001 (V3, D14)",0,0,4,80,4,80,,0,0,5.18268712998854e-7,6.285445007988716,5.001293080438932e-4
CN54GP140 (H6),BNT-I (D3),0.007,1,3,144,4,145,CCR2,25,0.69,7.555780549909718e-6,5.121720664215964,0.006014401317728127
CN54GP140 (H6),I-I (D5),0.013,2,2,150,4,152,"LYL1, CD1C",50,1.32,5.092946269416853e-4,3.2930309056064373,0.2454800101858923
CN54GP140 (H6),"ChAd-BNT (V3, D1)",0,0,4,36,4,36,,0,0,1.0942116205274107e-5,4.960898677326661,0.008469197942882159
CN54GP140 (H6),"ChAd (V1, D7)",0,0,4,25,4,25,,0,0,4.210349037935251e-5,4.375681899659374,0.028588269967580297
CN54GP140 (H6),"ChAd (V1, D6)",0,0,4,9,4,9,,0,0,0.0013986013986013986,2.8543060418010806,0.6027972027972028
CN54GP140 (H6),"BNT (V1, D6)",0,0,4,6,4,6,,0,0,0.004761904761904762,2.322219294733919,1
CN54GP140 (H6),"BNT (V2, D1)",0,0,4,4,4,4,,0,0,0.02857142857142858,1.5440680443502754,1
HIV-1 GAG-POL NEF (D1),RVSV ZEBOV (D7),0.009,2,2,229,4,231,"CCL2, IFIT1",50,0.87,2.2199200828770184e-4,3.6536626598692936,0.12276158058309912
HIV-1 GAG-POL NEF (D1),LVS F TULARENSIS (H18),0.061,15,16,216,31,231,"CCR7, TAP2, CCR1, CCR2, CD1C, CD44, CD68, CD86, FAS, FCER1A, FCER1G, FCGR2A, LILRB4, TAP1, TLR4",48.39,6.49,5.3817241087591606e-17,16.26907856987859,9.418017190328532e-14
HIV-1 GAG-POL NEF (D1),LVS F TULARENSIS (H192),0.061,15,16,216,31,231,"CCR1, CCR7, CD44, CD68, FAS, FCER1A, FCER1G, FCGR2A, TAP2, CCR2, CD1C, CD86, LILRB4, TAP1, TLR4",48.39,6.49,5.3817241087591606e-17,16.26907856987859,9.418017190328532e-14
HIV-1 GAG-POL NEF (D1),LVS F TULARENSIS (H336),0.061,15,16,216,31,231,"CCR7, CD44, CD68, TAP2, CCR1, CCR2, CD1C, CD86, FAS, FCER1A, FCER1G, FCGR2A, LILRB4, TAP1, TLR4",48.39,6.49,5.3817241087591606e-17,16.26907856987859,9.418017190328532e-14
HIV-1 GAG-POL NEF (D1),LVS F TULARENSIS (H48),0.061,15,16,216,31,231,"CCR7, TAP2, CCR1, CCR2, CD1C, CD44, CD68, CD86, FAS, FCER1A, FCER1G, FCGR2A, LILRB4, TAP1, TLR4",48.39,6.49,5.3817241087591606e-17,16.26907856987859,9.418017190328532e-14
HIV-1 GAG-POL NEF (D1),CN54GP140 (D1),0.004,1,6,230,7,231,WAS,14.29,0.43,3.031395222789848e-11,10.518357438133481,4.210607964455099e-8
HIV-1 GAG-POL NEF (D1),CN54GP140 (D3),0.004,1,3,230,4,231,WAS,25,0.43,1.897367592202577e-6,5.721848521615455,0.0016791703190992806
HIV-1 GAG-POL NEF (D1),CN54GP140 (D7),0.009,2,0,229,2,231,"CDK6, RPS6KA3",100,0.87,1,-0,1
HIV-1 GAG-POL NEF (D1),CN54GP140 (H6),0.009,2,2,229,4,231,"CCR2, CD1C",50,0.87,2.2199200828770184e-4,3.6536626598692936,0.12276158058309912
HIV-1 GAG-POL NEF (D1),HIV-1 GAG-POL NEF (D3),0.137,32,199,3,231,35,"CNR2, CXCR5, CCR1, RIGI, DDX60, EIF2AK2, FPR2, FPR3, GBP1, GCH1, GRN, IFI27, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IGSF6, IL1RN, IRF9, LGALS9, MERTK, MX1, MX2, OAS2, PARP9, PML, STAT1, TAP1, TNFSF10, TRIM21, TRIM22",13.85,91.43,0.003104567722741467,2.5079988620566436,1
HIV-1 GAG-POL NEF (D1),HPV-VLP (M2),0.122,34,197,48,231,82,"CDK6, DPP4, GNLY, GZMA, ITGA6, VNN1, ADAR, ALOX5, CASP1, CD14, CD38, CD40, CFB, CFD, CSF2RB, CYBA, RIGI, FPR2, GCH1, GCNT1, GRN, IDO1, IFITM1, IFITM2, IL15, IL1RN, IRF2, MERTK, MNDA, PSMB9, SLC11A1, SNCA, TAP2, TNFSF10",14.72,41.46,4.817509785027186e-32,31.31717739455959,1.2067862011493102e-28
HIV-1 GAG-POL NEF (D1),INFLUENZA (D1),0.004,1,230,0,231,1,CLEC6A,0.43,100,1,-0,1
HIV-1 GAG-POL NEF (D1),PANDEMRIX (D1),0.035,8,223,0,231,8,"CD40, CD86, IRF1, IRF2, IRF9, STAT1, TAP1, TLR4",3.46,100,1,-0,1
HIV-1 GAG-POL NEF (D1),FLUARIX FLUVIRIN (D3),0.077,22,209,54,231,76,"CD160, CD6, CXCR4, GZMA, HMGB1, IGF1R, ITPKB, PPIA, RORA, CASP1, CCR2, CD300C, CD86, FCER1G, LAIR1, LILRB2, MERTK, MILR1, PIK3AP1, RAB10, RNASE2, TNFAIP8L2",9.52,28.95,9.875435218941578e-41,40.00544375554761,2.7256201204278757e-37
HIV-1 GAG-POL NEF (D1),INFLUENZA (D3),0.009,2,229,3,231,5,"ADM, FPR3",0.87,40,4.743418980506448e-6,5.323908512943418,0.003946524591781364
HIV-1 GAG-POL NEF (D1),FLUARIX FLUVIRIN (D7),0.056,15,216,38,231,53,"CASP6, CD27, CD6, CD79A, CD79B, MS4A1, PRKDC, ST6GAL1, TCF7, BCL6, C5AR1, CCL3, CD38, SP100, STING1",6.49,28.3,2.3744934692197004e-34,33.624429020559006,6.140440111402145e-31
HIV-1 GAG-POL NEF (D1),INFLUENZA (D7),0.009,2,229,4,231,6,"ADM, BATF2",0.87,33.33,1.2110856971505815e-7,6.916825124831511,1.2704288963109598e-4
HIV-1 GAG-POL NEF (D1),PANDEMRIX (D7),0.068,16,215,5,231,21,"GBP1, GBP2, IDO1, IFI27, IFI30, IFI35, IFIT1, IFIT2, IFITM1, IFITM2, IFNGR2, MX1, MX2, OAS2, PSMB8, TRIM22",6.93,76.19,3.4808450354967808e-6,5.4583153107365945,0.0029343523649237864
HIV-1 GAG-POL NEF (D1),FLUMIST (D3),0.13,38,193,62,231,100,"CD28, CD44, IGF1R, RORA, S1PR1, BST2, BTK, CASP1, CASP3, CD14, CD86, CEBPB, CFP, DDX60, FCER1G, FGR, GRN, GTPBP1, HCK, HHEX, IFI30, IFI35, LAIR1, LILRB1, MX1, MX2, NOTCH2, OAS2, PIK3AP1, PSMB10, PSMB9, RAB10, RNF135, RNF19B, STAT1, STAT2, TNFSF10, TRIM22",16.45,38,2.1296144570420427e-37,36.671699013619836,5.7158852027008425e-34
HIV-1 GAG-POL NEF (D1),FLUMIST (D7),0.139,47,184,106,231,153,"BCL2, CASP6, CD160, CD1C, CD27, CRTAM, CXCR4, CXCR5, EOMES, GZMA, IL7R, ITK, ITPKB, KMT2A, SLC12A2, MSH2, NLRC3, PAX5, PYHIN1, RASGRP1, RORA, RPS6KA3, SERINC5, ST3GAL1, ST6GAL1, TXK, BCL6, C5AR1, CASP1, CCR2, FPR1, FPR2, IFITM1, IFITM2, LAIR1, LILRB1, MNDA, NOTCH2, PRKCD, RAB10, RNASE2, RNF213, SNCA, SP100, STING1, TNFAIP8L2, UBA7",20.35,30.72,1.0619008989898446e-50,49.97391601153147,3.0784507061715597e-47
HIV-1 GAG-POL NEF (D1),MENACTRA (D3),0.017,4,227,7,231,11,"C5AR1, CFB, CFD, TLR4",1.73,36.36,4.2031950568094685e-11,10.376420455312106,5.796205983340257e-8
HIV-1 GAG-POL NEF (D1),MENACTRA (D7),0,0,231,1,231,1,,0,0,0.004310344827586209,2.3654879848908994,1
HIV-1 GAG-POL NEF (D1),WETVAX (D2-4),0.05,12,219,8,231,20,"CCL5, ADM, BCL6, CEBPB, FPR1, GBP2, GCH1, IFIT1, IL15, IRF1, MX1, STAT1",5.19,60,5.370624889628859e-10,9.269975179788588,6.879770483614569e-7
HIV-1 GAG-POL NEF (D1),WETVAX (D5-7),0.312,80,151,25,231,105,"CCL5, CCR7, CD1C, CD3G, CD79B, CD8B, GZMA, IL18RAP, IL7R, ITPKB, KLRC2, KMT2A, LTB, MS4A1, PRDX2, PRKCQ, PYHIN1, SKAP1, SRPK2, TCF7, TXK, ZAP70, ADM, BCL6, BST1, CASP1, CASP4, CCR1, CD40, CEBPB, FAS, FPR1, FPR2, GBP1, GBP2, GCH1, GRN, GSDMD, HCK, HP, IDO1, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM2, IFITM3, IFNGR2, IGSF6, IL15, IL1RN, IRF1, IRF2, IRF9, LGALS9, LILRA2, LILRA3, LILRB1, LTBR, MNDA, MX1, MX2, NCF2, OAS2, PSMB10, PSMB9, PSME1, SIRPA, STAT1, STAT2, TAP1, TAP2, THEMIS2, TNFRSF1B, TNFSF10, TRIM21, TRIM22",34.63,76.19,3.15687169309067e-11,10.50074306907867,4.3754241666236686e-8
HIV-1 GAG-POL NEF (D1),WETVAX (D50-60),0.063,16,215,24,231,40,"CD1C, CD79B, CD8B, CRTAM, CXCR4, PRKDC, TGFBR3, ZFP36L2, ADM, CASP3, CCR2, FGR, HCK, LAIR1, TNFSF10, TRIM21",6.93,40,2.085763339403281e-23,22.680734970224922,4.355073852674051e-20
HIV-1 GAG-POL NEF (D1),MVA85A (D2),0.114,27,204,6,231,33,"BST2, CASP1, CCL2, CCL3, CCL8, CD68, CFD, EIF2AK2, FPR2, FPR3, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM2, IFITM3, IRF9, LGALS9, MX1, PARP9, PSMB9, RNASE2, SLC15A3, SRC, STAT1, TNFSF10",11.69,81.82,4.7963947773069964e-6,5.319085078586105,0.003985804059942114
HIV-1 GAG-POL NEF (D1),ZOSTAVAX (D1),0.004,1,230,0,231,1,CCL5,0.43,100,1,-0,1
HIV-1 GAG-POL NEF (D1),ZOSTAVAX (D3),0.004,1,230,2,231,3,MX1,0.43,33.33,1.109960041438509e-4,3.954692655533275,0.0675965665236052
HIV-1 GAG-POL NEF (D1),YF VAX (ANY),0,0,231,3,231,3,,0,0,4.743418980506442e-7,6.323908512943418,4.591629573130236e-4
HIV-1 GAG-POL NEF (D1),YF17D (D3),0.065,15,216,0,231,15,"CD38, RIGI, DDX60, EIF2AK2, IFI27, IFI6, IFIT1, IFIT2, IL10, MX1, MX2, OAS2, PARP9, STAT1, TRIM22",6.49,100,1,-0,1
HIV-1 GAG-POL NEF (D1),YF VAX (D4-7),0.151,39,192,28,231,67,"HMGB1, ITGA6, LTB, PYHIN1, RPL22, RPS6, TOP2B, ZAP70, ZFP36L2, CCL8, CD86, CEBPB, RIGI, EIF2AK2, FGR, FPR2, IFI27, IFI30, IFI6, IFIT1, IFIT2, IFITM1, IFITM2, IFITM3, IL1RN, IRF9, LILRB2, MX1, MX2, NOTCH2, OAS2, PARP9, PSMB9, PSME1, SRC, TAP1, TNFSF10, TRIM21, TRIM22",16.88,58.21,2.1752586889932857e-19,18.66248908789477,4.0699090071064374e-16
HIV-1 GAG-POL NEF (D1),STAMARIL (D10),0.18,44,187,13,231,57,"FCER1A, PACS1, PRDX2, PRKDC, RPL22, ADAR, BATF2, BST2, CASP1, CCR1, CD38, RIGI, DDX60, EIF2AK2, GBP1, GBP2, GCH1, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IL15, IL1RN, IRF9, LGALS9, MX1, OAS2, PARP9, PML, RNF135, SNCA, SRC, STAT1, STAT2, TAP1, TAP2, TNFSF10, TRIM21, TRIM22, UBA7",19.05,77.19,1.942413392084466e-9,8.711658336325423,2.3833412320876397e-6
HIV-1 GAG-POL NEF (D1),STAMARIL (D14),0.008,2,229,8,231,10,"CD38, TRIM26",0.87,20,1.9185371122751362e-13,12.717029795370845,2.9545471529037096e-10
HIV-1 GAG-POL NEF (D1),STAMARIL (D28),0.035,8,223,0,231,8,"IL7R, RPL22, FCER1G, IL1RN, IRF9, LGALS9, MX1, RNF135",3.46,100,1,-0,1
HIV-1 GAG-POL NEF (D1),STAMARIL (D3),0.201,49,182,13,231,62,"BANK1, PRKDC, RPL22, RPL30, RPS6, ADAR, BCL6, BST2, CASP1, CCR1, CD300C, CD68, CD86, RIGI, DDX60, EIF2AK2, FCER1G, GBP1, GRN, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IL1RN, IRF9, LGALS9, LILRB1, MX1, MX2, NRROS, OAS2, PARP9, PSME1, RNF135, SCIMP, SRC, STAT1, STAT2, TAP1, TAP2, TNFSF10, TRIM21, TRIM22, TRIM26, UBA7",21.21,79.03,6.591570827069407e-9,8.18101107702441,7.738504150979484e-6
HIV-1 GAG-POL NEF (D1),STAMARIL (D60),0.035,8,223,0,231,8,"PRDX2, CD86, IFI30, IL15, LGALS9, SCIMP, STAT2, TAP1",3.46,100,1,-0,1
