"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"24","CELLULAR ADAPTIVE IMMUNE SYSTEM","T CELLS",228,156,5,384,364,"ABL1, ADA, ADAM17, AKT1, APBB1IP, B2M, BAX, BCAR1, BCL10, BCL2, BCL6, BRAF, BTK, BTN2A1, BTN3A2, BTNL10P, BTNL3, BTNL8, BTNL9, CACNB3, CASP3, CAV1, CCL2, CCL20, CCL3, CCNB2, CCND3, CCR7, CD151, CD160, CD1C, CD1D, CD24, CD247, CD276, CD28, CD3G, CD40LG, CD44, CD46, CD7, CD70, CD80, CD81, CD83, CD86, CD8B, CD99, CDH26, CDK6, CHRNA7, CHST3, CLEC4G, CORO1A, CR1, CR2, CRK, CRKL, CRTAM, CSK, CTLA4, CTNNB1, CTPS1, CTSC, CTSH, CXADR, CXCL12, DCAF12, DDOST, DEFA1, DEFA4, DENND1B, DOCK8, DPP4, DTX1, EFNB1, EFNB2, EGR1, EIF2B2, EMP2, EOMES, F2RL1, FAS, FCER1A, FCER1G, FKBP1A, FKBP1B, FOSL2, FUT7, FYB2, GATA3, GLI3, GNL1, GPR15, GPR15LG, GPR183, GPR89A, GPR89B, GZMM, HLA-E, HPRT1, HSPD1, IDO1, IFNA8, IFNE, IL10, IL12B, IL15, IL2, IL20RB, IL2RG, IL33, IL7, IL7R, IRF1, ITGAL, ITGB7, ITK, ITPKB, JAG1, JAK3, JAML, JMJD6, KDELR1, KHDRBS1, KIT, KITLG, KLRC1, KLRK1, LAG3, LCP1, LEP, LEPR, LFNG, LGALS1, LIG4, LILRB1, LIPA, LMBR1L, MAP3K8, MAPK1, MDK, MFAP3, MSN, MTOR, MYH9, MYO1G, NCAPH2, NCK1, NCKAP1L, NFKBID, NKAP, NLRC3, NRARP, PDE4B, PDE4D, PIK3CA, PIK3CG, PIK3R1, PKNOX1, PLCG1, PLCG2, PPP2CA, PPP2R1A, PPP3CA, PPP3CB, PRDX2, PRF1, PRKCQ, PRKDC, PSEN1, PSMB10, PSMB11, PTPN11, PTPN2, PTPN6, PTPRC, PTPRJ, RAB27A, RAG1, RAG2, RASGRP1, RBX1, RC3H1, RHOA, RPL22, RPS6, S1PR1, SCGB1A1, SKAP1, SLC11A1, SLC12A2, SMAD3, SOX4, SP3, SPN, SPNS2, SRC, SRF, STAT5B, SYK, TAP2, TCF7, TEC, TESPA1, THEMIS, THEMIS2, TNFAIP8L2, TNFRSF4, TNFSF4, TNFSF8, TOX, TRBC2, TRDC, TRGC1, TXK, UBE2N, VAV1, VTCN1, WAS, WDFY4, WNT4, XG, ZAP70, ZC3H8, ZFP36L1, ZFP36L2, ZNF683",59.38,62.64,0.0857431390285334,1.0668006211541
"25","CELLULAR ADAPTIVE IMMUNE SYSTEM","B CELLS",62,322,144,384,310,"ABL1, ADAM17, BAX, BCAR1, BCL10, BCL2, BCL3, BCL6, BTK, CASP3, CD40LG, CD70, CD81, CD86, CHRNA7, CLEC4G, CR2, CTLA4, CTPS1, FCER1G, FOSL2, GATA3, GPR183, HSPD1, IFNA8, IFNE, IL10, IL2RG, IL4R, IL7, IL7R, ITK, JAK3, KIT, LFNG, LIG4, MAPK1, MYO1G, NCKAP1L, PHB1, PIK3R1, PLCG2, PRKDC, PTPN2, PTPN6, PTPRC, PTPRJ, RAG1, RAG2, RASGRP1, RC3H1, SP3, SPNS2, SRC, STAT5B, STAT6, SYK, TEC, TLR4, VAV1, WNT4, ZAP70",16.15,20,3.56488716327846e-80,79.4479542119947
"26","CELLULAR ADAPTIVE IMMUNE SYSTEM","ARPP",22,362,69,384,173,"B2M, BCL10, BTK, CD1C, CD1D, CTSH, FCER1G, HLA-E, HSPD1, KLRC1, KLRK1, PHB1, PLCG2, RAB27A, RELB, SLC11A1, SRC, SYK, TAP2, TLR4, TRIL, WDFY4",5.73,12.72,1.51832713395986e-62,61.8186346466439
"27","CELLULAR ADAPTIVE IMMUNE SYSTEM","ANTIVIRAL AND INTERFERON",13,371,88,384,114,"CCL2, CCL20, CCL3, IFNA8, IFNE, IL12B, IRF1, JAK1, NCK1, PHB1, TLR4, UBE2N, WAS",3.39,11.4,4.3225308939592e-82,81.3642618940568
"28","CELLULAR ADAPTIVE IMMUNE SYSTEM","INFLAMMATION",8,376,13,384,22,"FOSL2, HMGB1, IL10, IL20RB, LIPA, NOTCH1, PRDX2, RASGRP1",2.08,36.36,2.53970965561805e-19,18.5952159299038
"29","CELLULAR ADAPTIVE IMMUNE SYSTEM","DENDRITIC CELLS",9,375,20,384,32,"CCR2, CCR7, DOCK8, GPR183, HMGB1, LAG3, PIK3CG, PSEN1, RELB",2.34,28.12,2.92929879676192e-27,26.5332363267935
"30","CELLULAR ADAPTIVE IMMUNE SYSTEM","MACROPHAGES",10,374,25,384,36,"CCL2, CCL3, CCR2, IL33, JMJD6, LIPA, PLCG2, SLC11A1, SYK, TLR4",2.6,27.78,3.0654805450293e-32,31.5135014357635
"31","HUMORAL ADAPTIVE IMMUNE SYSTEM","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",62,81,0,143,62,"FCGR2B, PRKCD, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGLC1, IL4R, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGLC3, IGHV1-24, IL9R, IGHV1-8, CD19, MPL, IGHV1-58, IGHV3-35, IL9, IGHV3-30-5, IGHV1-45, IGHV3-64, BCL10, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, FCER1G, IL2RB, IGHV3-38, IGHV3-15, IGLC7, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGLC6, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",43.36,100,1,0
"32","HUMORAL ADAPTIVE IMMUNE SYSTEM","T CELLS",34,109,199,143,364,"HSPD1, IL2RG, ABL1, FCER1A, WNT4, CLEC4G, BCL6, LGALS1, RAG1, RAG2, GATA3, CD81, PRKDC, LIG4, PLCG2, LFNG, GPR183, KIT, CD6, DOCK8, MSN, PRF1, EPHB1, CD40LG, SRC, VAV1, SYK, MYO1G, LIPA, ADAM17, RC3H1, BCL2, BCL10, FCER1G",23.78,9.34,2.12619526556443e-59,58.6723968532356
"33","HUMORAL ADAPTIVE IMMUNE SYSTEM","B CELLS",125,18,81,143,310,"YY1, HSPD1, IL2RG, ST3GAL1, HLA-G, LRRC8A, ABL1, WNT4, CLEC4G, BCL6, STAT6, RAG1, RAG2, GATA3, SPI1, MLH1, MSH2, CDH17, IRF8, BCL3, ZP3, CD81, TCF3, PRKDC, LIG4, SHLD3, SHLD1, SHLD2, FCGR2B, PLCG2, LFNG, NOTCH2, GPR183, C17orf99, IRF2BP2, KIT, SYVN1, PTX3, SFTPA1, LBP, C4B, MBL2, UNG, MSH6, PMS2, MSH3, ERCC1, CD40LG, RNF168, SANBR, LIMK1, VAV2, SRC, VAV1, SYK, PRKCE, MYO1G, HCK, PTK2, PRKCD, FGR, PLPP4, ADAM17, RC3H1, BCL2, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGLC1, IL4R, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGLC3, IGHV1-24, IL9R, IGHV1-8, CD19, MPL, IGHV1-58, IGHV3-35, IL9, IGHV3-30-5, IGHV1-45, IGHV3-64, BCL10, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, FCER1G, IL2RB, IGHV3-38, IGHV3-15, IGLC7, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGLC6, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",87.41,40.32,0.000427090755465437,3.36947982893328
"34","HUMORAL ADAPTIVE IMMUNE SYSTEM","ARPP",11,132,80,143,173,"HSPD1, HLA-G, FCGR2B, PLCG2, LBP, MBL2, SRC, SYK, PRKCE, BCL10, FCER1G",7.69,6.36,5.22462704484518e-49,48.2819447058191
"35","HUMORAL ADAPTIVE IMMUNE SYSTEM","ANTIVIRAL AND INTERFERON",3,140,98,143,114,"IRF8, MBL2, HCK",2.1,2.63,6.17648673575564e-65,64.2092584869075
"36","HUMORAL ADAPTIVE IMMUNE SYSTEM","INFLAMMATION",3,140,18,143,22,"NOTCH2, CD6, LIPA",2.1,13.64,4.32378437444746e-21,20.3641359722864
"37","HUMORAL ADAPTIVE IMMUNE SYSTEM","DENDRITIC CELLS",5,138,24,143,32,"SPI1, IRF8, NOTCH2, GPR183, DOCK8",3.5,15.62,1.88874779462444e-24,23.7238260297518
"38","HUMORAL ADAPTIVE IMMUNE SYSTEM","MACROPHAGES",5,138,30,143,36,"PLCG2, LBP, SYK, PRKCE, LIPA",3.5,13.89,8.98777579661744e-29,28.0463477697538
"39","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","T CELLS",2,60,231,62,364,"BCL10, FCER1G",3.23,0.55,1.01514501339596e-60,59.9934719143821
"40","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","B CELLS",62,0,144,62,310,"IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGLC1, IL4R, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGLC3, IGHV1-24, IL9R, IGHV1-8, CD19, PRKCD, MPL, IGHV1-58, FCGR2B, IGHV3-35, IL9, IGHV3-30-5, IGHV1-45, IGHV3-64, BCL10, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, FCER1G, IL2RB, IGHV3-38, IGHV3-15, IGLC7, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGLC6, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",100,20,1,0
"41","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","ARPP",3,59,88,62,173,"FCGR2B, BCL10, FCER1G",4.84,1.73,1.24116321279968e-38,37.9061711050786
"42","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","ANTIVIRAL AND INTERFERON",0,62,101,62,114,"",0,0,1.4799146409932e-46,45.8297633332636
"43","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","INFLAMMATION",0,62,21,62,22,"",0,0,4.07507493638553e-20,19.3898644006272
"44","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","DENDRITIC CELLS",0,62,29,62,32,"",0,0,2.05805990467706e-24,23.6865419882266
"45","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","MACROPHAGES",0,62,35,62,36,"",0,0,3.38054434939993e-27,26.4710133621762
"46","T CELLS","B CELLS",57,176,149,364,310,"CD81, ABL1, FCER1G, BAX, MYO1G, CLEC4G, PTPRC, IL2RG, BCL2, LIG4, PRKDC, STAT5B, ZAP70, SYK, RAG2, GATA3, IL7, BCL6, IL10, ITK, GPR183, IFNE, IFNA8, CR2, CD70, IL7R, SPNS2, JAK3, NCKAP1L, RC3H1, RAG1, CASP3, CD86, PTPN6, SRC, VAV1, CD40LG, ADAM17, WNT4, RASGRP1, CTPS1, KIT, FOSL2, PTPN2, LFNG, PIK3R1, SP3, CHRNA7, HSPD1, BTK, PLCG2, MAPK1, CTLA4, BCL10, TEC, BCAR1, PTPRJ",15.66,18.39,1.16628422989595e-58,57.9331955967187
"47","T CELLS","ARPP",19,214,72,364,173,"KLRC1, RAB27A, FCER1G, CD1D, HLA-E, WDFY4, SYK, SLC11A1, CD1C, CTSH, TAP2, B2M, SRC, KLRK1, HSPD1, BTK, PLCG2, BCL10, HLA-DRB3",5.22,10.98,1.37761722586368e-52,51.8608714353948
"48","T CELLS","ANTIVIRAL AND INTERFERON",10,223,91,364,114,"CCL2, IRF1, CCL3, IFNE, IFNA8, CCL20, IL12B, WAS, NCK1, UBE2N",2.75,8.77,1.09939870761345e-69,68.9588447779003
"49","T CELLS","INFLAMMATION",7,226,14,364,22,"IL10, CD6, IL20RB, PRDX2, LIPA, RASGRP1, FOSL2",1.92,31.82,4.68982409477659e-18,17.3288434464322
"50","T CELLS","DENDRITIC CELLS",7,226,22,364,32,"DOCK8, CCR7, GPR183, PIK3CG, PSEN1, LAG3, HLA-DRB3",1.92,21.88,5.07214598835859e-26,25.294808254924
"51","T CELLS","MACROPHAGES",8,225,27,364,36,"CCL2, SYK, SLC11A1, IL33, CCL3, JMJD6, LIPA, PLCG2",2.2,22.22,6.48230825883334e-30,29.1882703204301
"52","B CELLS","ARPP",19,187,72,310,173,"BTK, HSPD1, HLA-G, TNFAIP3, CD40, TLR4, FCGR2B, PLCG2, LBP, MBL2, SRC, SYK, PRKCE, TICAM1, PHB1, NFKBIA, EP300, BCL10, FCER1G",6.13,10.98,2.89891914472863e-49,48.5377638976108
"53","B CELLS","ANTIVIRAL AND INTERFERON",8,198,93,310,114,"IRF8, TLR4, MBL2, HCK, PHB1, HDAC4, IFNA8, IFNE",2.58,7.02,1.28323462555636e-68,67.8916939303215
"54","B CELLS","INFLAMMATION",5,201,16,310,22,"NOTCH2, RASGRP1, IL10, FOSL2, RBPJ",1.61,22.73,2.12780207938731e-20,19.6720687710328
"55","B CELLS","DENDRITIC CELLS",5,201,24,310,32,"GPR183, SPI1, IRF8, NOTCH2, RBPJ",1.61,15.62,5.31812175947504e-28,27.2742417236305
"56","B CELLS","MACROPHAGES",6,200,29,310,36,"TLR4, PLCG2, LBP, SYK, PRKCE, TICAM1",1.94,16.67,1.50855534740673e-31,30.8214387513608
"57","ARPP","ANTIVIRAL AND INTERFERON",9,82,92,173,114,"MBL2, TLR4, MAVS, RIGI, STING1, CASP1, RNF135, PHB1, HLA-DPA1",5.2,7.89,2.89979101975106e-42,41.5376332994249
"58","ARPP","INFLAMMATION",0,91,21,173,22,"",0,0,3.49834347822409e-23,22.4561375523833
"59","ARPP","DENDRITIC CELLS",2,89,27,173,32,"HLA-DRB3, RELB",1.16,6.25,1.27591095729913e-24,23.8941796329056
"60","ARPP","MACROPHAGES",7,84,28,173,36,"TICAM1, SLC11A1, LBP, TLR4, PRKCE, SYK, PLCG2",4.05,19.44,4.97240727358863e-21,20.3034333069354
"61","ANTIVIRAL AND INTERFERON","INFLAMMATION",1,100,20,114,22,"NLRP6",0.88,4.55,5.94962677009971e-22,21.2255102774261
"62","ANTIVIRAL AND INTERFERON","DENDRITIC CELLS",3,98,26,114,32,"CCL5, IRF8, CDC42",2.63,9.38,4.61065338423539e-24,23.3362375255733
"63","ANTIVIRAL AND INTERFERON","MACROPHAGES",5,96,30,114,36,"CCL5, CCL3, CCL2, TLR4, RPL13A",4.39,13.89,9.58102512386935e-25,24.0185880210027
"64","INFLAMMATION","DENDRITIC CELLS",4,17,25,22,32,"CXCR2, HMGB1, NOTCH2, RBPJ",18.18,12.5,3.42059610853479e-09,8.46589820269011
"65","INFLAMMATION","MACROPHAGES",1,20,34,22,36,"LIPA",4.55,2.78,4.15810880055444e-14,13.3811041511608
"66","DENDRITIC CELLS","MACROPHAGES",2,27,33,32,36,"CCR2, CCL5",6.25,5.56,1.45159378129953e-15,14.8381549010068
"67","INNATE IMMUNE SYSTEM","ADAPTIVE IMMUNE SYSTEM",168,508,381,676,549,"GPR183, BTK, CH25H, BAX, TOX, KLRC1, RAB27A, IL15, FCER1G, CCL2, HSPD1, DOCK8, HLA-G, CCR7, ADAR, CD1D, CCR2, FCER1A, PTPRC, TNFAIP3, HLA-E, WDFY4, GATA3, SPI1, PRKDC, HMGB1, CEBPB, CCL20, CORO1A, ACOD1, STAT5B, IL2, ZAP70, SYK, IRF1, IRF8, SLC11A1, RELB, NOTCH1, PHB1, IL12B, ITPKB, CD40, TLR4, FCGR2B, PLCG2, AXL, TYRO3, MERTK, NOTCH2, IL6R, JAK1, IL10, IL33, LIPA, KIT, PTX3, LBP, C4B, MBL2, HMGB2, UNC13D, ADAM17, NFKB2, CD6, ITK, CXADR, JAML, CCL3, DEFA4, PIK3CG, DEFA1, IFNE, F2RL1, PSEN1, IFNA8, CD1C, CD46, CR2, CR1, GZMM, CTSH, TAP2, EMP2, B2M, NCKAP1L, SRC, VAV1, PRKCE, HCK, PRKCD, FGR, PBX1, CCL18, CCL4, CCL7, XCL1, GPR15LG, CX3CL1, CCL4L1, CCL1, CCL3L1, SAA1, CCL8, CCL24, CCL5, CCL23, JAK3, IL20RB, PRDX2, PTPN6, KLRK1, CD160, JMJD6, TICAM1, RASGRP1, BST2, HDAC4, SOD1, FOSL2, KITLG, SP3, MNDA, NFKBIA, NFKB1, WAS, NCK1, LAG3, TNFAIP8L2, EP300, CEBPG, RBPJ, PDE4B, UBE2N, BCL10, ZNF683, HLA-DRB3, MPL, HLA-DOB, TRDV2, TRGV2, HLA-C, CLEC6A, CD1B, HLA-DMB, NLRP10, CTSS, CX3CR1, TRGV8, TRGV4, TRDV3, KLRC2, TAP1, ARG2, TRGV5, ERAP2, MCOLN2, RNF19B, CD1E, HLA-DRB4, CLEC10A, TFEB, C1QBP, HLA-DPA1, TARM1, HLA-DMA, P0DOX3, TRDV1",24.85,30.6,8.65122124876396e-154,153.062922581071
"68","CELLULAR ADAPTIVE IMMUNE SYSTEM","ADAPTIVE IMMUNE SYSTEM",382,294,2,676,384,"RHOA, GPR183, BTK, BAX, BRAF, CDH26, CD81, TOX, EOMES, KLRC1, RAB27A, ABL1, IL15, FCER1G, CCL2, HSPD1, IL2RG, TNFSF4, ITGAL, DOCK8, THEMIS, CCR7, CD28, MYO1G, CD1D, CCR2, ZFPM1, FCER1A, CLEC4G, PTPRC, RAG2, CD83, PRKCQ, FUT7, HLA-E, WDFY4, BCL2, CRKL, CRK, WNT4, BCL6, STAT6, GATA3, SPNS2, LGALS1, RAG1, APBB1IP, XG, CD99, LIG4, PRKDC, RC3H1, HMGB1, CEBPB, RORC, RORA, CCL20, CORO1A, STAT5B, IL2, FAS, RPS6, AKT1, TRBC2, CD247, CD3G, ZAP70, SYK, PSMB11, IRF1, TNFSF8, CRTAM, MYH9, BCL3, LILRB1, SLC11A1, RELB, IL4R, SPN, MTOR, STAT3, NOTCH1, PHB1, PTGER4, ATP7A, IL12B, ITPKB, CD70, TLR4, PLCG2, TCF7, LFNG, IL7, IL6R, IL6ST, JAK1, IL10, IL33, ASXL1, LIPA, KIT, SRF, IL18BP, RPL22, GLI3, ADA, ADAM17, MSN, PRF1, HPRT1, TRDC, ITK, CXADR, JAML, TRGC1, CXCL12, CCL3, DEFA4, SLC12A2, PIK3CG, DEFA1, MYB, MEN1, KMT2A, CD40LG, IFNE, MDK, F2RL1, LCP1, PSEN1, IFNA8, CD1C, CD46, JAG1, CR2, BTN3A2, GNL1, CR1, GPR15, S1PR1, ITGB7, GZMM, CTSH, TAP2, PPP3CB, EMP2, CTSC, IL7R, B2M, NCKAP1L, CASP3, SRC, VAV1, PBX1, CACNB4, GPR15LG, PPP2CA, CHST3, JAK3, ZC3H8, PPP2R1A, IL20RB, CCNB2, PRDX2, CD86, PTPN6, CAV1, PTPN11, DPP4, MAP3K8, KLRK1, CD160, CD24, CD80, PIK3CA, EFNB1, EFNB2, CSK, NKAP, CTNNB1, ZFP36L2, NCAPH2, ZFP36L1, CDK6, JMJD6, TESPA1, CHRNA7, RASGRP1, MAP2K1, HAND2, MAP2K2, FOXI3, SOD1, TGFBR1, MAPK3, EPHB3, LMO4, MAPK1, CTPS1, FOSL2, PSMB10, FKBP1B, KITLG, LMBR1L, TNFRSF4, IDO1, CD151, SCGB1A1, CCND3, KDELR1, DTX1, SOX4, PTPN2, LEPR, GPR89A, LEP, EGR1, PKNOX1, PIK3R1, NRARP, SP3, GPR89B, BCAR1, CTLA4, TEC, WAS, RBX1, NCK1, SMAD3, PPP3CA, LAG3, NLRC3, FKBP1A, MFAP3, TNFAIP8L2, CD7, CD276, CD44, DCAF12, CD8B, DDOST, PTPRJ, SKAP1, THEMIS2, KHDRBS1, CACNB3, PDE4B, PDE4D, UBE2N, NFKBID, DENND1B, TXK, VTCN1, FYB2, BTNL8, BCL10, BTNL10P, ZNF683, PLCG1, EIF2B2, BTNL9, BTNL3, BTN2A1, TRBV16, TRAV8-3, TRBJ2-7, TRBV25-1, TRGV1, TRAV26-2, TRGV10, TRAV9-1, TRBV6-8, TRDV2, TRAV35, TRGV2, TRBJ2-6, TRBV11-1, TRAV39, TRAV13-1, TRBV6-6, TRBV27, TRBD1, TRAV25, TRAV40, TRBJ1-6, TRAV38-2DV8, TRBV10-2, TRBV9, TRBV4-1, TRBV6-5, TRAV2, TRBV10-1, TRAV22, TRBV5-3, TRAV38-1, TRBJ1-2, TRBV6-2, TRAV4, TRBJ1-1, TRAV19, TRBJ2-1, TRBV3-1, TRAV1-2, TRBJ2-2, TRBV5-5, TRAV12-1, TRBV5-6, TRBV10-3, TRAV8-6, TRBJ1-3, TRGV8, TRGV4, TRAV9-2, TRBV5-4, TRDV3, TRBJ2-3, TRBV4-2, TRBV30, TRAV23DV6, TRAJ42, TRAV5, TRBV13, TRBV7-6, TRDD1, TRBV5-7, TRAV26-1, TRBV24-1, TRBV20-1, TRBJ1-5, TRAV8-2, TRGV5, TRAV36DV7, TRBJ2-4, TRDJ1, TRBV7-7, TRBJ2-5, TRBV11-3, TRBV28, TRBV6-7, TRAV24, TRAV6, TRBV19, TRAV13-2, TRBV18, TRAV21, TRAJ31, TRBV7-1, TRBV23-1, TRAV27, TRAV7, TRAV1-1, TRGJ1, TRAV10, TRAJ3, TRAV14DV4, TRGV11, TRBV12-5, TRAV8-1, TRBV12-4, TRBV6-1, TRBV2, TRBV11-2, TRBV7-2, TRBV7-4, TRBV29-1, TRBV6-4, TRAV18, TRBJ1-4, TRAV3, TRAV34, TRAV16, TRBV7-3, TRAV41, TRAV17, TRAV30, TRAV12-2, TRAV12-3, TRAV20, TRBV14, TRAT1, TRBV5-1, TRDV1",56.51,99.48,0.508084861635796,0.2940637446803
"69","HUMORAL ADAPTIVE IMMUNE SYSTEM","ADAPTIVE IMMUNE SYSTEM",143,533,0,676,143,"GPR183, CD19, CD81, ABL1, FCER1G, YY1, HSPD1, IL2RG, ST3GAL1, DOCK8, HLA-G, LRRC8A, MYO1G, FCER1A, CLEC4G, RAG2, BCL2, WNT4, BCL6, STAT6, GATA3, LGALS1, RAG1, SPI1, MLH1, MSH2, LIG4, PRKDC, RC3H1, SYK, CDH17, IRF8, BCL3, ZP3, TCF3, SHLD3, SHLD1, SHLD2, IL4R, FCGR2B, PLCG2, LFNG, NOTCH2, C17orf99, LIPA, HOXB4, IRF2BP2, KIT, SYVN1, PTX3, SFTPA1, LBP, C4B, MBL2, UNG, MSH6, PMS2, ADAM17, NFKB2, CD6, MSN, PRF1, EPHB1, MSH3, KMT2A, ERCC1, CD40LG, RNF168, SANBR, LIMK1, VAV2, SRC, VAV1, PRKCE, HCK, PTK2, PRKCD, FGR, PLPP4, NKX2-5, EPB42, CDKN2B, PBX1, NKX3-2, NKX2-3, CACNB4, IL9, IGLC1, IGLC3, IGLC7, IGLC6, BCL10, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGHV1-24, IL9R, IGHV1-8, MPL, IGHV1-58, IGHV3-35, IGHV3-30-5, IGHV1-45, IGHV3-64, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, IL2RB, IGHV3-38, IGHV3-15, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",21.15,100,1,0
"70","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","ADAPTIVE IMMUNE SYSTEM",62,614,0,676,62,"CD19, FCER1G, IL4R, FCGR2B, PRKCD, IL9, IGLC1, IGLC3, IGLC7, IGLC6, BCL10, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGHV1-24, IL9R, IGHV1-8, MPL, IGHV1-58, IGHV3-35, IGHV3-30-5, IGHV1-45, IGHV3-64, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, IL2RB, IGHV3-38, IGHV3-15, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",9.17,100,1,0
